# ---------------------------------- Disclaimer -----------------------------------------
# The reservoir data contained in this file are best estimates generated by the Texas    
# Water Development Board(TWDB) using data collected by various data providers as well   
# as by TWDB. For a detailed explaination of the methodology used please visit:          
#                                                                                        
#     http://waterdatafortexas.org/reservoirs/methodology                                
#                                                                                        
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     
# either expressed or implied with respect to the data or its fitness for any specific   
# application.                                                                           
# ---------------------------------------------------------------------------------------
# 
# Definitions:
#     reservoir_storage = actual storage at measured lake elevation
#     dead_pool_capacity = storage at dead pool elevation
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity)
#     percent_full = 100 * conservation storage/conservation capacity
# 
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary
# 
# Estimated daily average data for Lake Cisco
#     generated: 2021-07-03T19:45:40.182580 UTC
#     url: https://www.waterdatafortexas.org/reservoirs/individual/cisco-1year.csv
# 
# Footnote:
#     
# 
#             The elevation-storage rating curve used to produce the storage
#             hydrograph is made of two segments: (1) the segment up to the
#             conservation pool top (below the red line) is based on measured data,
#              and (2) the segment in the flood pool (above the red line) is an
#             extrapolation from the first segment and shouldn't be relied upon for
#             flood storage information.
#         
# 
# Data from 2021-04-06 05:00:00 to 2021-07-03 18:30:00 is marked as provisional by the USGS.
# 
# Elevation-Area-Capacity rating curve(s) used:
#     https://127.0.0.1/reservoirs/individual/cisco/rating-curve/TWDB/1974-10-01
# 
# Conservation pool elevation(s) used:
#     prior to 1929-12-01: 1496.0 feet above NGVD29
#     after 1929-12-01: 1522.46 feet above NGVD29
# 
# Dead pool elevation(s) used: None
# 
# Units:
#     date: YYYY-MM-DD
#     water_level: feet above NGVD29
#     surface_area: acres
#     storages: acre-feet
# 
# 
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
2020-07-03,1518.71,1002.20,24745,24745,85.3,29003,0
2020-07-04,1518.69,1001.70,24727,24727,85.3,29003,0
2020-07-05,1518.67,1001.10,24708,24708,85.2,29003,0
2020-07-06,1518.72,1002.40,24755,24755,85.4,29003,0
2020-07-07,1518.72,1002.40,24755,24755,85.4,29003,0
2020-07-08,1518.70,1002.00,24736,24736,85.3,29003,0
2020-07-09,1518.67,1001.10,24708,24708,85.2,29003,0
2020-07-10,1518.64,1000.20,24680,24680,85.1,29003,0
2020-07-11,1518.62,999.60,24662,24662,85.0,29003,0
2020-07-12,1518.59,998.70,24634,24634,84.9,29003,0
2020-07-13,1518.55,997.50,24596,24596,84.8,29003,0
2020-07-14,1518.51,996.30,24558,24558,84.7,29003,0
2020-07-15,1518.47,995.40,24521,24521,84.5,29003,0
2020-07-16,1518.44,994.80,24493,24493,84.4,29003,0
2020-07-17,1518.41,994.20,24464,24464,84.3,29003,0
2020-07-18,1518.37,993.10,24427,24427,84.2,29003,0
2020-07-19,1518.34,992.20,24399,24399,84.1,29003,0
2020-07-20,1518.31,991.30,24371,24371,84.0,29003,0
2020-07-21,1518.29,990.80,24353,24353,84.0,29003,0
2020-07-22,1518.26,990.20,24325,24325,83.9,29003,0
2020-07-23,1518.24,989.80,24306,24306,83.8,29003,0
2020-07-24,1518.21,989.20,24278,24278,83.7,29003,0
2020-07-25,1518.18,988.40,24250,24250,83.6,29003,0
2020-07-26,1518.16,987.80,24232,24232,83.5,29003,0
2020-07-27,1518.14,987.20,24213,24213,83.5,29003,0
2020-07-28,1518.12,986.60,24195,24195,83.4,29003,0
2020-07-29,1518.11,986.30,24185,24185,83.4,29003,0
2020-07-30,1518.08,985.40,24157,24157,83.3,29003,0
2020-07-31,1518.05,984.50,24130,24130,83.2,29003,0
2020-08-01,1518.03,983.90,24111,24111,83.1,29003,0
2020-08-02,1518.00,983.00,24083,24083,83.0,29003,0
2020-08-03,1517.98,982.40,24064,24064,83.0,29003,0
2020-08-04,1517.96,981.80,24045,24045,82.9,29003,0
2020-08-05,1517.94,981.20,24027,24027,82.8,29003,0
2020-08-06,1517.90,980.00,23989,23989,82.7,29003,0
2020-08-07,1517.87,979.40,23960,23960,82.6,29003,0
2020-08-08,1517.83,978.60,23922,23922,82.5,29003,0
2020-08-09,1517.79,977.70,23884,23884,82.4,29003,0
2020-08-10,1517.76,976.80,23856,23856,82.3,29003,0
2020-08-11,1517.72,975.60,23817,23817,82.1,29003,0
2020-08-12,1517.69,974.70,23788,23788,82.0,29003,0
2020-08-13,1517.66,973.80,23759,23759,81.9,29003,0
2020-08-14,1517.63,972.90,23730,23730,81.8,29003,0
2020-08-15,1517.60,972.00,23701,23701,81.7,29003,0
2020-08-16,1517.58,971.40,23682,23682,81.7,29003,0
2020-08-17,1517.57,971.10,23672,23672,81.6,29003,0
2020-08-18,1517.55,970.50,23652,23652,81.6,29003,0
2020-08-19,1517.52,969.60,23623,23623,81.5,29003,0
2020-08-20,1517.50,969.00,23604,23604,81.4,29003,0
2020-08-21,1517.47,968.10,23576,23576,81.3,29003,0
2020-08-22,1517.45,967.50,23558,23558,81.2,29003,0
2020-08-23,1517.43,966.90,23539,23539,81.2,29003,0
2020-08-24,1517.40,966.00,23511,23511,81.1,29003,0
2020-08-25,1517.38,965.40,23493,23493,81.0,29003,0
2020-08-26,1517.36,964.80,23475,23475,80.9,29003,0
2020-08-27,1517.34,964.20,23456,23456,80.9,29003,0
2020-08-28,1517.31,963.30,23429,23429,80.8,29003,0
2020-08-29,1517.29,962.70,23411,23411,80.7,29003,0
2020-08-30,1517.27,962.10,23393,23393,80.7,29003,0
2020-08-31,1517.25,961.50,23376,23376,80.6,29003,0
2020-09-01,1517.25,961.50,23376,23376,80.6,29003,0
2020-09-02,1517.42,966.60,23530,23530,81.1,29003,0
2020-09-03,1517.44,967.20,23548,23548,81.2,29003,0
2020-09-04,1517.42,966.60,23530,23530,81.1,29003,0
2020-09-05,1517.41,966.30,23520,23520,81.1,29003,0
2020-09-06,1517.39,965.70,23502,23502,81.0,29003,0
2020-09-07,1517.36,964.80,23475,23475,80.9,29003,0
2020-09-08,1517.33,963.90,23447,23447,80.8,29003,0
