swe,temp_avg,year,month,day,state,elevation,station_id,avg,avg_anomaly,median,median_anomaly,found
1.7,30,2000,01,01,NM,8,595,1.6,0.1,1.4,0.3,1
1.7,21,2000,01,02,NM,8,595,1.6,0.1,1.5,0.2,1
1.8,14,2000,01,03,NM,8,595,1.7,0.1,1.5,0.3,1
1.7,27,2000,01,04,NM,8,595,1.7,0.0,1.5,0.2,1
1.8,34,2000,01,05,NM,8,595,1.7,0.1,1.6,0.2,1
1.8,22,2000,01,06,NM,8,595,1.8,0.0,1.6,0.2,1
1.8,26,2000,01,07,NM,8,595,1.8,0.0,1.7,0.1,1
1.8,28,2000,01,08,NM,8,595,1.8,0.0,1.7,0.1,1
1.8,28,2000,01,09,NM,8,595,1.8,0.0,1.7,0.1,1
1.8,35,2000,01,10,NM,8,595,1.9,-0.1,1.8,0.0,1
1.8,40,2000,01,11,NM,8,595,1.9,-0.1,1.8,0.0,1
1.8,39,2000,01,12,NM,8,595,1.9,-0.1,1.8,0.0,1
1.8,41,2000,01,13,NM,8,595,2.0,-0.2,1.8,0.0,1
1.8,40,2000,01,14,NM,8,595,2.0,-0.2,1.8,0.0,1
1.8,44,2000,01,15,NM,8,595,2.0,-0.2,1.8,0.0,1
1.8,47,2000,01,16,NM,8,595,2.1,-0.3,1.8,0.0,1
1.8,46,2000,01,17,NM,8,595,2.1,-0.3,1.9,-0.1,1
1.8,47,2000,01,18,NM,8,595,2.1,-0.3,1.9,-0.1,1
1.8,46,2000,01,19,NM,8,595,2.2,-0.4,1.9,-0.1,1
1.8,44,2000,01,20,NM,8,595,2.2,-0.4,2.0,-0.2,1
1.8,41,2000,01,21,NM,8,595,2.2,-0.4,2.0,-0.2,1
1.8,37,2000,01,22,NM,8,595,2.3,-0.5,2.1,-0.3,1
1.8,37,2000,01,23,NM,8,595,2.3,-0.5,2.1,-0.3,1
1.8,42,2000,01,24,NM,8,595,2.4,-0.6,2.2,-0.4,1
1.7,44,2000,01,25,NM,8,595,2.4,-0.7,2.3,-0.6,1
1.7,39,2000,01,26,NM,8,595,2.4,-0.7,2.3,-0.6,1
1.6,32,2000,01,27,NM,8,595,2.4,-0.8,2.3,-0.7,1
1.6,29,2000,01,28,NM,8,595,2.4,-0.8,2.3,-0.7,1
1.6,26,2000,01,29,NM,8,595,2.4,-0.8,2.3,-0.7,1
1.6,34,2000,01,30,NM,8,595,2.5,-0.9,2.3,-0.7,1
1.6,32,2000,01,31,NM,8,595,2.5,-0.9,2.3,-0.7,1
1.6,24,2000,02,01,NM,8,595,2.5,-0.9,2.3,-0.7,1
1.6,34,2000,02,02,NM,8,595,2.6,-1.0,2.3,-0.7,1
1.6,44,2000,02,03,NM,8,595,2.6,-1.0,2.3,-0.7,1
1.6,36,2000,02,04,NM,8,595,2.6,-1.0,2.3,-0.7,1
1.4,39,2000,02,05,NM,8,595,2.7,-1.3,2.3,-0.9,1
1.4,41,2000,02,06,NM,8,595,2.7,-1.3,2.3,-0.9,1
1.2,40,2000,02,07,NM,8,595,2.8,-1.6,2.4,-1.2,1
1.1,44,2000,02,08,NM,8,595,2.8,-1.7,2.4,-1.3,1
0.9,44,2000,02,09,NM,8,595,2.8,-1.9,2.5,-1.6,1
0.6,40,2000,02,10,NM,8,595,2.8,-2.2,2.5,-1.9,1
0.4,36,2000,02,11,NM,8,595,2.8,-2.4,2.5,-2.1,1
0.3,34,2000,02,12,NM,8,595,2.8,-2.5,2.6,-2.3,1
