#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1188: Wager Gulch, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wager Gulch (1188) 
# Colorado  SNOTEL Site - 11100 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:46:41 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2011-09-20,,,298,5465,17,
2011-09-21,0.0,,58,34,46,
2011-09-22,0.0,,59,31,43,
2011-09-23,0.0,,62,31,46,
2011-09-24,0.0,,62,36,48,
2011-09-25,0.0,,57,37,45,
2011-09-26,0.0,,59,36,46,
2011-09-27,0.0,,63,36,47,
2011-09-28,0.0,,62,36,48,
2011-09-29,0.0,,60,38,46,
2011-09-30,0.0,,57,36,43,
2011-10-01,0.0,0.0,60,36,45,0.00
2011-10-02,0.0,0.0,54,36,43,0.10
2011-10-03,0.0,0.1,56,35,43,0.10
2011-10-04,0.0,0.2,44,34,38,0.50
2011-10-05,0.0,0.7,45,32,37,0.30
2011-10-06,0.4,1.0,35,20,28,1.50
2011-10-07,1.2,2.5,38,13,26,0.20
2011-10-08,1.3,2.7,37,19,26,0.40
2011-10-09,1.4,3.1,40,17,28,0.00
2011-10-10,1.4,3.1,46,18,31,0.00
2011-10-11,1.3,3.1,46,30,37,0.00
2011-10-12,1.2,3.1,51,27,37,0.00
2011-10-13,1.0,3.1,55,29,39,0.00
2011-10-14,0.6,3.1,55,30,40,0.00
2011-10-15,0.0,3.1,60,32,43,0.00
2011-10-16,0.0,3.1,57,38,47,0.00
2011-10-17,0.0,3.1,44,28,36,0.10
2011-10-18,0.0,3.2,47,24,33,0.00
2011-10-19,0.0,3.2,56,28,40,0.00
2011-10-20,0.0,3.2,55,29,37,0.00
2011-10-21,0.0,3.2,52,29,38,0.00
2011-10-22,0.0,3.2,49,28,37,0.00
2011-10-23,0.0,3.2,56,27,38,0.00
2011-10-24,0.0,3.2,54,30,41,0.00
2011-10-25,0.0,3.2,42,33,36,0.20
2011-10-26,0.2,3.4,36,25,31,0.50
2011-10-27,0.4,3.9,39,14,25,0.00
2011-10-28,0.5,3.9,41,11,26,0.00
2011-10-29,0.4,3.9,44,20,32,0.00
2011-10-30,0.2,3.9,48,22,34,0.00
2011-10-31,0.0,3.9,51,25,35,0.00
2011-11-01,0.1,3.9,46,25,34,0.10
2011-11-02,0.2,4.0,29,10,19,0.10
2011-11-03,0.0,4.1,48,15,32,0.00
2011-11-04,0.0,4.1,39,29,34,0.10
2011-11-05,0.1,4.2,31,10,23,1.00
2011-11-06,1.0,5.2,31,11,19,0.00
2011-11-07,1.0,5.2,28,15,21,0.10
2011-11-08,1.0,5.3,31,5,17,0.00
2011-11-09,1.0,5.3,31,4,15,0.00
2011-11-10,1.0,5.3,42,9,23,0.00
2011-11-11,1.0,5.3,45,18,31,0.00
2011-11-12,1.0,5.3,35,26,29,0.10
