#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1012: Swift Creek, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Swift Creek (1012) 
# Washington  SNOTEL Site - 4440 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:34:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2002-08-13,0.0,0.0,107,87,94,0.00
2002-08-14,0.0,0.0,92,67,80,0.00
2002-08-15,0.0,0.0,90,66,75,0.50
2002-08-16,0.0,0.5,93,58,73,0.00
2002-08-17,0.0,0.5,82,54,69,0.30
2002-08-18,0.0,0.8,89,54,70,0.00
2002-08-19,0.0,0.8,78,53,63,0.00
2002-08-20,0.0,0.8,61,50,54,0.00
2002-08-21,0.0,0.8,63,47,54,0.00
2002-08-22,0.0,0.8,87,63,73,0.00
2002-08-23,0.0,0.8,87,67,73,0.00
2002-08-24,0.0,0.8,86,66,73,0.00
2002-08-25,0.0,0.8,77,57,64,0.10
2002-08-26,0.0,0.9,67,54,59,0.00
2002-08-27,0.0,0.9,92,61,80,0.00
2002-08-28,0.0,0.9,99,77,85,0.00
2002-08-29,0.0,0.9,85,55,72,0.00
2002-08-30,0.0,0.9,65,46,55,0.00
2002-08-31,0.0,0.9,86,55,68,0.00
2002-09-01,0.0,0.9,73,55,62,0.00
2002-09-02,0.0,0.9,80,57,65,0.00
2002-09-03,0.0,0.9,64,45,53,0.20
2002-09-04,0.0,1.1,66,45,52,0.00
2002-09-05,0.0,1.1,67,46,53,0.00
2002-09-06,0.0,1.1,65,45,53,0.00
2002-09-07,0.0,1.1,54,41,47,0.00
2002-09-08,0.0,1.1,58,43,52,0.00
2002-09-09,0.0,1.1,82,55,66,0.00
2002-09-10,0.0,1.1,87,66,74,0.00
2002-09-11,0.0,1.1,97,67,79,0.00
2002-09-12,0.0,1.1,93,69,79,0.00
2002-09-13,0.0,1.1,101,69,81,0.00
2002-09-14,0.0,1.1,86,65,78,0.00
2002-09-15,0.0,1.1,69,51,61,0.00
2002-09-16,0.0,1.1,56,46,52,0.60
2002-09-17,0.0,1.7,55,45,48,0.20
2002-09-18,0.0,1.9,71,44,54,0.00
2002-09-19,0.0,1.9,75,50,60,0.00
2002-09-20,0.0,1.9,72,44,56,0.00
2002-09-21,0.0,1.9,70,57,62,0.00
2002-09-22,0.0,1.9,89,58,75,0.00
2002-09-23,0.0,1.9,94,70,78,0.00
2002-09-24,0.0,1.9,89,66,71,0.00
2002-09-25,0.0,1.9,85,62,69,0.00
2002-09-26,0.0,1.9,75,50,62,0.00
2002-09-27,0.0,1.9,68,48,57,0.00
2002-09-28,0.0,1.9,79,55,64,0.00
2002-09-29,0.0,1.9,60,36,42,1.00
2002-09-30,0.0,2.9,42,33,36,
2002-10-01,0.0,0.0,57,32,41,0.00
2002-10-02,0.0,0.0,65,40,47,0.00
2002-10-03,0.0,0.0,51,45,47,1.40
2002-10-04,0.0,1.4,52,43,48,0.00
2002-10-05,0.0,1.4,52,43,48,0.00
2002-10-06,0.0,1.4,74,47,58,0.00
2002-10-07,0.0,1.4,70,50,56,0.00
2002-10-08,0.0,1.4,68,48,54,0.00
2002-10-09,0.0,1.4,58,40,46,0.20
2002-10-10,0.0,1.6,47,30,38,0.00
2002-10-11,0.0,1.6,47,27,36,0.00
2002-10-12,0.0,1.6,64,44,54,0.00
2002-10-13,0.0,1.6,77,51,59,0.00
2002-10-14,0.0,1.6,70,57,63,0.00
2002-10-15,0.0,1.6,74,63,67,0.00
2002-10-16,0.0,1.6,76,63,69,0.00
2002-10-17,0.0,1.6,83,62,68,0.00
2002-10-18,0.0,1.6,66,50,56,0.00
2002-10-19,0.0,1.6,57,49,53,0.00
2002-10-20,0.0,1.6,56,46,51,0.00
2002-10-21,0.0,1.6,67,46,55,0.00
2002-10-22,0.0,1.6,67,51,57,0.00
2002-10-23,0.0,1.6,58,41,50,0.20
2002-10-24,0.0,1.8,53,38,43,0.00
2002-10-25,0.0,1.8,57,38,44,0.00
2002-10-26,0.0,1.8,53,38,42,0.00
2002-10-27,0.0,1.8,47,38,42,0.00
2002-10-28,0.0,1.8,46,32,38,0.00
2002-10-29,0.0,1.8,40,23,32,0.00
2002-10-30,0.0,1.8,34,20,28,0.00
2002-10-31,0.2,1.8,43,22,33,0.00
2002-11-01,0.3,1.8,46,34,39,0.00
2002-11-02,0.3,1.8,56,36,43,0.00
2002-11-03,0.3,1.8,58,42,47,0.00
2002-11-04,0.4,1.8,57,43,49,0.10
2002-11-05,0.4,1.9,57,46,51,0.00
2002-11-06,0.4,1.9,58,46,53,0.00
2002-11-07,0.4,1.9,55,40,44,1.50
2002-11-08,0.3,3.4,41,35,36,3.00
2002-11-09,2.3,6.4,36,34,35,3.10
2002-11-10,5.1,9.5,38,35,36,2.30
2002-11-11,6.8,11.8,42,36,38,0.90
2002-11-12,6.7,12.7,50,38,44,2.50
2002-11-13,6.4,15.2,42,38,40,1.20
2002-11-14,6.1,16.4,45,33,38,0.10
2002-11-15,5.8,16.5,54,36,48,0.00
2002-11-16,5.7,16.5,51,35,42,1.20
2002-11-17,5.7,17.7,37,35,36,0.50
2002-11-18,6.1,18.2,43,35,38,1.40
