#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 992: Bear River RS, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bear River Rs (992) 
# Utah  SNOTEL Site - 8777 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:04:03 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-10-28,1.3,3.2,,,36,0.30
2010-10-29,1.4,3.5,,,43,0.00
2010-10-30,1.2,3.5,,,38,0.20
2010-10-31,1.2,3.7,,,35,0.20
2010-11-01,1.2,3.9,,,34,0.00
2010-11-02,1.1,3.9,,,38,0.00
2010-11-03,0.9,3.9,,,38,0.00
2010-11-04,0.6,3.9,,,41,0.00
2010-11-05,0.5,3.9,,,42,0.10
2010-11-06,0.5,4.0,,,42,0.00
2010-11-07,0.4,4.0,,,40,0.00
2010-11-08,0.5,4.0,,,33,0.20
2010-11-09,0.7,4.2,,,18,0.00
2010-11-10,0.6,4.2,,,21,0.20
2010-11-11,0.8,4.4,,,21,0.00
2010-11-12,0.7,4.4,,,22,0.10
2010-11-13,0.8,4.5,,,24,0.00
2010-11-14,0.8,4.5,,,28,0.20
2010-11-15,0.9,4.7,,,30,0.10
2010-11-16,1.1,4.8,,,29,0.20
2010-11-17,1.2,5.0,,,26,0.10
2010-11-18,1.3,5.1,,,38,0.00
2010-11-19,1.3,5.1,,,39,0.00
2010-11-20,1.3,5.1,,,29,0.80
2010-11-21,2.1,5.9,,,20,0.50
2010-11-22,2.5,6.4,,,17,0.10
2010-11-23,2.6,6.5,,,19,0.40
2010-11-24,2.9,6.9,,,-6,0.00
2010-11-25,2.9,6.9,,,,0.00
2010-11-26,2.9,6.9,,,,0.10
2010-11-27,3.0,7.0,,,28,0.00
2010-11-28,3.0,7.0,,,18,0.10
2010-11-29,3.1,7.1,,,8,0.00
2010-11-30,3.1,7.1,,,15,0.30
2010-12-01,3.3,7.4,,,32,0.00
2010-12-02,3.3,7.4,,,36,0.00
2010-12-03,3.4,7.4,,,34,0.10
2010-12-04,3.4,7.5,,,34,0.00
2010-12-05,3.4,7.5,,,31,0.00
2010-12-06,3.4,7.5,,,30,0.40
2010-12-07,3.8,7.9,,,26,0.00
2010-12-08,3.8,7.9,,,31,0.00
2010-12-09,3.8,7.9,,,34,0.00
2010-12-10,3.8,7.9,,,29,0.60
2010-12-11,4.4,8.5,,,27,0.00
2010-12-12,4.4,8.5,,,35,0.00
2010-12-13,4.3,8.5,,,34,0.00
2010-12-14,4.3,8.5,,,34,0.00
2010-12-15,4.3,8.5,,,15,0.30
2010-12-16,4.7,8.8,,,1,0.00
2010-12-17,4.7,8.8,,,12,0.00
2010-12-18,4.7,8.8,,,30,0.20
2010-12-19,4.8,9.0,,,33,1.10
2010-12-20,6.0,10.1,,,24,1.00
2010-12-21,6.9,11.1,,,24,0.50
2010-12-22,7.4,11.6,,,5,0.00
2010-12-23,7.4,11.6,,,27,0.00
2010-12-24,7.4,11.6,,,,0.00
2010-12-25,7.4,11.6,,,,0.00
2010-12-26,7.4,11.6,,,,0.00
2010-12-27,7.4,11.6,,,,0.00
2010-12-28,7.4,11.6,,,,0.00
2010-12-29,7.4,11.6,,,,0.40
2010-12-30,7.8,12.0,,,,0.30
2010-12-31,8.0,12.3,,,,0.00
2011-01-01,8.0,12.3,,,-2,0.00
2011-01-02,8.0,12.3,,,15,0.00
2011-01-03,8.0,12.3,,,11,0.00
2011-01-04,8.0,12.3,,,8,0.00
2011-01-05,8.0,12.3,,,17,0.00
2011-01-06,8.0,12.3,,,20,0.00
2011-01-07,8.0,12.3,,,23,0.00
2011-01-08,8.0,12.3,,,24,0.00
2011-01-09,8.0,12.3,,,,0.10
2011-01-10,8.1,12.4,,,-3,0.00
2011-01-11,8.1,12.4,,,,0.00
2011-01-12,8.1,12.4,,,,0.00
2011-01-13,8.1,12.4,,,,0.00
2011-01-14,8.1,12.4,,,,0.00
2011-01-15,8.1,12.4,,,,0.00
2011-01-16,8.1,12.4,,,,0.00
2011-01-17,8.1,12.4,,,31,1.00
2011-01-18,9.0,13.4,,,,0.00
2011-01-19,9.0,13.4,,,,0.40
2011-01-20,9.4,13.8,,,,0.00
2011-01-21,9.4,13.8,,,,0.00
2011-01-22,9.4,13.8,,,,0.10
2011-01-23,9.6,13.9,,,,0.00
2011-01-24,9.6,13.9,,,,0.00
2011-01-25,9.6,13.9,,,,0.10
2011-01-26,9.7,14.0,,,,0.00
2011-01-27,9.7,14.0,,,,0.00
2011-01-28,9.7,14.0,,,,0.00
2011-01-29,9.7,14.0,,,,0.00
2011-01-30,9.7,14.0,,,,0.10
2011-01-31,9.7,14.1,,,,0.10
2011-02-01,9.8,14.2,,,,0.00
2011-02-02,9.8,14.2,,,,0.00
2011-02-03,9.8,14.2,,,,0.00
2011-02-04,9.8,14.2,,,,0.40
2011-02-05,10.2,14.6,,,,0.00
2011-02-06,10.2,14.6,,,,0.00
2011-02-07,10.2,14.6,,,,0.70
2011-02-08,11.0,15.3,,,,0.00
2011-02-09,11.0,15.3,,,15,0.00
2011-02-10,11.0,15.3,,,9,0.00
2011-02-11,11.0,15.3,,,15,0.00
2011-02-12,11.0,15.3,,,28,0.00
2011-02-13,11.0,15.3,,,32,0.00
2011-02-14,11.0,15.3,,,32,0.00
2011-02-15,11.0,15.3,,,31,0.00
2011-02-16,11.0,15.3,,,32,0.40
2011-02-17,11.4,15.7,,,17,0.00
2011-02-18,11.4,15.7,,,28,0.00
2011-02-19,11.4,15.7,,,29,0.20
2011-02-20,11.7,15.9,,,20,0.10
2011-02-21,11.8,16.0,,,16,0.10
2011-02-22,11.9,16.1,,,19,0.10
2011-02-23,12.1,16.2,,,20,0.00
2011-02-24,12.1,16.2,,,21,0.10
2011-02-25,12.3,16.3,,,24,0.20
2011-02-26,12.6,16.5,,,25,0.40
2011-02-27,13.1,16.9,,,16,0.00
2011-02-28,13.1,16.9,,,23,0.00
2011-03-01,13.1,16.9,,,26,0.00
2011-03-02,13.1,16.9,,,35,0.00
2011-03-03,13.1,16.9,,,29,0.20
2011-03-04,13.3,17.1,,,21,0.00
2011-03-05,13.3,17.1,,,29,0.10
2011-03-06,13.4,17.2,,,31,0.10
2011-03-07,13.5,17.3,,,28,0.30
2011-03-08,13.8,17.6,,,24,0.00
2011-03-09,13.8,17.6,,,29,0.00
2011-03-10,13.8,17.6,,,36,0.00
2011-03-11,13.8,17.6,,,35,0.10
2011-03-12,13.9,17.7,,,31,0.90
2011-03-13,14.9,18.6,,,33,0.00
2011-03-14,14.9,18.6,,,33,0.00
2011-03-15,14.9,18.6,,,35,0.00
2011-03-16,14.9,18.6,,,38,0.50
2011-03-17,15.4,19.1,,,18,0.00
2011-03-18,15.4,19.1,,,27,0.20
2011-03-19,15.7,19.3,,,31,0.00
2011-03-20,15.7,19.3,,,31,0.00
2011-03-21,15.8,19.3,,,32,0.40
2011-03-22,16.4,19.7,,,22,0.00
2011-03-23,16.4,19.7,,,25,0.00
2011-03-24,16.4,19.7,,,31,0.00
2011-03-25,16.4,19.7,,,24,0.00
2011-03-26,16.4,19.7,,,24,0.00
2011-03-27,16.4,19.7,,,28,0.00
2011-03-28,16.4,19.7,,,22,0.10
2011-03-29,16.6,19.8,,,25,0.00
2011-03-30,16.6,19.8,,,33,0.20
2011-03-31,16.7,20.0,,,41,0.00
2011-04-01,16.5,20.0,,,40,0.00
2011-04-02,16.3,20.0,,,43,1.00
2011-04-03,16.5,21.0,,,21,0.00
2011-04-04,16.5,21.0,,,25,0.00
2011-04-05,15.7,21.0,,,38,0.40
2011-04-06,15.7,21.4,,,33,0.00
2011-04-07,15.7,21.4,,,35,0.20
2011-04-08,15.8,21.6,,,30,0.70
2011-04-09,15.9,22.3,,,26,0.50
2011-04-10,16.3,22.8,,,24,0.20
2011-04-11,16.4,23.0,,,34,0.00
2011-04-12,16.4,23.0,,,31,0.00
2011-04-13,16.4,23.0,,,33,0.30
2011-04-14,16.6,23.3,,,25,0.00
2011-04-15,16.6,23.3,,,31,0.10
2011-04-16,16.5,23.4,,,38,0.00
2011-04-17,16.4,23.4,,,41,0.20
2011-04-18,15.4,23.6,,,37,0.00
2011-04-19,15.2,23.6,,,30,0.70
2011-04-20,15.9,24.3,,,31,0.00
2011-04-21,15.9,24.3,,,31,0.40
2011-04-22,16.5,24.7,,,26,0.00
2011-04-23,16.5,24.7,,,26,0.10
2011-04-24,16.6,24.8,,,30,0.00
2011-04-25,16.5,24.8,,,33,0.50
2011-04-26,16.8,25.3,,,23,0.00
2011-04-27,16.8,25.3,,,24,0.40
2011-04-28,17.2,25.7,,,36,0.00
2011-04-29,17.0,25.7,,,24,0.70
2011-04-30,17.3,26.4,,,22,0.00
2011-05-01,17.2,26.4,,,21,0.00
2011-05-02,17.0,26.4,,,30,0.00
2011-05-03,16.2,26.4,,,36,0.10
2011-05-04,15.6,26.5,,,32,0.00
2011-05-05,15.3,26.5,,,40,0.00
2011-05-06,14.3,26.5,,,43,0.00
2011-05-07,13.0,26.5,,,47,0.00
2011-05-08,11.3,26.5,,,46,0.00
2011-05-09,10.1,26.5,,,34,0.40
2011-05-10,10.3,26.9,,,34,0.30
2011-05-11,10.2,27.2,,,36,0.00
2011-05-12,9.7,27.2,,,40,0.00
2011-05-13,8.4,27.2,,,45,0.00
2011-05-14,6.8,27.2,,,43,0.00
2011-05-15,6.0,27.2,,,47,0.00
2011-05-16,4.1,27.2,,,36,0.20
2011-05-17,3.7,27.4,,,34,0.30
2011-05-18,3.5,27.7,,,35,0.50
2011-05-19,3.7,28.2,,,35,0.80
2011-05-20,4.4,29.0,,,36,0.40
2011-05-21,4.7,29.4,,,42,0.00
2011-05-22,3.9,29.4,,,44,0.00
2011-05-23,3.1,29.4,,,40,0.10
2011-05-24,2.6,29.5,,,36,0.10
2011-05-25,2.1,29.6,,,44,0.00
2011-05-26,1.5,29.6,,,42,0.00
2011-05-27,1.0,29.6,,,38,0.00
2011-05-28,0.8,29.6,,,37,0.30
2011-05-29,1.0,29.9,,,35,0.40
2011-05-30,1.0,30.3,,,33,0.10
2011-05-31,1.0,30.4,,,46,0.00
2011-06-01,0.7,30.4,,,53,0.00
2011-06-02,0.6,30.4,,,42,0.00
2011-06-03,0.2,30.4,,,39,0.00
2011-06-04,0.0,30.4,,,48,0.00
2011-06-05,0.0,30.4,,,55,0.00
2011-06-06,0.0,30.4,,,49,0.00
2011-06-07,0.0,30.4,,,45,0.00
2011-06-08,0.0,30.4,,,48,0.10
2011-06-09,0.0,30.5,,,40,0.00
2011-06-10,0.0,30.5,,,48,0.00
2011-06-11,0.0,30.5,,,51,0.00
2011-06-12,0.0,30.5,,,50,0.00
2011-06-13,0.0,30.5,,,47,0.00
2011-06-14,0.0,30.5,,,49,0.00
2011-06-15,0.0,30.5,,,54,0.00
2011-06-16,0.0,30.5,,,46,0.00
2011-06-17,0.0,30.5,,,45,0.00
2011-06-18,0.0,30.5,,,49,0.00
2011-06-19,0.0,30.5,,,40,0.40
2011-06-20,0.0,30.9,,,46,0.00
2011-06-21,0.0,30.9,,,49,0.00
