#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1161: Black Mountain, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Black Mountain (1161) 
# Colorado  SNOTEL Site - 8920 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:13:03 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-10-20,,,57,31,42,
2010-10-21,0.0,2.3,57,31,44,0.00
2010-10-22,0.0,2.3,45,35,38,0.30
2010-10-23,0.0,2.6,41,34,36,0.30
2010-10-24,0.2,2.9,44,33,40,0.40
2010-10-25,0.1,3.3,42,22,29,0.60
2010-10-26,0.2,3.9,28,20,23,0.10
2010-10-27,0.3,4.0,29,20,24,0.00
2010-10-28,0.3,4.0,49,19,37,0.00
2010-10-29,0.3,4.0,54,40,47,0.00
2010-10-30,0.3,4.0,56,35,45,0.10
2010-10-31,0.4,4.1,44,32,36,0.00
2010-11-01,0.4,4.1,43,29,35,0.00
2010-11-02,0.4,4.1,53,37,43,0.00
2010-11-03,0.4,4.1,48,27,36,0.00
2010-11-04,0.4,4.1,52,27,38,0.00
2010-11-05,0.4,4.1,53,35,45,0.00
2010-11-06,0.4,4.1,60,37,47,0.00
2010-11-07,0.4,4.1,53,38,43,0.00
2010-11-08,0.4,4.1,55,31,42,0.10
2010-11-09,0.4,4.2,35,20,28,0.20
2010-11-10,0.5,4.4,31,15,23,0.10
2010-11-11,0.5,4.5,26,9,21,0.10
2010-11-12,0.6,4.6,29,9,21,0.10
2010-11-13,0.7,4.7,26,17,21,0.10
2010-11-14,0.7,4.8,29,17,23,0.00
2010-11-15,0.8,4.8,29,22,26,0.40
2010-11-16,1.1,5.2,33,20,27,0.70
2010-11-17,1.8,5.9,30,17,22,0.10
2010-11-18,1.8,6.0,44,29,37,0.00
2010-11-19,1.8,6.0,46,35,39,0.00
2010-11-20,1.9,6.0,47,30,40,0.00
2010-11-21,1.9,6.0,37,18,29,0.70
2010-11-22,2.2,6.7,21,15,18,0.00
2010-11-23,2.2,6.7,33,18,26,0.10
2010-11-24,2.3,6.8,24,-4,4,0.00
2010-11-25,2.3,6.8,19,-4,10,0.10
2010-11-26,2.4,6.9,32,15,25,0.00
2010-11-27,2.5,6.9,42,19,31,0.00
2010-11-28,2.5,6.9,33,15,24,0.30
2010-11-29,2.8,7.2,15,5,10,0.30
2010-11-30,3.0,7.5,26,6,17,0.10
2010-12-01,3.2,7.6,37,24,30,0.00
2010-12-02,3.2,7.6,42,30,35,0.10
2010-12-03,3.2,7.7,38,31,34,0.00
2010-12-04,3.3,7.7,42,24,33,0.00
2010-12-05,3.3,7.7,38,27,33,0.00
2010-12-06,3.3,7.7,42,24,32,0.10
2010-12-07,3.3,7.8,33,24,28,0.00
2010-12-08,3.4,7.8,43,28,35,0.00
2010-12-09,3.4,7.8,38,30,33,0.00
