#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1043: Sentinel Butte, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sentinel Butte (1043) 
# Washington  SNOTEL Site - 4680 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:07:28 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2003-08-28,0.0,0.0,72,47,58,0.00
2003-08-29,0.0,0.0,74,52,62,0.00
2003-08-30,0.0,0.0,77,60,66,0.00
2003-08-31,0.0,0.0,79,60,67,0.00
2003-09-01,0.0,0.0,76,54,64,0.00
2003-09-02,0.0,0.0,80,55,66,0.00
2003-09-03,0.0,0.0,86,63,72,0.00
2003-09-04,0.0,0.0,80,65,71,0.00
2003-09-05,0.0,0.0,82,61,69,0.00
2003-09-06,0.0,0.0,75,62,68,0.00
2003-09-07,0.0,0.0,67,47,61,0.00
2003-09-08,0.0,0.0,47,43,44,0.40
2003-09-09,0.0,0.4,51,42,46,0.00
2003-09-10,0.0,0.4,52,42,47,0.00
2003-09-11,0.0,0.4,60,39,51,0.00
2003-09-12,0.0,0.4,54,38,45,0.00
2003-09-13,0.0,0.4,61,39,49,0.00
2003-09-14,0.0,0.4,60,43,50,0.00
2003-09-15,0.0,0.4,55,40,46,0.00
2003-09-16,0.0,0.4,45,35,40,0.00
2003-09-17,0.0,0.4,49,34,40,0.00
2003-09-18,0.0,0.4,49,38,44,0.00
2003-09-19,0.0,0.4,60,44,50,0.00
2003-09-20,0.0,0.4,61,42,49,0.00
2003-09-21,0.0,0.4,60,38,49,0.00
2003-09-22,0.0,0.4,70,47,56,0.00
2003-09-23,0.0,0.4,60,47,52,0.00
2003-09-24,0.0,0.4,64,44,54,0.00
2003-09-25,0.0,0.4,71,52,59,0.00
2003-09-26,0.0,0.4,69,48,57,0.00
2003-09-27,0.0,0.4,72,52,60,0.00
2003-09-28,0.0,0.4,72,52,60,0.00
2003-09-29,0.0,0.4,64,47,55,0.00
2003-09-30,0.0,0.4,64,47,54,
2003-10-01,0.0,0.0,70,52,59,0.00
2003-10-02,0.0,0.0,69,51,58,0.00
2003-10-03,0.0,0.0,71,55,61,0.00
2003-10-04,0.0,0.0,71,54,62,0.00
2003-10-05,0.0,0.0,70,56,62,0.00
2003-10-06,0.0,0.0,65,53,58,0.00
2003-10-07,0.0,0.0,57,43,49,0.00
2003-10-08,0.0,0.0,50,38,43,0.00
2003-10-09,0.0,0.0,46,35,40,0.00
2003-10-10,0.0,0.0,47,34,39,0.00
2003-10-11,0.0,0.0,42,34,38,0.10
2003-10-12,0.0,0.1,46,35,39,0.00
2003-10-13,0.0,0.1,48,36,40,0.00
2003-10-14,0.0,0.1,48,36,40,0.00
2003-10-15,0.0,0.1,37,33,34,0.20
2003-10-16,0.0,0.3,48,33,38,0.40
2003-10-17,0.0,0.7,58,44,51,0.00
