#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 912: Skookum Creek, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Skookum Creek (912) 
# Washington  SNOTEL Site - 3310 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:34:03 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1995-08-30,,,66,50,54,
1995-08-31,,,73,50,62,
1995-09-01,,,79,59,68,
1995-09-02,,,83,59,69,
1995-09-03,0.0,,81,52,63,
1995-09-04,0.0,,57,48,51,
1995-09-05,0.0,,57,46,49,
1995-09-06,0.0,,61,46,51,
1995-09-07,0.0,,54,48,50,
1995-09-08,0.0,,66,49,57,
1995-09-09,0.0,,74,56,63,
1995-09-10,0.0,,72,54,61,
1995-09-11,0.0,,66,51,57,
1995-09-12,0.0,,69,52,59,
1995-09-13,0.0,,79,54,66,
1995-09-14,0.0,,81,60,69,
1995-09-15,0.0,,77,58,65,
1995-09-16,0.0,,73,53,61,
1995-09-17,0.0,,53,49,51,
1995-09-18,0.0,,54,48,50,
1995-09-19,0.0,,64,48,54,
1995-09-20,0.0,,66,51,58,
1995-09-21,0.0,,70,48,58,
1995-09-22,0.0,,77,56,63,
1995-09-23,0.0,,75,58,64,
1995-09-24,0.0,,74,51,60,
1995-09-25,0.0,,54,46,49,
1995-09-26,0.0,,54,45,48,
1995-09-27,0.0,,49,45,47,
1995-09-28,0.0,,47,43,45,
1995-09-29,0.0,,52,43,46,
1995-09-30,0.0,,47,37,43,
1995-10-01,0.0,0.0,50,39,44,0.20
1995-10-02,0.0,0.2,51,41,47,2.10
1995-10-03,0.0,2.3,45,38,40,1.60
1995-10-04,0.0,3.9,51,38,42,0.30
1995-10-05,0.0,4.2,57,43,48,0.00
1995-10-06,0.0,4.2,48,40,42,0.50
1995-10-07,0.0,4.7,48,40,43,0.20
1995-10-08,0.0,4.9,44,39,42,0.50
1995-10-09,0.0,5.4,44,39,41,1.20
1995-10-10,0.0,6.6,47,37,43,3.60
1995-10-11,0.0,10.2,42,36,38,0.80
1995-10-12,0.0,11.0,42,35,38,0.40
1995-10-13,0.0,11.4,53,37,45,0.10
1995-10-14,0.0,11.5,69,49,55,0.50
1995-10-15,0.0,12.0,66,44,54,0.70
1995-10-16,0.0,12.7,45,41,43,1.70
1995-10-17,0.0,14.4,46,36,41,1.20
1995-10-18,0.0,15.6,47,36,40,0.00
1995-10-19,0.0,15.6,55,45,50,0.00
1995-10-20,0.0,15.6,53,38,42,0.60
1995-10-21,0.0,16.2,38,32,35,0.80
1995-10-22,0.0,17.0,44,32,37,0.00
1995-10-23,0.0,17.0,49,36,42,0.30
1995-10-24,0.0,17.3,41,35,37,0.00
1995-10-25,0.0,17.3,44,36,39,1.80
1995-10-26,0.0,19.1,39,34,37,0.80
1995-10-27,0.0,19.9,40,32,35,0.10
