#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1214: Bevans Cabin, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bevans Cabin (1214) 
# Utah  SNOTEL Site - 6520 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:04:40 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2012-10-01,0.0,0.0,,,55,0.00
2012-10-02,0.0,0.0,,,57,0.00
2012-10-03,0.0,0.0,,,51,0.00
2012-10-04,0.0,0.0,,,47,0.00
2012-10-05,0.0,0.0,,,43,0.00
2012-10-06,0.0,0.0,,,39,0.00
2012-10-07,0.0,0.0,,,39,0.00
2012-10-08,0.0,0.0,,,46,0.00
2012-10-09,0.0,0.0,,,51,0.00
2012-10-10,0.0,0.0,,,55,0.00
2012-10-11,0.0,0.0,,,56,0.10
2012-10-12,0.0,0.1,,,47,0.60
2012-10-13,0.0,0.7,,,44,0.10
2012-10-14,0.0,0.8,,,44,0.00
2012-10-15,0.0,0.8,,,49,0.00
2012-10-16,0.0,0.8,,,50,0.10
2012-10-17,0.0,0.9,,,37,0.10
2012-10-18,0.0,1.0,,,41,0.00
2012-10-19,0.0,1.0,,,48,0.00
2012-10-20,0.0,1.0,,,55,0.00
2012-10-21,0.0,1.0,,,52,0.00
2012-10-22,0.0,1.0,,,54,0.00
2012-10-23,0.0,1.0,,,36,0.50
2012-10-24,0.3,1.5,,,32,0.20
2012-10-25,0.3,1.7,,,30,0.50
2012-10-26,0.6,2.2,,,29,0.00
2012-10-27,0.5,2.2,,,34,0.00
2012-10-28,0.3,2.2,,,38,0.00
2012-10-29,0.0,2.2,,,41,0.00
2012-10-30,0.0,2.2,,,46,0.00
2012-10-31,0.0,2.2,,,51,0.00
2012-11-01,0.0,2.2,,,52,0.00
2012-11-02,0.0,2.2,,,42,0.00
2012-11-03,0.0,2.2,,,41,0.00
2012-11-04,0.0,2.2,,,43,0.00
2012-11-05,0.0,2.2,,,43,0.00
2012-11-06,0.0,2.2,,,43,0.00
2012-11-07,0.0,2.2,,,47,0.00
2012-11-08,0.0,2.2,,,53,0.00
2012-11-09,0.1,2.2,,,32,1.30
2012-11-10,1.0,3.5,,,24,0.00
2012-11-11,1.0,3.5,,,20,0.00
2012-11-12,1.0,3.5,,,25,0.10
2012-11-13,1.0,3.6,,,30,0.00
2012-11-14,1.0,3.6,,,34,0.00
2012-11-15,1.0,3.6,,,33,0.00
2012-11-16,1.0,3.6,,,42,0.00
2012-11-17,0.8,3.6,,,42,0.40
2012-11-18,0.5,4.0,,,41,0.00
2012-11-19,0.2,4.0,,,41,0.00
2012-11-20,0.0,4.0,,,46,0.00
2012-11-21,0.0,4.0,,,48,0.00
2012-11-22,0.0,4.0,,,33,0.00
2012-11-23,0.0,4.0,,,34,0.00
2012-11-24,0.0,4.0,,,38,0.00
2012-11-25,0.0,4.0,,,38,0.00
2012-11-26,0.0,4.0,,,32,0.00
2012-11-27,0.0,4.0,,,35,0.00
2012-11-28,0.0,4.0,,,48,0.00
2012-11-29,0.0,4.0,,,45,0.00
2012-11-30,0.0,4.0,,,45,0.40
2012-12-01,0.0,4.4,,,43,0.00
2012-12-02,0.0,4.4,,,45,0.50
2012-12-03,0.0,4.9,,,31,0.00
2012-12-04,0.0,4.9,,,41,0.10
2012-12-05,0.1,5.0,,,43,0.00
2012-12-06,0.1,5.0,,,38,0.00
2012-12-07,0.1,5.0,,,33,0.00
2012-12-08,0.1,5.0,,,28,0.30
2012-12-09,0.4,5.3,,,18,0.10
2012-12-10,0.5,5.4,,,28,0.10
2012-12-11,0.6,5.5,,,33,0.00
2012-12-12,0.6,5.5,,,39,0.00
2012-12-13,0.6,5.5,,,39,0.00
2012-12-14,0.6,5.5,,,34,0.20
2012-12-15,0.8,5.7,,,28,0.50
2012-12-16,1.2,6.2,,,29,0.00
2012-12-17,1.2,6.2,,,35,0.60
2012-12-18,1.7,6.8,,,23,0.10
2012-12-19,1.8,6.9,,,15,0.00
2012-12-20,1.8,6.9,,,20,0.20
2012-12-21,2.0,7.1,,,39,0.00
2012-12-22,2.0,7.1,,,39,0.00
2012-12-23,2.0,7.1,,,36,0.00
2012-12-24,2.0,7.1,,,28,0.90
2012-12-25,2.8,8.0,,,18,0.00
2012-12-26,2.8,8.0,,,27,0.30
2012-12-27,3.1,8.3,,,22,0.40
2012-12-28,3.4,8.7,,,19,0.00
2012-12-29,3.4,8.7,,,18,0.00
2012-12-30,3.4,8.7,,,17,0.00
2012-12-31,3.4,8.7,,,12,0.00
2013-01-01,3.4,8.7,,,12,0.00
2013-01-02,3.4,8.7,,,9,0.00
2013-01-03,3.4,8.7,,,10,0.00
2013-01-04,3.4,8.7,,,13,0.00
2013-01-05,3.4,8.7,,,18,0.00
2013-01-06,3.4,8.7,,,24,0.00
2013-01-07,3.4,8.7,,,24,0.00
2013-01-08,3.4,8.7,,,33,0.00
2013-01-09,3.4,8.7,,,36,0.00
2013-01-10,3.5,8.7,,,33,0.80
2013-01-11,4.2,9.5,,,16,0.40
2013-01-12,4.6,9.9,,,8,0.00
2013-01-13,4.6,9.9,,,2,0.00
2013-01-14,4.6,9.9,,,1,0.00
2013-01-15,4.6,9.9,,,14,0.20
2013-01-16,4.7,10.1,,,17,0.00
2013-01-17,4.7,10.1,,,19,0.00
2013-01-18,4.7,10.1,,,22,0.00
2013-01-19,4.7,10.1,,,23,0.00
2013-01-20,4.7,10.1,,,22,0.00
2013-01-21,4.7,10.1,,,24,0.00
2013-01-22,4.7,10.1,,,28,0.00
2013-01-23,4.7,10.1,,,39,0.00
2013-01-24,4.7,10.1,,,38,0.10
2013-01-25,4.7,10.2,,,36,0.10
2013-01-26,4.7,10.3,,,36,0.00
2013-01-27,4.7,10.3,,,32,0.60
2013-01-28,5.3,10.9,,,20,0.20
2013-01-29,5.5,11.1,,,22,0.40
2013-01-30,5.9,11.5,,,30,0.20
2013-01-31,6.0,11.7,,,30,0.00
2013-02-01,6.0,11.7,,,28,0.00
2013-02-02,6.0,11.7,,,28,0.00
2013-02-03,6.0,11.7,,,29,0.00
2013-02-04,6.0,11.7,,,29,0.00
2013-02-05,6.0,11.7,,,36,0.00
2013-02-06,6.0,11.7,42,21,31,0.00
2013-02-07,6.0,11.7,45,18,31,0.00
2013-02-08,6.0,11.7,41,27,33,0.10
2013-02-09,6.0,11.8,31,18,23,0.70
2013-02-10,6.8,12.5,26,13,20,0.10
2013-02-11,6.9,12.6,27,10,16,0.00
2013-02-12,6.9,12.6,29,10,21,0.10
2013-02-13,6.9,12.7,36,23,30,0.00
2013-02-14,6.9,12.7,39,20,28,0.00
2013-02-15,6.8,12.7,39,20,27,0.00
2013-02-16,6.8,12.7,47,21,30,0.00
2013-02-17,6.8,12.7,37,17,28,0.00
2013-02-18,6.8,12.7,38,14,25,0.00
2013-02-19,6.8,12.7,46,32,38,0.00
2013-02-20,6.8,12.7,35,24,30,0.20
2013-02-21,7.0,12.9,31,13,22,0.10
2013-02-22,7.1,13.0,35,17,23,0.20
2013-02-23,7.2,13.2,34,20,25,0.50
2013-02-24,7.6,13.7,30,11,19,0.00
2013-02-25,7.6,13.7,37,10,20,0.00
2013-02-26,7.6,13.7,29,10,20,0.20
2013-02-27,7.8,13.9,34,8,18,0.00
2013-02-28,7.8,13.9,41,16,29,0.00
2013-03-01,7.8,13.9,48,31,36,0.00
2013-03-02,7.8,13.9,49,29,37,0.00
2013-03-03,7.8,13.9,44,33,37,0.20
2013-03-04,7.8,14.1,35,17,26,0.00
2013-03-05,7.8,14.1,52,19,36,0.00
2013-03-06,7.5,14.1,52,34,44,0.00
2013-03-07,7.2,14.1,44,31,36,0.00
2013-03-08,7.0,14.1,41,33,36,0.30
2013-03-09,7.2,14.4,41,23,30,0.20
2013-03-10,7.5,14.6,44,21,30,0.00
2013-03-11,7.5,14.6,48,26,36,0.00
2013-03-12,7.2,14.6,53,33,39,0.00
2013-03-13,6.9,14.6,61,35,42,0.00
2013-03-14,6.5,14.6,65,37,44,0.00
2013-03-15,5.8,14.6,59,37,42,0.00
2013-03-16,5.4,14.6,51,35,41,0.00
2013-03-17,4.9,14.6,42,27,34,0.00
2013-03-18,4.9,14.6,45,28,35,0.00
2013-03-19,4.9,14.6,47,27,36,0.00
2013-03-20,4.4,14.6,52,36,42,0.20
2013-03-21,4.1,14.8,44,24,31,0.20
