#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 854: Wesner Springs, NM
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wesner Springs (854) 
# New Mexico  SNOTEL Site - 11120 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:56:52 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1989-09-26,,,57,57,57,
1989-09-27,,,62,40,47,
1989-09-28,,,65,40,49,
1989-09-29,,,63,38,48,
1989-09-30,,,62,41,49,
1989-10-01,0.0,0.0,61,36,47,0.00
1989-10-02,0.0,0.0,57,30,43,0.10
1989-10-03,0.0,0.1,56,37,41,1.10
1989-10-04,0.1,1.2,43,33,36,1.10
1989-10-05,0.3,2.3,37,31,33,1.10
1989-10-06,0.9,3.4,47,25,33,0.00
1989-10-07,0.6,3.4,49,27,33,0.00
1989-10-08,0.4,3.4,52,26,36,0.00
1989-10-09,0.2,3.4,56,29,39,0.00
1989-10-10,0.1,3.4,57,34,45,0.00
1989-10-11,0.0,3.4,53,38,44,0.00
1989-10-12,0.0,3.4,63,35,47,0.00
1989-10-13,0.0,3.4,67,39,49,0.00
1989-10-14,0.0,3.4,60,39,46,0.00
1989-10-15,0.0,3.4,49,28,38,0.10
1989-10-16,0.0,3.5,36,26,30,0.00
1989-10-17,0.0,3.5,37,19,27,0.10
1989-10-18,0.0,3.6,35,15,22,0.10
1989-10-19,0.0,3.7,50,18,31,0.00
1989-10-20,0.0,3.7,51,31,38,0.00
1989-10-21,0.0,3.7,51,29,37,0.00
1989-10-22,0.0,3.7,49,28,35,0.00
1989-10-23,0.0,3.7,51,26,35,0.00
1989-10-24,0.0,3.7,58,32,40,0.00
1989-10-25,0.0,3.7,50,34,39,0.00
1989-10-26,0.0,3.7,37,24,31,0.00
1989-10-27,0.0,3.7,50,26,34,0.00
1989-10-28,0.0,3.7,40,24,30,0.00
1989-10-29,0.0,3.7,35,8,22,0.00
1989-10-30,0.0,3.7,34,8,20,0.10
1989-10-31,0.0,3.8,37,19,27,0.00
1989-11-01,0.0,3.8,26,13,17,0.00
1989-11-02,0.0,3.8,43,15,25,0.00
1989-11-03,0.0,3.8,41,21,29,0.00
1989-11-04,0.0,3.8,47,26,33,0.00
1989-11-05,0.0,3.8,44,28,33,0.00
1989-11-06,0.0,3.8,40,25,30,0.00
1989-11-07,0.0,3.8,35,20,27,0.00
1989-11-08,0.0,3.8,37,16,26,0.00
1989-11-09,0.0,3.8,47,24,33,0.00
1989-11-10,0.0,3.8,53,26,37,0.00
1989-11-11,0.0,3.8,58,29,39,0.00
1989-11-12,0.0,3.8,51,31,38,0.00
1989-11-13,0.0,3.8,50,28,34,0.00
1989-11-14,0.0,3.8,44,23,31,0.00
1989-11-15,0.0,3.8,36,15,23,0.00
1989-11-16,0.0,3.8,37,17,26,0.00
1989-11-17,0.0,3.8,35,15,22,0.00
1989-11-18,0.0,3.8,41,18,28,0.00
1989-11-19,0.0,3.8,53,25,36,0.00
1989-11-20,0.0,3.8,55,26,38,0.00
1989-11-21,0.0,3.8,45,26,34,0.00
1989-11-22,0.0,3.8,38,17,26,0.00
1989-11-23,0.0,3.8,43,23,31,0.00
1989-11-24,0.0,3.8,41,26,31,0.00
1989-11-25,0.0,3.8,35,25,28,0.00
1989-11-26,0.0,3.8,36,15,26,0.00
1989-11-27,0.0,3.8,21,3,11,0.00
1989-11-28,0.0,3.8,16,-1,7,0.20
1989-11-29,0.2,4.0,24,-3,10,0.00
1989-11-30,0.3,4.0,24,13,18,0.40
1989-12-01,0.5,4.4,18,10,14,1.00
1989-12-02,1.5,5.4,25,10,14,0.10
1989-12-03,1.5,5.5,42,12,26,0.00
1989-12-04,1.5,5.5,50,21,33,0.00
1989-12-05,1.5,5.5,47,29,35,0.00
1989-12-06,1.5,5.5,30,16,22,0.10
