#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 991: Hozomeen Camp, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hozomeen Camp (991) 
# Washington  SNOTEL Site - 1690 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:07:20 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2000-10-01,,0.0,,,,0.00
2000-10-02,,0.0,,,,0.00
2000-10-03,,0.0,,,,0.00
2000-10-04,,0.0,,,,0.00
2000-10-05,,0.0,,,,0.00
2000-10-06,,0.0,,,,0.00
2000-10-07,,0.0,,,,0.00
2000-10-08,,0.0,,,,0.00
2000-10-09,,0.0,,,,0.00
2000-10-10,,0.0,,,,0.10
2000-10-11,,0.1,,,,0.00
2000-10-12,,0.1,,,,0.00
2000-10-13,,0.1,,,,0.00
2000-10-14,,0.1,,,,0.00
2000-10-15,,0.1,,,,0.00
2000-10-16,,0.1,,,,0.40
2000-10-17,,0.5,,,,0.20
2000-10-18,,0.7,,,,0.20
2000-10-19,,0.9,,,,0.60
2000-10-20,,1.5,,,,1.00
2000-10-21,,2.5,,,,0.10
2000-10-22,,2.6,,,,0.00
2000-10-23,,2.6,,,,0.00
2000-10-24,,2.6,,,,0.00
2000-10-25,,2.6,,,,0.00
2000-10-26,,2.6,,,,0.00
2000-10-27,,2.6,,,,0.00
2000-10-28,,2.6,,,,0.60
2000-10-29,,3.2,,,,0.00
2000-10-30,,3.2,,,,0.00
2000-10-31,,3.2,,,,0.00
2000-11-01,,3.2,,,,0.00
2000-11-02,,3.2,,,,0.00
2000-11-03,,3.2,40,,44,0.00
2000-11-04,,3.2,38,,44,0.60
2000-11-05,,3.8,37,,41,0.00
2000-11-06,,3.8,35,,39,0.00
2000-11-07,,3.8,44,,,0.00
2000-11-08,,3.8,38,,34,0.60
2000-11-09,,4.4,40,,34,0.00
2000-11-10,,4.4,37,,31,0.00
2000-11-11,,4.4,36,,26,0.00
2000-11-12,,4.4,38,,29,0.00
2000-11-13,,4.4,39,,28,0.00
2000-11-14,,4.4,40,,27,0.00
2000-11-15,,4.4,37,24,28,0.00
2000-11-16,,4.4,36,22,27,0.00
2000-11-17,,4.4,36,22,28,0.00
2000-11-18,,4.4,40,28,32,0.00
2000-11-19,,4.4,40,28,32,0.00
2000-11-20,,4.4,41,31,34,0.00
2000-11-21,,4.4,41,29,33,0.00
2000-11-22,,4.4,37,26,30,0.00
2000-11-23,,4.4,41,28,34,0.40
2000-11-24,,4.8,42,36,38,0.00
2000-11-25,,4.8,43,35,39,0.00
2000-11-26,,4.8,40,34,37,0.60
2000-11-27,,5.4,41,34,36,0.00
2000-11-28,,5.4,35,32,34,0.00
2000-11-29,,5.4,39,33,36,0.10
2000-11-30,,5.5,42,36,39,0.10
2000-12-01,,5.6,42,35,38,0.00
2000-12-02,,5.6,44,36,39,0.00
