#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1085: Cayuse Pass, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cayuse Pass (1085) 
# Washington  SNOTEL Site - 5240 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:07:35 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2006-10-01,0.0,0.0,,,,0.00
2006-10-02,0.0,0.0,,,,0.10
2006-10-03,0.0,0.1,,,,0.00
2006-10-04,0.0,0.1,,,,0.00
2006-10-05,0.0,0.1,47,40,43,0.00
2006-10-06,0.0,0.1,42,36,39,0.00
2006-10-07,0.0,0.1,48,33,38,0.00
2006-10-08,0.0,0.1,44,37,40,0.10
2006-10-09,0.0,0.2,52,36,44,0.30
2006-10-10,0.0,0.5,60,47,52,0.00
2006-10-11,0.0,0.5,64,50,56,0.20
2006-10-12,0.0,0.7,67,53,58,0.00
2006-10-13,0.0,0.7,63,47,54,0.00
2006-10-14,0.0,0.7,59,40,50,0.00
2006-10-15,0.0,0.7,41,34,37,0.20
2006-10-16,0.0,0.9,39,34,36,0.40
2006-10-17,0.0,1.3,42,35,37,0.00
2006-10-18,0.0,1.3,38,35,36,0.40
2006-10-19,0.0,1.7,46,35,41,0.30
2006-10-20,0.0,2.0,44,34,38,0.10
2006-10-21,0.0,2.1,53,37,43,0.10
2006-10-22,0.0,2.2,55,37,45,0.00
2006-10-23,0.0,2.2,49,35,40,0.00
2006-10-24,0.0,2.2,36,31,33,0.00
2006-10-25,0.0,2.2,32,29,31,0.10
2006-10-26,0.1,2.3,37,32,34,0.20
2006-10-27,0.1,2.5,43,36,39,0.00
2006-10-28,0.0,2.5,52,35,42,0.00
2006-10-29,0.0,2.5,36,22,30,0.00
2006-10-30,0.0,2.5,34,18,25,0.00
2006-10-31,0.0,2.5,37,25,30,0.10
2006-11-01,0.3,2.6,41,26,32,0.30
2006-11-02,0.7,2.9,39,32,36,1.70
2006-11-03,1.1,4.6,42,38,40,2.10
2006-11-04,1.0,6.7,42,38,40,1.40
2006-11-05,1.1,8.1,46,36,40,1.50
2006-11-06,1.6,9.6,49,45,48,3.40
2006-11-07,2.1,13.0,48,32,41,1.90
2006-11-08,1.1,14.9,33,29,31,0.40
2006-11-09,1.0,15.3,34,28,29,0.60
2006-11-10,1.1,15.9,30,27,29,0.70
2006-11-11,2.7,16.6,35,27,29,0.70
2006-11-12,3.1,17.3,32,28,29,1.80
2006-11-13,6.1,19.1,33,26,28,1.10
2006-11-14,7.0,20.2,31,24,27,0.50
2006-11-15,7.8,20.7,38,28,33,1.40
2006-11-16,9.2,22.1,29,24,27,0.00
2006-11-17,8.8,22.1,34,27,29,0.00
2006-11-18,8.9,22.1,37,28,33,0.10
2006-11-19,9.3,22.2,39,32,36,0.70
2006-11-20,9.4,22.9,33,29,31,0.20
2006-11-21,10.0,23.1,32,26,29,1.40
2006-11-22,11.4,24.5,30,26,28,1.30
2006-11-23,12.7,25.8,27,24,26,2.80
2006-11-24,15.5,28.6,28,23,25,0.90
2006-11-25,16.4,29.5,27,18,21,0.40
2006-11-26,16.8,29.9,29,19,23,2.10
2006-11-27,18.9,32.0,26,15,18,0.50
2006-11-28,19.4,32.5,32,12,16,0.60
2006-11-29,20.0,33.1,27,10,18,1.00
2006-11-30,21.0,34.1,28,25,26,1.00
2006-12-01,22.0,35.1,28,19,24,0.30
2006-12-02,22.3,35.4,33,20,27,0.20
2006-12-03,22.5,35.6,47,32,37,0.20
2006-12-04,22.7,35.8,37,30,33,0.30
2006-12-05,22.9,36.1,39,29,33,0.00
2006-12-06,22.8,36.1,48,38,43,0.00
2006-12-07,22.8,36.1,49,40,44,0.00
2006-12-08,22.9,36.1,50,38,45,0.50
2006-12-09,23.4,36.6,41,30,34,0.40
2006-12-10,23.8,37.0,34,30,32,0.00
2006-12-11,23.4,37.0,34,30,33,1.50
2006-12-12,24.9,38.5,31,28,29,0.80
2006-12-13,25.7,39.3,34,28,30,1.10
2006-12-14,26.8,40.4,38,28,32,3.10
2006-12-15,29.9,43.5,29,19,22,0.00
2006-12-16,29.4,43.5,24,17,21,0.20
2006-12-17,29.6,43.7,29,20,23,0.10
2006-12-18,29.7,43.8,33,22,29,0.50
2006-12-19,30.2,44.3,36,29,33,0.00
2006-12-20,30.2,44.3,36,29,33,0.80
2006-12-21,31.0,45.1,34,26,29,0.00
2006-12-22,31.0,45.1,34,22,25,0.20
2006-12-23,31.2,45.3,30,24,27,0.60
2006-12-24,31.8,45.9,33,23,28,1.80
2006-12-25,33.6,47.7,31,26,29,0.40
2006-12-26,34.0,48.1,34,28,30,1.80
