#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1123: Long Draw Resv, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Long Draw Resv (1123) 
# Colorado  SNOTEL Site - 9980 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:46:30 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2009-08-25,,,60,43,51,
2009-08-26,,,60,34,43,
2009-08-27,,,65,34,47,
2009-08-28,,,68,31,48,
2009-08-29,,,64,33,48,
2009-08-30,,,65,33,47,
2009-08-31,,,66,35,49,
2009-09-01,,,68,31,48,
2009-09-02,,,66,33,49,
2009-09-03,,,65,32,47,
2009-09-04,,,64,33,45,
2009-09-05,,,64,32,45,
2009-09-06,,,64,35,46,
2009-09-07,,,65,34,47,
2009-09-08,,,65,35,47,
2009-09-09,,,67,33,49,
2009-09-10,,,66,32,48,
2009-09-11,,,65,31,45,
2009-09-12,,,49,33,39,
2009-09-13,,,63,33,45,
2009-09-14,,,59,36,47,
2009-09-15,,,60,36,44,
2009-09-16,,,57,32,43,
2009-09-17,,,63,31,44,
2009-09-18,,,63,29,43,
2009-09-19,,,62,28,44,
2009-09-20,,,55,31,41,
2009-09-21,,,37,26,30,
2009-09-22,,,33,26,30,
2009-09-23,,,37,29,33,
2009-09-24,,,43,31,35,
2009-09-25,,,51,28,38,
2009-09-26,,,60,26,44,
2009-09-27,,,63,30,47,
2009-09-28,,,65,27,43,
2009-09-29,,,64,,46,
2009-09-30,,,53,23,39,
2009-10-01,0.1,0.0,27,21,24,0.10
2009-10-02,0.2,0.1,40,19,29,0.10
2009-10-03,0.2,0.2,48,18,33,0.00
2009-10-04,0.3,0.2,47,26,35,0.10
2009-10-05,0.3,0.3,36,22,30,0.30
2009-10-06,0.5,0.6,39,18,27,0.10
2009-10-07,0.4,0.7,51,15,36,0.00
2009-10-08,0.3,0.7,37,28,32,0.10
2009-10-09,0.4,0.8,37,26,31,0.20
2009-10-10,0.6,1.0,40,30,34,0.00
2009-10-11,0.6,1.0,37,31,33,0.40
2009-10-12,1.0,1.4,47,28,35,0.10
2009-10-13,1.1,1.5,46,28,36,0.10
2009-10-14,1.2,1.6,40,35,37,0.20
2009-10-15,1.4,1.8,42,31,36,0.20
2009-10-16,1.6,2.0,45,22,34,0.00
2009-10-17,1.6,2.0,54,18,34,0.00
2009-10-18,1.5,2.0,56,27,40,0.00
2009-10-19,1.4,2.0,52,29,38,0.00
2009-10-20,1.2,2.0,53,28,36,0.10
2009-10-21,0.9,2.1,33,16,28,0.10
2009-10-22,0.9,2.2,38,12,27,0.00
2009-10-23,0.8,2.2,39,27,33,0.00
2009-10-24,0.8,2.2,39,28,33,0.30
2009-10-25,1.1,2.5,28,0,21,0.20
2009-10-26,1.3,2.7,32,-4,17,0.00
2009-10-27,1.3,2.7,42,19,28,0.50
