#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1160: Weminuche Creek, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Weminuche Creek (1160) 
# Colorado  SNOTEL Site - 10740 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:13:02 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-10-01,0.0,0.0,,,,0.00
2010-10-02,0.0,0.0,,,,0.00
2010-10-03,0.0,0.0,,,,0.00
2010-10-04,0.0,0.0,,,,0.20
2010-10-05,0.0,0.2,,,,0.40
2010-10-06,0.0,0.6,,,,0.60
2010-10-07,0.0,1.2,,,,0.70
2010-10-08,0.0,1.9,,,,0.10
2010-10-09,0.0,2.0,,,,0.10
2010-10-10,0.0,2.1,,,,0.00
2010-10-11,0.0,2.1,,,,0.00
2010-10-12,0.0,2.1,,,,0.10
2010-10-13,0.0,2.2,,,,0.00
2010-10-14,0.0,2.2,,,,0.00
2010-10-15,0.0,2.2,,,,0.10
2010-10-16,0.0,2.3,,,,0.00
2010-10-17,0.0,2.3,,,,0.00
2010-10-18,0.0,2.3,,,,0.10
2010-10-19,0.0,2.4,,,,0.10
2010-10-20,0.0,2.5,,,,0.30
2010-10-21,0.3,2.8,,,,0.50
2010-10-22,0.4,3.3,,,,0.30
2010-10-23,0.5,3.6,,,,0.00
2010-10-24,0.5,3.6,,,,0.20
2010-10-25,0.5,3.8,,,,0.40
2010-10-26,0.5,4.2,,,,0.00
2010-10-27,0.5,4.2,,,,0.00
2010-10-28,0.5,4.2,,,,0.00
2010-10-29,0.5,4.2,48,5416,13,0.10
2010-10-30,0.5,4.3,50,29,39,0.00
2010-10-31,0.2,4.3,43,26,33,0.00
2010-11-01,0.1,4.3,42,28,34,0.00
2010-11-02,0.0,4.3,56,31,44,0.50
2010-11-03,0.0,4.8,54,35,43,0.00
2010-11-04,0.0,4.8,47,31,38,0.00
2010-11-05,0.0,4.8,52,33,40,0.00
2010-11-06,0.0,4.8,52,35,41,0.10
2010-11-07,0.0,4.9,,,,0.00
2010-11-08,0.0,4.9,44,28,34,0.00
2010-11-09,0.0,4.9,31,12,22,0.00
2010-11-10,0.0,4.9,30,8,18,0.20
2010-11-11,0.2,5.1,26,11,19,0.50
2010-11-12,0.7,5.6,35,11,22,0.00
2010-11-13,0.7,5.6,33,15,21,0.10
2010-11-14,0.7,5.7,35,15,22,0.00
2010-11-15,0.7,5.7,30,16,22,0.10
2010-11-16,0.8,5.8,36,14,23,0.10
2010-11-17,0.9,5.9,35,16,24,0.00
2010-11-18,0.9,5.9,44,20,31,0.50
2010-11-19,0.9,6.4,40,25,31,0.10
2010-11-20,0.9,6.5,38,24,29,0.40
2010-11-21,1.3,6.9,28,15,23,0.30
2010-11-22,1.8,7.2,20,5,12,0.00
2010-11-23,1.8,7.2,24,6,15,0.00
