#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1100: Saint Elmo, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Saint Elmo (1100) 
# Colorado  SNOTEL Site - 10540 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:46:24 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2007-09-10,,,62,33,46,
2007-09-11,,,64,31,47,
2007-09-12,,,63,36,47,
2007-09-13,,,65,34,48,
2007-09-14,,,64,36,49,
2007-09-15,,,63,40,49,
2007-09-16,,,60,38,47,
2007-09-17,,,46,33,41,
2007-09-18,,,54,32,40,
2007-09-19,,,61,30,45,
2007-09-20,,,62,38,49,
2007-09-21,,,65,38,49,
2007-09-22,,,64,36,49,
2007-09-23,,,52,34,44,
2007-09-24,,,50,29,38,
2007-09-25,,,54,25,38,
2007-09-26,,,56,31,40,
2007-09-27,,,59,29,41,
2007-09-28,,,53,32,42,
2007-09-29,,,48,,43,
2007-09-30,,,55,25,37,
2007-10-01,0.0,0.0,56,29,42,0.20
2007-10-02,0.0,0.2,51,29,37,0.20
2007-10-03,0.0,0.4,57,29,42,0.00
2007-10-04,0.0,0.4,60,31,45,0.00
2007-10-05,0.0,0.4,53,40,45,0.00
2007-10-06,0.0,0.4,56,22,41,0.00
2007-10-07,0.0,0.4,43,18,29,0.00
2007-10-08,0.0,0.4,57,24,37,0.00
2007-10-09,0.0,0.4,61,29,41,0.00
2007-10-10,0.0,0.4,62,33,43,0.00
2007-10-11,0.0,0.4,61,31,42,0.00
2007-10-12,0.0,0.4,61,30,43,0.00
2007-10-13,0.0,0.4,47,27,36,0.10
2007-10-14,0.0,0.5,36,27,31,0.20
2007-10-15,0.2,0.7,41,25,31,0.00
2007-10-16,0.2,0.7,49,23,33,0.10
2007-10-17,0.1,0.8,38,22,29,0.20
2007-10-18,0.3,1.0,35,20,26,0.00
2007-10-19,0.3,1.0,50,25,37,0.00
2007-10-20,0.3,1.0,53,28,39,0.10
2007-10-21,0.3,1.1,28,5,20,0.10
2007-10-22,0.4,1.2,36,4,22,0.00
2007-10-23,0.5,1.2,54,24,35,0.10
2007-10-24,0.5,1.3,59,26,37,0.00
2007-10-25,0.5,1.3,58,28,38,0.00
2007-10-26,0.5,1.3,57,28,37,0.00
2007-10-27,0.4,1.3,51,26,36,0.00
2007-10-28,0.4,1.3,52,28,37,0.00
2007-10-29,0.4,1.3,53,29,38,0.00
2007-10-30,0.3,1.3,49,29,37,0.00
2007-10-31,0.3,1.3,42,25,31,0.00
2007-11-01,0.3,1.3,46,22,31,0.00
2007-11-02,0.3,1.3,47,22,30,0.00
2007-11-03,0.3,1.3,49,19,32,0.00
2007-11-04,0.3,1.3,51,23,34,0.00
2007-11-05,0.3,1.3,51,25,33,0.00
2007-11-06,0.3,1.3,51,24,34,0.00
