#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1186: Fool Creek, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fool Creek (1186) 
# Colorado  SNOTEL Site - 11150 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:46:39 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2011-10-01,0.0,0.0,,,,0.10
2011-10-02,0.0,0.1,,,,0.00
2011-10-03,0.0,0.1,,,,0.00
2011-10-04,0.0,0.1,49,5494,38,0.10
2011-10-05,0.0,0.2,48,35,40,0.00
2011-10-06,0.0,0.2,46,20,32,0.10
2011-10-07,0.1,0.3,37,19,26,0.00
2011-10-08,0.2,0.3,28,22,24,0.40
2011-10-09,0.6,0.7,31,20,26,0.30
2011-10-10,0.7,1.0,41,21,30,0.20
2011-10-11,0.7,1.2,39,29,32,0.60
2011-10-12,1.4,1.8,39,26,31,0.10
2011-10-13,1.4,1.9,48,29,38,0.10
2011-10-14,1.5,2.0,50,36,41,0.00
2011-10-15,1.5,2.0,54,39,46,0.00
2011-10-16,1.5,2.0,53,35,45,0.10
2011-10-17,1.5,2.1,35,24,29,0.30
2011-10-18,1.9,2.4,34,22,26,0.00
2011-10-19,1.8,2.4,45,20,32,0.20
2011-10-20,1.9,2.6,46,29,35,0.10
2011-10-21,1.9,2.7,49,30,37,0.10
2011-10-22,2.0,2.8,44,32,36,0.00
2011-10-23,1.9,2.8,48,28,37,0.00
2011-10-24,1.9,2.8,52,35,42,0.10
2011-10-25,1.9,2.9,48,22,36,0.90
2011-10-26,2.9,3.8,25,12,21,0.60
2011-10-27,3.4,4.4,31,7,17,0.00
2011-10-28,3.4,4.4,31,11,18,0.10
2011-10-29,3.4,4.5,36,17,26,0.10
2011-10-30,3.5,4.6,38,19,28,0.10
2011-10-31,3.5,4.7,44,26,33,0.10
2011-11-01,3.5,4.8,44,13,32,0.10
2011-11-02,3.6,4.9,20,6,11,0.00
2011-11-03,3.6,4.9,42,7,27,0.20
2011-11-04,3.8,5.1,46,21,34,0.10
2011-11-05,3.9,5.2,36,13,25,0.00
2011-11-06,3.9,5.2,22,9,14,0.00
2011-11-07,3.8,5.2,29,9,18,0.10
2011-11-08,3.9,5.3,20,7,14,0.00
2011-11-09,3.9,5.3,24,5,14,0.00
2011-11-10,4.0,5.3,33,13,23,0.10
2011-11-11,4.1,5.4,40,21,29,0.10
2011-11-12,4.1,5.5,30,21,26,0.10
2011-11-13,4.2,5.6,27,18,24,0.10
2011-11-14,4.4,5.7,26,17,22,0.10
2011-11-15,4.4,5.8,26,17,21,0.00
2011-11-16,4.4,5.8,18,9,13,0.00
2011-11-17,4.3,5.8,33,14,24,0.10
2011-11-18,4.5,5.9,38,25,31,0.00
2011-11-19,4.6,5.9,29,17,22,0.40
2011-11-20,4.9,6.3,32,19,24,0.00
2011-11-21,4.9,6.3,30,18,23,0.20
2011-11-22,5.1,6.5,31,18,23,0.00
2011-11-23,5.1,6.5,39,18,26,0.10
2011-11-24,5.1,6.6,39,23,29,0.00
2011-11-25,5.2,6.6,29,7,21,0.00
2011-11-26,5.3,6.6,18,2,6,0.00
2011-11-27,5.3,6.6,31,5,20,0.20
2011-11-28,5.5,6.8,38,20,28,0.00
2011-11-29,5.5,6.8,34,22,26,0.00
2011-11-30,5.5,6.8,37,19,27,0.00
2011-12-01,5.5,6.8,19,11,15,0.00
