#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 661: New Fork Lake, WY
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# New Fork Lake (661) 
# Wyoming  SNOTEL Site - 8340 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:09:28 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1985-08-18,,,75,40,57,
1985-08-19,,,72,39,53,
1985-08-20,,,80,40,58,
1985-08-21,,,76,40,57,
1985-08-22,,,69,33,50,
1985-08-23,,,76,31,54,
1985-08-24,,,80,34,56,
1985-08-25,,,86,36,60,
1985-08-26,,,85,43,61,
1985-08-27,,,80,47,59,
1985-08-28,,,28,10,,
1985-08-29,,,76,38,56,
1985-08-30,,,80,45,61,
1985-08-31,,,71,44,53,
1985-09-01,,,71,44,54,
1985-09-02,,,54,32,43,
1985-09-03,,,66,32,48,
1985-09-04,,,69,35,51,
1985-09-05,,,65,38,51,
1985-09-06,,,70,40,53,
1985-09-07,,,47,39,44,
1985-09-08,,,66,36,50,
1985-09-09,,,69,38,52,
1985-09-10,,,66,35,51,
1985-09-11,,,51,35,43,
1985-09-12,,,46,27,33,
1985-09-13,,,60,25,39,
1985-09-14,,,66,33,48,
1985-09-15,,,68,34,51,
1985-09-16,,,65,30,43,
1985-09-17,,,57,32,44,
1985-09-18,,,43,36,40,
1985-09-19,,,43,26,35,
1985-09-20,,,60,22,36,
1985-09-21,,,42,27,33,
1985-09-22,,,38,20,29,
1985-09-23,,,40,20,29,
1985-09-24,,,47,27,33,
1985-09-25,,,46,23,33,
1985-09-26,,,59,26,39,
1985-09-27,,,57,27,37,
1985-09-28,,,32,17,22,
1985-09-29,,,38,11,21,
1985-09-30,,,50,8,26,
1985-10-01,0.0,0.0,53,19,33,0.00
1985-10-02,0.0,0.0,54,28,38,0.00
1985-10-03,0.0,0.0,49,27,37,0.00
1985-10-04,0.0,0.0,47,17,31,0.00
1985-10-05,0.0,0.0,60,24,38,0.00
1985-10-06,0.0,0.0,58,27,39,0.20
1985-10-07,0.0,0.2,36,17,29,0.30
1985-10-08,0.0,0.5,28,17,20,0.10
1985-10-09,0.0,0.6,35,14,22,0.10
1985-10-10,0.0,0.7,51,7,25,0.00
1985-10-11,0.0,0.7,48,18,31,0.00
1985-10-12,0.0,0.7,37,20,29,0.20
1985-10-13,0.0,0.9,43,12,26,0.00
1985-10-14,0.0,0.9,44,20,30,0.00
1985-10-15,0.0,0.9,54,26,36,0.00
1985-10-16,0.0,0.9,55,24,35,0.00
1985-10-17,0.0,0.9,52,23,34,0.00
1985-10-18,0.0,0.9,53,24,35,0.00
1985-10-19,0.0,0.9,56,27,37,0.00
1985-10-20,0.0,0.9,55,27,39,0.00
1985-10-21,0.0,0.9,53,32,42,0.00
1985-10-22,0.2,0.9,32,21,26,0.20
1985-10-23,0.2,1.1,37,25,30,0.60
1985-10-24,0.7,1.7,45,28,34,0.00
1985-10-25,0.8,1.7,54,28,35,0.00
1985-10-26,0.9,1.7,51,25,34,0.00
1985-10-27,0.9,1.7,56,27,38,0.00
1985-10-28,0.9,1.7,53,26,38,0.00
1985-10-29,0.9,1.7,49,24,33,0.00
1985-10-30,0.9,1.7,47,28,35,0.00
1985-10-31,0.9,1.7,38,22,27,0.00
1985-11-01,0.9,1.7,35,18,27,0.10
1985-11-02,0.9,1.8,43,29,34,0.00
1985-11-03,0.9,1.8,47,26,33,0.00
1985-11-04,0.9,1.8,53,26,37,0.00
1985-11-05,0.9,1.8,37,20,27,0.10
1985-11-06,1.0,1.9,31,19,23,0.30
1985-11-07,1.1,2.2,31,22,27,0.90
1985-11-08,2.0,3.1,29,4,20,0.10
1985-11-09,2.2,3.2,24,3,14,0.50
1985-11-10,2.7,3.7,16,-1,11,0.10
1985-11-11,2.8,3.8,33,14,27,0.10
1985-11-12,2.9,3.9,41,25,32,1.00
1985-11-13,4.0,4.9,27,4,18,0.20
1985-11-14,4.2,5.1,38,5,15,0.00
1985-11-15,4.2,5.1,37,9,17,0.00
1985-11-16,4.2,5.1,28,6,16,0.00
1985-11-17,4.2,5.1,30,2,16,0.20
1985-11-18,4.3,5.3,21,0,11,0.10
1985-11-19,4.4,5.4,11,-12,-2,0.00
1985-11-20,4.5,5.4,7,3,5,0.10
1985-11-21,4.5,5.5,12,-3,3,0.10
1985-11-22,4.6,5.6,10,-11,2,0.20
1985-11-23,4.8,5.8,10,-20,-3,0.00
1985-11-24,4.8,5.8,25,9,18,0.30
1985-11-25,5.1,6.1,27,1,18,0.10
