#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 911: Rex River, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rex River (911) 
# Washington  SNOTEL Site - 3810 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:33:59 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1995-10-01,0.0,0.0,,,,0.00
1995-10-02,0.0,0.0,,,,1.90
1995-10-03,0.0,1.9,,,,1.60
1995-10-04,0.0,3.5,,,,0.20
1995-10-05,0.0,3.7,,,,0.00
1995-10-06,0.0,3.7,,,,0.30
1995-10-07,0.0,4.0,,,,0.20
1995-10-08,0.0,4.2,,,,0.00
1995-10-09,0.0,4.2,,,,0.40
1995-10-10,0.0,4.6,,,,2.70
1995-10-11,0.0,7.3,,,,1.00
1995-10-12,0.0,8.3,,,,0.50
1995-10-13,0.0,8.8,,,,0.00
1995-10-14,0.0,8.8,,,,0.00
1995-10-15,0.0,8.8,,,,0.40
1995-10-16,0.0,9.2,,,,0.90
1995-10-17,0.0,10.1,,,,1.20
1995-10-18,0.0,11.3,,,,0.10
1995-10-19,0.0,11.4,,,,0.00
1995-10-20,0.0,11.4,48,36,40,0.10
1995-10-21,0.0,11.5,36,32,33,0.90
1995-10-22,0.0,12.4,45,30,37,0.00
1995-10-23,0.0,12.4,48,35,40,0.00
1995-10-24,0.0,12.4,40,32,35,0.10
1995-10-25,0.0,12.5,45,35,38,1.10
1995-10-26,0.0,13.6,38,33,36,0.80
1995-10-27,0.0,14.4,38,29,33,0.10
1995-10-28,0.0,14.5,39,28,33,0.00
1995-10-29,0.0,14.5,42,33,35,0.10
1995-10-30,0.0,14.6,38,29,33,0.00
1995-10-31,0.0,14.6,43,28,33,0.10
1995-11-01,0.0,14.7,35,26,30,0.70
1995-11-02,0.0,15.4,44,28,34,0.00
1995-11-03,0.0,15.4,50,27,39,1.50
1995-11-04,0.0,16.9,43,30,36,0.10
1995-11-05,0.3,17.0,31,29,31,0.60
1995-11-06,1.5,17.6,32,27,29,0.60
1995-11-07,2.0,18.2,48,29,41,3.50
1995-11-08,1.3,21.7,47,29,40,1.60
1995-11-09,0.3,23.3,29,27,28,0.30
1995-11-10,0.6,23.6,45,27,31,2.10
1995-11-11,1.0,25.7,45,33,38,1.40
1995-11-12,0.0,27.1,36,33,34,0.50
1995-11-13,0.0,27.6,49,36,45,1.80
1995-11-14,0.0,29.4,59,46,50,0.20
1995-11-15,0.0,29.6,51,38,45,0.40
1995-11-16,0.0,30.0,50,36,42,0.40
1995-11-17,0.0,30.4,50,41,46,0.40
1995-11-18,0.0,30.8,40,34,36,0.60
1995-11-19,0.0,31.4,41,32,38,0.00
1995-11-20,0.0,31.4,45,37,40,0.10
1995-11-21,0.0,31.5,56,41,46,0.10
1995-11-22,0.0,31.6,47,42,44,0.40
