#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1119: Blackhall Mtn, WY
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Blackhall Mtn (1119) 
# Wyoming  SNOTEL Site - 9820 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:11:09 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2009-08-07,,,71,44,56,
2009-08-08,,,64,38,49,
2009-08-09,,,60,34,47,
2009-08-10,,,66,40,52,
2009-08-11,,,71,46,56,
2009-08-12,,,74,48,59,
2009-08-13,,,74,47,57,
2009-08-14,,,68,40,51,
2009-08-15,,,58,33,40,
2009-08-16,,,57,30,41,
2009-08-17,,,58,32,45,
2009-08-18,,,62,38,49,
2009-08-19,,,63,35,50,
2009-08-20,,,64,39,51,
2009-08-21,,,71,48,59,
2009-08-22,,,77,51,62,
2009-08-23,,,71,45,56,
2009-08-24,,,59,43,49,
2009-08-25,,,60,41,47,
2009-08-26,,,59,40,48,
2009-08-27,,,66,45,55,
2009-08-28,,,69,48,57,
2009-08-29,,,68,49,56,
2009-08-30,,,66,43,52,
2009-08-31,,,68,43,54,
2009-09-01,,,69,44,55,
2009-09-02,,,67,47,55,
2009-09-03,,,68,46,56,
2009-09-04,,,65,47,54,
2009-09-05,,,69,46,54,
2009-09-06,,,62,45,51,
2009-09-07,,,68,42,53,
2009-09-08,,,66,42,52,
2009-09-09,,,68,44,54,
2009-09-10,,,68,47,55,
2009-09-11,,,61,40,50,
2009-09-12,,,47,33,40,
2009-09-13,,,65,33,49,
2009-09-14,,,65,42,50,
2009-09-15,,,60,41,48,
2009-09-16,,,58,40,48,
2009-09-17,,,62,40,51,
2009-09-18,,,64,41,51,
2009-09-19,,,62,40,49,
2009-09-20,,,47,32,40,
2009-09-21,,,33,24,28,
2009-09-22,,,36,21,29,
2009-09-23,,,45,26,36,
2009-09-24,,,47,31,38,
2009-09-25,,,52,36,43,
2009-09-26,,,61,35,48,
2009-09-27,,,61,41,49,
2009-09-28,,,67,39,50,
2009-09-29,,,65,40,51,
2009-09-30,,,50,21,35,
2009-10-01,0.3,0.0,28,16,22,0.10
2009-10-02,0.4,0.1,38,17,24,0.60
2009-10-03,0.4,0.7,44,21,32,0.50
2009-10-04,0.5,1.2,44,31,37,0.40
2009-10-05,0.9,1.6,32,20,26,0.20
2009-10-06,1.2,1.8,36,17,24,0.00
2009-10-07,1.2,1.8,42,17,31,0.00
2009-10-08,1.2,1.8,38,25,29,0.00
2009-10-09,1.2,1.8,29,23,26,0.90
2009-10-10,2.1,2.7,30,22,25,0.20
2009-10-11,2.3,2.9,34,26,30,1.20
2009-10-12,3.5,4.1,44,26,33,0.00
2009-10-13,3.5,4.1,44,31,36,0.10
2009-10-14,3.6,4.2,39,34,35,0.60
2009-10-15,4.2,4.8,40,31,35,0.00
2009-10-16,4.2,4.8,45,25,33,0.00
