#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1194: Summit Lk, NV
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Summit Lk (1194) 
# Nevada  SNOTEL Site - 7615 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:56:00 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2011-10-01,0.0,0.0,63,45,54,0.10
2011-10-02,0.0,0.1,58,39,49,0.00
2011-10-03,0.0,0.1,59,40,49,0.00
2011-10-04,0.0,0.1,48,34,40,0.10
2011-10-05,0.0,0.2,38,23,32,1.00
2011-10-06,0.7,1.2,37,24,29,0.10
2011-10-07,0.8,1.3,44,31,36,0.10
2011-10-08,0.5,1.4,48,31,40,0.10
2011-10-09,0.0,1.5,53,35,43,0.00
2011-10-10,0.0,1.5,44,37,41,0.20
2011-10-11,0.0,1.7,51,35,42,0.00
2011-10-12,0.0,1.7,56,37,46,0.00
2011-10-13,0.0,1.7,60,42,50,0.00
2011-10-14,0.0,1.7,63,44,52,0.00
2011-10-15,0.0,1.7,62,46,52,0.10
2011-10-16,0.0,1.8,58,36,46,0.00
2011-10-17,0.0,1.8,53,38,46,0.00
2011-10-18,0.0,1.8,60,44,52,0.10
2011-10-19,0.0,1.9,57,42,47,0.00
2011-10-20,0.0,1.9,57,40,47,0.00
2011-10-21,0.0,1.9,56,39,47,0.00
2011-10-22,0.0,1.9,58,42,49,0.00
2011-10-23,0.0,1.9,60,40,50,0.00
2011-10-24,0.0,1.9,50,26,39,0.00
2011-10-25,0.0,1.9,40,23,30,0.10
2011-10-26,0.0,2.0,39,20,31,0.00
2011-10-27,0.0,2.0,47,33,40,0.00
2011-10-28,0.0,2.0,52,36,43,0.00
2011-10-29,0.0,2.0,53,36,43,0.00
2011-10-30,0.0,2.0,54,39,46,0.00
2011-10-31,0.0,2.0,50,24,39,0.00
2011-11-01,0.0,2.0,35,18,26,0.10
2011-11-02,0.1,2.1,44,24,36,0.00
2011-11-03,0.1,2.1,45,25,35,0.10
2011-11-04,0.2,2.2,25,13,19,0.10
2011-11-05,0.3,2.3,25,13,20,0.30
2011-11-06,0.7,2.6,32,21,24,0.10
2011-11-07,0.8,2.7,33,20,23,0.10
2011-11-08,0.9,2.8,36,20,28,0.10
2011-11-09,1.0,2.9,40,31,35,0.00
2011-11-10,1.0,2.9,47,33,40,0.00
2011-11-11,1.0,2.9,40,32,36,0.00
2011-11-12,1.0,2.9,35,27,30,0.00
2011-11-13,1.0,2.9,42,24,33,0.00
2011-11-14,1.0,2.9,44,28,34,0.00
2011-11-15,1.0,2.9,33,24,29,0.00
2011-11-16,1.0,2.9,38,23,32,0.00
2011-11-17,1.0,2.9,41,31,35,0.00
2011-11-18,1.0,2.9,32,14,23,0.40
2011-11-19,1.4,3.3,25,10,18,0.00
2011-11-20,1.4,3.3,31,21,26,0.10
2011-11-21,1.5,3.4,31,21,26,0.00
2011-11-22,1.5,3.4,38,30,34,0.00
2011-11-23,1.5,3.4,45,34,39,0.00
2011-11-24,1.5,3.4,36,28,32,0.10
2011-11-25,1.6,3.5,36,26,30,0.00
2011-11-26,1.6,3.5,48,31,41,0.00
2011-11-27,1.6,3.5,47,39,44,0.00
2011-11-28,1.5,3.5,44,33,38,0.10
2011-11-29,1.6,3.6,48,31,40,0.00
2011-11-30,1.6,3.6,32,19,24,0.00
2011-12-01,1.6,3.6,29,16,22,0.00
2011-12-02,1.6,3.6,33,14,25,0.00
2011-12-03,1.6,3.6,26,13,19,0.00
2011-12-04,1.6,3.6,31,14,23,0.00
2011-12-05,1.6,3.6,31,13,22,0.00
2011-12-06,1.6,3.6,40,24,34,0.00
2011-12-07,1.6,3.6,47,31,40,0.00
2011-12-08,1.6,3.6,39,27,33,0.00
2011-12-09,1.6,3.6,45,31,36,0.00
2011-12-10,1.6,3.6,44,31,36,0.00
2011-12-11,1.6,3.6,36,26,31,0.00
2011-12-12,1.6,3.6,29,16,22,0.00
2011-12-13,1.6,3.6,32,21,25,0.00
2011-12-14,1.6,3.6,37,23,28,0.00
2011-12-15,1.6,3.6,28,22,24,0.20
2011-12-16,1.8,3.8,41,17,31,0.00
2011-12-17,1.8,3.8,46,34,40,0.00
2011-12-18,1.8,3.8,43,26,35,0.00
2011-12-19,1.8,3.8,30,21,26,0.00
2011-12-20,1.8,3.8,42,26,33,0.00
2011-12-21,1.8,3.8,28,12,18,0.00
2011-12-22,1.8,3.8,36,10,24,0.00
2011-12-23,1.8,3.8,40,26,32,0.00
2011-12-24,1.8,3.8,41,27,33,0.00
2011-12-25,1.8,3.8,40,26,34,0.00
2011-12-26,1.8,3.8,40,27,34,0.00
2011-12-27,1.8,3.8,43,25,33,0.00
2011-12-28,1.8,3.8,41,34,38,0.00
2011-12-29,1.8,3.8,38,34,37,0.10
2011-12-30,1.9,3.9,37,18,31,0.00
2011-12-31,1.9,3.9,39,12,26,0.00
2012-01-01,1.9,3.9,48,35,42,0.00
2012-01-02,1.9,3.9,47,36,42,0.00
2012-01-03,1.9,3.9,49,33,40,0.00
2012-01-04,1.9,3.9,52,41,44,0.00
2012-01-05,1.9,3.9,46,28,39,0.00
2012-01-06,1.9,3.9,43,24,32,0.00
