#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1110: Rainbow Canyon, NV
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Rainbow Canyon (1110) 
# Nevada  SNOTEL Site - 7860 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:22:01 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2008-10-01,0.0,0.0,68,49,56,0.00
2008-10-02,0.0,0.0,65,51,56,0.00
2008-10-03,0.0,0.0,61,48,53,0.00
2008-10-04,0.0,0.0,56,41,47,0.30
2008-10-05,0.0,0.3,54,39,45,0.00
2008-10-06,0.0,0.3,58,41,48,0.00
2008-10-07,0.0,0.3,63,45,52,0.00
2008-10-08,0.0,0.3,65,47,54,0.00
2008-10-09,0.0,0.3,62,46,53,0.00
2008-10-10,0.0,0.3,52,29,42,0.00
2008-10-11,0.0,0.3,32,22,28,0.00
2008-10-12,0.0,0.3,36,19,27,0.00
2008-10-13,0.0,0.3,46,22,36,0.00
2008-10-14,0.0,0.3,58,41,46,0.00
2008-10-15,0.0,0.3,58,39,46,0.00
2008-10-16,0.0,0.3,60,42,48,0.00
2008-10-17,0.0,0.3,62,44,50,0.00
2008-10-18,0.0,0.3,60,46,51,0.00
2008-10-19,0.0,0.3,58,43,49,0.00
2008-10-20,0.0,0.3,57,44,49,0.00
2008-10-21,0.0,0.3,61,44,50,0.00
2008-10-22,0.0,0.3,53,40,45,0.00
2008-10-23,0.0,0.3,60,41,48,0.00
2008-10-24,0.0,0.3,62,44,50,0.00
2008-10-25,0.0,0.3,64,47,52,0.00
2008-10-26,0.0,0.3,64,48,53,0.00
2008-10-27,0.0,0.3,66,49,54,0.00
2008-10-28,0.0,0.3,65,49,56,0.00
2008-10-29,0.0,0.3,63,48,54,0.00
2008-10-30,0.0,0.3,61,47,53,0.00
2008-10-31,0.0,0.3,54,46,50,0.00
2008-11-01,0.0,0.3,53,42,48,2.30
2008-11-02,0.0,2.6,51,36,43,0.20
2008-11-03,0.0,2.8,54,36,43,0.00
2008-11-04,0.0,2.8,43,34,38,0.00
2008-11-05,0.0,2.8,39,30,33,0.00
2008-11-06,0.0,2.8,49,31,40,0.00
2008-11-07,0.0,2.8,52,38,42,0.00
2008-11-08,0.0,2.8,51,37,43,0.00
2008-11-09,0.0,2.8,43,28,34,0.20
2008-11-10,0.0,3.0,43,32,36,0.00
2008-11-11,0.0,3.0,46,31,39,0.00
2008-11-12,0.0,3.0,54,41,47,0.00
2008-11-13,0.0,3.0,61,46,55,0.00
2008-11-14,0.0,3.0,51,41,45,0.00
2008-11-15,0.0,3.0,53,40,44,0.00
2008-11-16,0.0,3.0,54,41,45,0.00
2008-11-17,0.0,3.0,55,44,46,0.00
2008-11-18,0.0,3.0,55,42,45,0.00
2008-11-19,0.0,3.0,54,39,43,0.00
2008-11-20,0.0,3.0,54,38,43,0.00
2008-11-21,0.0,3.0,51,39,42,0.00
2008-11-22,0.0,3.0,52,37,42,0.00
2008-11-23,0.0,3.0,48,36,39,0.00
2008-11-24,0.0,3.0,48,35,40,0.00
2008-11-25,0.0,3.0,50,37,42,0.00
2008-11-26,0.0,3.0,41,34,36,1.10
2008-11-27,0.7,4.1,39,32,35,0.00
2008-11-28,0.6,4.1,48,31,37,0.00
2008-11-29,0.6,4.1,53,42,47,0.00
2008-11-30,0.6,4.1,54,41,45,0.00
2008-12-01,0.5,4.1,56,42,49,0.00
2008-12-02,0.5,4.1,58,37,49,0.00
2008-12-03,0.2,4.1,43,36,38,0.00
2008-12-04,0.1,4.1,42,31,36,0.00
2008-12-05,0.1,4.1,42,30,34,0.00
2008-12-06,0.1,4.1,44,34,38,0.00
2008-12-07,0.1,4.1,46,32,40,0.20
2008-12-08,0.3,4.3,45,26,34,0.00
2008-12-09,0.2,4.3,42,26,33,0.00
2008-12-10,0.2,4.3,47,35,42,0.00
2008-12-11,0.2,4.3,48,40,43,0.00
2008-12-12,0.2,4.3,48,38,44,0.00
2008-12-13,0.2,4.3,43,19,31,0.00
2008-12-14,0.0,4.3,23,14,18,0.00
2008-12-15,0.0,4.3,24,19,22,2.40
2008-12-16,2.7,6.7,24,12,18,0.00
2008-12-17,2.7,6.7,24,14,20,1.10
2008-12-18,3.8,7.8,29,17,23,0.10
2008-12-19,4.0,7.9,41,25,29,0.00
2008-12-20,4.0,7.9,35,26,30,0.00
2008-12-21,4.0,7.9,42,29,35,0.10
2008-12-22,4.1,8.0,41,19,30,0.00
2008-12-23,4.1,8.0,27,15,20,0.00
2008-12-24,4.1,8.0,33,17,26,0.50
2008-12-25,4.6,8.5,31,14,27,1.90
2008-12-26,6.9,10.4,19,8,14,0.00
2008-12-27,6.9,10.4,33,10,23,0.00
2008-12-28,6.9,10.4,42,31,35,0.10
2008-12-29,7.0,10.5,52,36,44,0.00
2008-12-30,7.0,10.5,48,37,40,0.00
2008-12-31,7.0,10.5,48,35,40,0.00
2009-01-01,7.0,10.5,44,35,39,0.00
2009-01-02,7.0,10.5,48,32,42,0.00
2009-01-03,7.0,10.5,32,14,26,0.00
2009-01-04,7.0,10.5,26,13,18,0.00
2009-01-05,7.0,10.5,45,21,33,0.00
2009-01-06,7.0,10.5,47,28,40,0.00
2009-01-07,7.0,10.5,53,38,44,0.00
2009-01-08,7.0,10.5,53,36,44,0.00
2009-01-09,7.0,10.5,44,27,35,0.00
2009-01-10,7.0,10.5,45,26,36,0.00
2009-01-11,7.0,10.5,50,37,44,0.00
2009-01-12,7.0,10.5,49,35,40,0.00
2009-01-13,7.0,10.5,53,35,44,0.00
2009-01-14,7.0,10.5,53,35,42,0.00
2009-01-15,7.0,10.5,46,32,36,0.00
2009-01-16,7.0,10.5,45,31,35,0.00
2009-01-17,7.0,10.5,47,32,36,0.00
2009-01-18,7.0,10.5,44,32,35,0.00
2009-01-19,7.0,10.5,48,33,36,0.00
2009-01-20,7.0,10.5,47,34,38,0.00
2009-01-21,7.0,10.5,51,37,43,0.00
2009-01-22,7.0,10.5,47,37,42,0.60
2009-01-23,6.8,11.1,42,36,39,0.80
2009-01-24,6.7,11.9,43,32,37,0.30
2009-01-25,6.7,12.2,34,21,29,0.50
2009-01-26,7.2,12.7,29,17,21,0.00
2009-01-27,7.2,12.7,37,14,27,0.00
2009-01-28,7.2,12.7,45,29,35,0.00
2009-01-29,7.2,12.7,46,30,36,0.00
2009-01-30,7.2,12.7,48,32,37,0.00
2009-01-31,7.2,12.7,48,33,37,0.00
2009-02-01,7.2,12.7,44,30,35,0.00
2009-02-02,7.2,12.7,49,32,38,0.00
2009-02-03,7.2,12.7,50,34,38,0.00
2009-02-04,7.2,12.7,49,33,38,0.00
2009-02-05,7.2,12.7,44,31,39,0.30
2009-02-06,7.4,13.0,34,31,32,1.40
2009-02-07,9.3,14.4,33,26,29,0.60
2009-02-08,10.3,15.0,34,26,29,0.50
2009-02-09,10.5,15.5,27,15,22,1.20
2009-02-10,11.5,16.7,31,17,24,0.10
2009-02-11,11.5,16.8,35,25,29,0.50
2009-02-12,12.0,17.3,30,16,23,0.10
2009-02-13,12.1,17.4,30,13,22,0.70
2009-02-14,13.0,18.1,31,11,19,0.00
2009-02-15,13.0,18.1,40,18,31,0.20
2009-02-16,13.2,18.3,33,24,28,1.10
2009-02-17,15.3,19.4,28,17,23,0.20
2009-02-18,15.4,19.6,35,15,23,0.20
2009-02-19,15.5,19.8,40,19,28,0.00
2009-02-20,15.6,19.8,48,31,38,0.00
2009-02-21,15.6,19.8,51,32,41,0.00
2009-02-22,15.6,19.8,46,35,40,0.20
2009-02-23,16.1,20.0,43,34,38,0.30
2009-02-24,16.3,20.3,55,38,45,0.00
