#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1152: Cave Mountain, NV
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cave Mountain (1152) 
# Nevada  SNOTEL Site - 10578 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:55:57 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2011-10-01,0.0,0.0,53,42,46,0.10
2011-10-02,0.0,0.1,54,42,47,0.00
2011-10-03,0.0,0.1,53,36,42,0.20
2011-10-04,0.0,0.3,39,33,35,0.90
2011-10-05,0.4,1.2,34,19,28,1.10
2011-10-06,1.6,2.3,23,16,18,0.10
2011-10-07,1.4,2.4,29,16,23,0.10
2011-10-08,1.5,2.5,32,24,26,0.00
2011-10-09,1.5,2.5,37,22,30,0.10
2011-10-10,1.6,2.6,38,28,32,0.00
2011-10-11,1.5,2.6,45,34,38,0.00
2011-10-12,1.4,2.6,49,36,43,0.00
2011-10-13,1.3,2.6,52,41,46,0.00
2011-10-14,1.0,2.6,55,43,48,0.00
2011-10-15,0.6,2.6,54,44,48,0.00
2011-10-16,0.0,2.6,50,37,44,0.00
2011-10-17,0.0,2.6,44,33,39,0.00
2011-10-18,0.0,2.6,50,38,43,0.00
2011-10-19,0.0,2.6,48,37,42,0.00
2011-10-20,0.0,2.6,47,36,41,0.00
2011-10-21,0.0,2.6,48,37,42,0.00
2011-10-22,0.0,2.6,48,38,42,0.00
2011-10-23,0.0,2.6,52,40,46,0.00
2011-10-24,0.0,2.6,47,36,41,0.00
2011-10-25,0.0,2.6,37,19,31,0.10
2011-10-26,0.0,2.7,26,15,20,0.00
2011-10-27,0.0,2.7,38,24,30,0.00
2011-10-28,0.0,2.7,41,28,35,0.10
2011-10-29,0.0,2.8,45,34,38,0.00
2011-10-30,0.0,2.8,46,34,39,0.00
2011-10-31,0.0,2.8,44,35,39,0.00
2011-11-01,0.0,2.8,36,10,24,0.00
2011-11-02,0.0,2.8,36,8,24,0.00
2011-11-03,0.0,2.8,34,24,28,0.10
2011-11-04,0.0,2.9,27,9,18,0.10
2011-11-05,0.1,3.0,12,3,9,0.00
2011-11-06,0.1,3.0,20,9,13,0.20
2011-11-07,0.2,3.2,18,8,13,0.00
2011-11-08,0.2,3.2,26,11,19,0.00
2011-11-09,0.2,3.2,35,18,27,0.10
2011-11-10,0.4,3.3,35,27,30,0.00
2011-11-11,0.4,3.3,34,21,28,0.00
2011-11-12,0.4,3.3,29,21,24,0.00
2011-11-13,0.3,3.3,27,21,24,0.00
2011-11-14,0.2,3.3,31,22,26,0.00
2011-11-15,0.2,3.3,26,19,23,0.00
2011-11-16,0.2,3.3,31,21,25,0.10
2011-11-17,0.3,3.4,36,26,29,0.00
2011-11-18,0.3,3.4,35,15,26,0.00
2011-11-19,0.3,3.4,25,13,19,0.00
2011-11-20,0.3,3.4,23,19,21,0.00
2011-11-21,0.3,3.4,26,18,22,0.20
2011-11-22,0.5,3.6,36,19,28,0.00
2011-11-23,0.5,3.6,38,29,31,0.00
2011-11-24,0.5,3.6,30,21,26,0.00
2011-11-25,0.5,3.6,30,21,25,0.00
2011-11-26,0.5,3.6,38,22,32,0.00
2011-11-27,0.5,3.6,46,36,41,0.00
2011-11-28,0.5,3.6,41,31,37,0.00
2011-11-29,0.4,3.6,43,30,35,0.00
2011-11-30,0.4,3.6,33,11,23,0.00
