#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 940: Lost Dog, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lost Dog (940) 
# Colorado  SNOTEL Site - 9320 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:12:17 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1998-08-08,,,-60,-60,-60,
1998-08-09,,,-60,-60,-60,
1998-08-10,,,-60,-60,-60,
1998-08-11,,,-60,-60,-60,
1998-08-12,,,-60,-60,-60,
1998-08-13,,,-60,-60,-60,
1998-08-14,,,-60,-60,-60,
1998-08-15,,,-60,-60,-60,
1998-08-16,,,-60,-60,-60,
1998-08-17,,,-60,-60,-60,
1998-08-18,,,-60,-60,-60,
1998-08-19,,,-60,-60,-60,
1998-08-20,,,-60,-60,-60,
1998-08-21,,,-60,-60,-60,
1998-08-22,,,-60,-60,-60,
1998-08-23,,,-60,-60,-60,
1998-08-24,,,-60,-60,-60,
1998-08-25,,,-60,-60,-60,
1998-08-26,,,-60,-60,-60,
1998-08-27,,,-60,-60,-60,
1998-08-28,,,-60,-60,-60,
1998-08-29,,,-60,-60,-60,
1998-08-30,,,-60,-60,-60,
1998-08-31,,,-60,-60,-60,
1998-09-01,,,-60,-60,-60,
1998-09-02,,,-60,-60,-60,
1998-09-03,,,-60,-60,-60,
1998-09-04,,,-60,-60,-60,
1998-09-05,,,-60,-60,-60,
1998-09-06,,,-60,-60,-60,
1998-09-07,,,-60,-60,-60,
1998-09-08,,,-60,-60,-60,
1998-09-09,,,-60,-60,-60,
1998-09-10,,,-60,-60,-60,
1998-09-11,,49.7,-60,-60,-60,
1998-09-12,,,-60,-60,-60,
1998-09-13,,,-60,-60,-60,
1998-09-14,,,-60,-60,-60,
1998-09-15,,,-60,-60,-60,
1998-09-16,,,-60,-60,-60,
1998-09-17,,,-60,-60,-60,
1998-09-18,,,-60,-60,-60,
1998-09-19,,,-60,-60,-60,
1998-09-20,,,-60,-60,-60,
1998-09-21,,,-60,-60,-60,
1998-09-22,,,-60,-60,-60,
1998-09-23,,,-60,-60,-60,
1998-09-24,,,-60,-60,-60,
1998-09-25,,,-60,-60,-60,
1998-09-26,,,-60,-60,-60,
1998-09-27,,,-60,-60,-60,
1998-09-28,,,-60,-60,-60,
1998-09-29,,,,,,
1998-09-30,,,-60,-60,-60,
1998-10-01,0.0,0.0,-60,-60,-60,0.70
1998-10-02,0.0,0.7,-60,-60,-60,0.60
1998-10-03,0.2,1.3,-60,-60,-60,0.50
1998-10-04,0.5,1.8,-60,-60,-60,1.10
1998-10-05,1.3,2.9,-60,-60,-60,0.30
1998-10-06,1.3,3.2,-60,-60,-60,0.00
1998-10-07,1.2,3.2,-60,-60,-60,0.10
1998-10-08,1.2,3.3,-60,-60,-60,0.00
