#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1079: Milk Shakes, OR
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Milk Shakes (1079) 
# Oregon  SNOTEL Site - 5580 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:00:45 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2007-09-20,,,,,52,
2007-09-21,0.0,,60,36,48,
2007-09-22,0.0,,52,35,46,
2007-09-23,0.0,,44,31,36,
2007-09-24,0.0,,51,32,41,
2007-09-25,0.0,,55,38,46,
2007-09-26,,,59,39,49,
2007-09-27,,,66,45,54,
2007-09-28,,,46,31,37,
2007-09-29,,,39,,33,
2007-09-30,,,44,35,39,
2007-10-01,0.7,0.0,40,34,37,0.40
2007-10-02,0.3,0.4,44,36,39,0.70
2007-10-03,0.8,1.1,39,31,35,0.60
2007-10-04,0.6,1.7,39,31,34,0.10
2007-10-05,0.5,1.8,34,31,33,0.20
2007-10-06,0.3,2.0,38,29,34,0.10
2007-10-07,0.4,2.1,51,38,44,0.10
2007-10-08,0.7,2.2,54,41,47,0.00
2007-10-09,0.8,2.2,64,47,55,0.10
2007-10-10,1.0,2.3,54,35,42,0.10
2007-10-11,0.5,2.4,48,33,40,0.00
2007-10-12,0.8,2.4,48,36,42,0.00
2007-10-13,0.7,2.4,49,35,41,0.00
2007-10-14,0.4,2.4,57,38,47,0.10
2007-10-15,0.6,2.5,57,39,48,0.00
2007-10-16,0.9,2.5,48,33,38,0.20
2007-10-17,1.0,2.7,33,29,32,0.20
2007-10-18,0.7,2.9,36,30,33,0.60
2007-10-19,0.6,3.5,44,31,37,0.70
2007-10-20,0.7,4.2,32,29,31,1.00
2007-10-21,1.4,5.2,37,31,34,0.10
2007-10-22,1.4,5.3,54,35,45,0.00
2007-10-23,1.3,5.3,59,42,51,0.00
2007-10-24,0.8,5.3,60,35,48,0.00
2007-10-25,0.0,5.3,37,28,31,0.00
2007-10-26,0.0,5.3,45,25,34,0.00
2007-10-27,0.0,5.3,53,31,43,0.20
2007-10-28,0.0,5.5,57,40,48,0.00
2007-10-29,0.0,5.5,55,36,46,0.00
2007-10-30,0.0,5.5,42,31,35,0.00
2007-10-31,0.0,5.5,49,32,40,0.00
2007-11-01,0.0,5.5,41,28,33,0.00
2007-11-02,0.0,5.5,42,27,34,0.00
2007-11-03,0.0,5.5,51,35,43,0.00
2007-11-04,0.0,5.5,51,39,43,0.00
2007-11-05,0.0,5.5,52,38,44,0.00
2007-11-06,0.0,5.5,56,42,48,0.30
2007-11-07,0.0,5.8,53,42,46,0.00
2007-11-08,0.0,5.8,55,43,47,0.10
2007-11-09,0.0,5.9,50,40,45,0.00
2007-11-10,0.0,5.9,45,27,36,0.30
2007-11-11,0.0,6.2,34,29,31,0.00
2007-11-12,0.0,6.2,38,30,35,1.80
