#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1212: Bar M, AZ
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bar M (1212) 
# Arizona  SNOTEL Site - 6393 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:07:08 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2012-09-06,0.0,0.0,83,61,73,0.20
2012-09-07,0.0,0.2,71,54,62,0.20
2012-09-08,0.0,0.4,81,52,66,0.00
2012-09-09,0.0,0.4,78,49,63,0.00
2012-09-10,0.0,0.4,74,53,62,0.20
2012-09-11,0.0,0.6,60,52,57,0.40
2012-09-12,0.0,1.0,70,49,58,0.10
2012-09-13,0.0,1.1,72,45,59,0.10
2012-09-14,0.0,1.2,72,49,59,0.00
2012-09-15,0.0,1.2,77,41,58,0.00
2012-09-16,0.0,1.2,77,41,58,0.00
2012-09-17,0.0,1.2,75,40,57,0.00
2012-09-18,0.0,1.2,79,42,59,0.00
2012-09-19,0.0,1.2,80,42,59,0.00
2012-09-20,0.0,1.2,79,43,61,0.00
2012-09-21,0.0,1.2,81,43,61,0.00
2012-09-22,0.0,1.2,81,45,61,0.00
2012-09-23,0.0,1.2,80,46,60,0.00
2012-09-24,0.0,1.2,75,47,61,0.00
2012-09-25,0.0,1.2,73,43,57,0.00
2012-09-26,0.0,1.2,72,39,54,0.00
2012-09-27,0.0,1.2,75,39,56,0.00
2012-09-28,0.0,1.2,76,41,58,0.00
2012-09-29,0.0,1.2,75,42,55,0.00
2012-09-30,0.0,1.2,77,40,57,0.00
2012-10-01,0.0,0.0,78,38,57,0.00
2012-10-02,0.0,0.0,79,40,58,0.00
2012-10-03,0.0,0.0,78,38,58,0.00
2012-10-04,0.0,0.0,74,38,57,0.00
2012-10-05,0.0,0.0,73,36,54,0.00
2012-10-06,0.0,0.0,72,39,53,0.00
2012-10-07,0.0,0.0,73,36,53,0.00
2012-10-08,0.0,0.0,71,36,53,0.00
2012-10-09,0.0,0.0,70,36,52,0.00
2012-10-10,0.0,0.0,70,36,52,0.00
2012-10-11,0.0,0.0,68,37,51,0.70
2012-10-12,0.0,0.7,53,35,45,0.80
2012-10-13,0.0,1.5,64,32,46,0.00
2012-10-14,0.0,1.5,67,40,53,0.00
2012-10-15,0.0,1.5,71,37,52,0.00
2012-10-16,0.0,1.5,73,35,52,0.00
2012-10-17,0.0,1.5,73,37,52,0.10
2012-10-18,0.0,1.6,72,34,50,0.00
2012-10-19,0.0,1.6,76,33,52,0.00
2012-10-20,0.0,1.6,69,33,50,0.00
2012-10-21,0.0,1.6,64,37,51,0.00
2012-10-22,0.0,1.6,63,44,53,0.00
2012-10-23,0.0,1.6,62,39,52,0.00
2012-10-24,0.0,1.6,62,30,47,0.00
2012-10-25,0.0,1.6,62,28,43,0.00
2012-10-26,0.0,1.6,55,32,43,0.00
2012-10-27,0.0,1.6,68,28,46,0.00
2012-10-28,0.0,1.6,69,31,47,0.00
2012-10-29,0.0,1.6,70,30,46,0.00
2012-10-30,0.0,1.6,71,29,47,0.00
2012-10-31,0.0,1.6,70,29,47,0.00
2012-11-01,0.0,1.6,66,29,46,0.00
2012-11-02,0.0,1.6,64,33,46,0.00
2012-11-03,0.0,1.6,65,31,45,0.00
2012-11-04,0.0,1.6,67,29,48,0.00
2012-11-05,0.0,1.6,70,40,55,0.00
2012-11-06,0.0,1.6,72,35,51,0.00
2012-11-07,0.0,1.6,69,31,47,0.00
2012-11-08,0.0,1.6,63,29,45,0.40
2012-11-09,0.0,2.0,52,35,47,0.60
2012-11-10,0.0,2.6,39,15,31,0.20
2012-11-11,0.0,2.8,43,10,26,0.00
2012-11-12,0.0,2.8,50,25,36,0.10
2012-11-13,0.0,2.9,56,23,38,0.00
2012-11-14,0.0,2.9,60,23,38,0.00
2012-11-15,0.0,2.9,62,26,42,0.00
2012-11-16,0.0,2.9,60,30,44,0.00
2012-11-17,0.0,2.9,58,28,44,0.00
2012-11-18,0.0,2.9,56,29,40,0.00
2012-11-19,0.0,2.9,58,25,38,0.00
2012-11-20,0.0,2.9,65,26,41,0.00
2012-11-21,0.0,2.9,61,26,40,0.00
2012-11-22,0.0,2.9,64,26,44,0.00
2012-11-23,0.0,2.9,66,31,47,0.00
2012-11-24,0.0,2.9,65,28,42,0.00
2012-11-25,0.0,2.9,61,26,40,0.00
2012-11-26,0.0,2.9,61,26,40,0.00
2012-11-27,0.0,2.9,61,25,40,0.00
2012-11-28,0.0,2.9,61,28,42,0.00
2012-11-29,0.0,2.9,59,27,40,0.00
2012-11-30,0.0,2.9,55,26,39,0.00
2012-12-01,0.0,2.9,60,26,40,0.00
2012-12-02,0.0,2.9,56,25,41,0.00
2012-12-03,0.0,2.9,57,30,41,0.00
2012-12-04,0.0,2.9,64,29,43,0.00
2012-12-05,0.0,2.9,64,29,42,0.00
2012-12-06,0.0,2.9,58,28,39,0.00
2012-12-07,0.0,2.9,56,25,37,0.00
2012-12-08,0.0,2.9,54,22,35,0.00
2012-12-09,0.0,2.9,50,20,33,0.00
2012-12-10,0.0,2.9,53,17,31,0.00
2012-12-11,0.0,2.9,54,15,30,0.00
2012-12-12,0.0,2.9,50,17,32,0.00
2012-12-13,0.0,2.9,50,23,38,0.30
2012-12-14,0.4,3.2,38,31,33,1.00
2012-12-15,1.2,4.2,34,21,31,1.40
2012-12-16,2.4,5.6,43,22,30,0.20
2012-12-17,2.4,5.8,39,30,35,0.10
2012-12-18,2.4,5.9,43,32,37,0.50
2012-12-19,2.9,6.4,37,17,27,0.00
2012-12-20,2.9,6.4,53,10,28,0.00
2012-12-21,2.9,6.4,57,7,28,0.00
2012-12-22,2.9,6.4,54,19,34,0.00
2012-12-23,2.9,6.4,51,15,30,0.00
2012-12-24,2.9,6.4,41,18,28,0.30
2012-12-25,3.1,6.7,39,4,22,0.00
2012-12-26,3.1,6.7,42,11,27,0.20
2012-12-27,3.2,6.9,40,6,25,0.00
2012-12-28,3.2,6.9,44,-2,18,0.00
2012-12-29,3.2,6.9,45,8,24,0.00
2012-12-30,3.3,6.9,41,15,28,0.40
2012-12-31,3.4,7.3,35,25,28,0.40
2013-01-01,3.8,7.7,40,11,26,0.00
2013-01-02,3.7,7.7,43,19,30,0.20
2013-01-03,3.7,7.9,33,13,25,0.00
2013-01-04,3.6,7.9,47,4,25,0.00
2013-01-05,3.6,7.9,55,0,24,0.00
2013-01-06,3.6,7.9,52,13,29,0.00
2013-01-07,3.6,7.9,46,21,32,0.00
2013-01-08,3.6,7.9,53,19,40,0.00
2013-01-09,3.6,7.9,60,23,40,0.00
2013-01-10,3.6,7.9,45,21,33,0.00
2013-01-11,3.6,7.9,32,1,21,0.00
2013-01-12,3.6,7.9,31,-5,12,0.00
2013-01-13,3.6,7.9,31,-10,9,0.00
2013-01-14,3.6,7.9,29,-4,14,0.00
2013-01-15,3.6,7.9,36,8,22,0.00
2013-01-16,3.6,7.9,49,22,35,0.30
2013-01-17,3.8,8.2,47,24,35,0.00
2013-01-18,3.9,8.2,58,18,34,0.00
2013-01-19,3.9,8.2,55,19,34,0.00
2013-01-20,4.0,8.2,60,15,35,0.00
2013-01-21,4.0,8.2,54,25,38,0.00
2013-01-22,4.0,8.2,64,20,37,0.00
2013-01-23,4.0,8.2,61,22,39,0.20
2013-01-24,3.2,8.4,51,33,40,0.10
2013-01-25,2.9,8.5,56,37,42,0.30
2013-01-26,2.5,8.8,46,39,43,3.10
2013-01-27,1.6,11.9,44,36,42,1.30
2013-01-28,0.8,13.2,39,18,31,0.80
2013-01-29,1.6,14.0,33,2,20,0.00
2013-01-30,1.7,14.0,46,8,26,0.00
2013-01-31,1.7,14.0,56,16,33,0.00
2013-02-01,1.7,14.0,58,20,35,0.10
2013-02-02,1.7,14.1,60,24,40,0.00
2013-02-03,1.5,14.1,50,33,40,0.00
2013-02-04,1.3,14.1,54,26,39,0.00
2013-02-05,0.8,14.1,58,24,38,0.00
2013-02-06,0.3,14.1,51,27,37,0.20
2013-02-07,0.4,14.3,52,26,37,0.00
2013-02-08,0.4,14.3,46,30,36,0.00
2013-02-09,0.3,14.3,31,25,28,1.10
2013-02-10,1.4,15.4,31,15,28,0.40
2013-02-11,1.8,15.8,36,1,19,0.00
2013-02-12,1.8,15.8,43,-4,19,0.00
2013-02-13,1.8,15.8,49,7,30,0.00
2013-02-14,1.8,15.8,49,13,34,0.00
2013-02-15,1.8,15.8,53,29,40,0.00
2013-02-16,1.7,15.8,63,19,39,0.00
2013-02-17,1.5,15.8,54,17,36,0.00
2013-02-18,1.4,15.8,53,18,34,0.00
2013-02-19,1.1,15.8,48,22,36,0.20
2013-02-20,0.9,16.0,35,25,30,0.40
2013-02-21,1.4,16.4,34,26,28,0.20
2013-02-22,1.5,16.6,40,7,25,0.00
2013-02-23,1.5,16.6,46,8,29,0.00
2013-02-24,1.5,16.6,38,23,29,0.00
2013-02-25,1.4,16.6,49,17,33,0.00
2013-02-26,1.4,16.6,47,13,30,0.00
2013-02-27,1.4,16.6,44,18,33,0.00
2013-02-28,1.4,16.6,51,25,36,0.00
2013-03-01,1.0,16.6,59,23,40,0.00
2013-03-02,0.8,16.6,65,28,45,0.00
2013-03-03,0.6,16.6,54,27,43,0.00
2013-03-04,0.6,16.6,56,29,43,0.00
2013-03-05,0.2,16.6,58,26,40,0.00
2013-03-06,0.0,16.6,57,28,42,0.00
2013-03-07,0.0,16.6,57,26,42,0.00
2013-03-08,0.0,16.6,45,28,35,1.70
2013-03-09,1.5,18.3,35,25,31,0.10
2013-03-10,1.7,18.4,52,25,37,0.00
2013-03-11,1.3,18.4,58,22,40,0.00
2013-03-12,0.9,18.4,63,26,43,0.10
2013-03-13,0.2,18.5,65,30,47,0.00
2013-03-14,0.1,18.5,72,32,50,0.00
2013-03-15,0.0,18.5,69,33,49,0.00
2013-03-16,0.0,18.5,65,33,47,0.00
2013-03-17,0.0,18.5,63,30,45,0.00
2013-03-18,0.0,18.5,62,29,45,0.00
2013-03-19,0.0,18.5,63,33,46,0.00
2013-03-20,0.0,18.5,60,31,47,0.00
2013-03-21,0.0,18.5,63,32,47,0.00
2013-03-22,0.0,18.5,59,28,43,0.00
2013-03-23,0.0,18.5,53,26,38,0.00
2013-03-24,0.0,18.5,57,22,39,0.00
2013-03-25,0.0,18.5,61,29,44,0.00
2013-03-26,0.0,18.5,61,29,45,0.00
2013-03-27,0.0,18.5,62,29,44,0.00
2013-03-28,0.0,18.5,62,29,45,0.00
2013-03-29,0.0,18.5,65,31,48,0.00
2013-03-30,0.0,18.5,64,32,47,0.00
2013-03-31,0.0,18.5,66,31,48,0.00
2013-04-01,0.0,18.5,61,31,46,0.00
2013-04-02,0.0,18.5,59,27,44,0.00
2013-04-03,0.0,18.5,66,30,47,0.00
2013-04-04,0.0,18.5,67,31,50,0.00
2013-04-05,0.0,18.5,65,33,50,0.00
2013-04-06,0.0,18.5,65,32,49,0.00
2013-04-07,0.0,18.5,64,31,49,0.00
2013-04-08,0.0,18.5,51,35,43,0.20
2013-04-09,0.0,18.7,46,28,37,0.00
2013-04-10,0.0,18.7,54,30,40,0.00
2013-04-11,0.0,18.7,61,27,44,0.00
2013-04-12,0.0,18.7,65,29,48,0.00
2013-04-13,0.0,18.7,67,30,51,0.00
2013-04-14,0.0,18.7,64,37,53,0.00
2013-04-15,0.0,18.7,61,45,52,0.00
2013-04-16,0.0,18.7,57,35,48,0.00
2013-04-17,0.0,18.7,49,27,38,0.00
2013-04-18,0.0,18.7,53,28,39,0.00
2013-04-19,0.0,18.7,62,26,45,0.00
2013-04-20,0.0,18.7,67,28,47,0.00
2013-04-21,0.0,18.7,70,31,51,0.00
2013-04-22,0.0,18.7,71,31,53,0.00
2013-04-23,0.0,18.7,67,34,51,0.00
2013-04-24,0.0,18.7,66,30,49,0.00
2013-04-25,0.0,18.7,62,31,48,0.00
2013-04-26,0.0,18.7,69,31,49,0.00
2013-04-27,0.0,18.7,73,33,54,0.00
2013-04-28,0.0,18.7,75,33,55,0.00
2013-04-29,0.0,18.7,79,35,58,0.00
2013-04-30,0.0,18.7,73,37,59,0.00
