#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1049: Forestdale Creek, CA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Forestdale Creek (1049) 
# California  SNOTEL Site - 8017 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:41:55 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2003-10-01,0.0,0.0,64,42,54,0.00
2003-10-02,0.0,0.0,62,40,49,0.00
2003-10-03,0.0,0.0,64,39,50,0.00
2003-10-04,0.0,0.0,64,45,53,0.00
2003-10-05,0.0,0.0,67,41,52,0.00
2003-10-06,0.0,0.0,67,42,53,0.00
2003-10-07,0.0,0.0,67,47,56,0.00
2003-10-08,0.0,0.0,68,49,57,0.00
2003-10-09,0.0,0.0,63,46,54,0.00
2003-10-10,0.0,0.0,54,29,40,0.00
2003-10-11,0.0,0.0,64,32,51,0.00
2003-10-12,0.0,0.0,64,36,51,0.00
2003-10-13,0.0,0.0,66,32,47,0.00
2003-10-14,0.0,0.0,63,48,53,0.00
2003-10-15,0.0,0.0,60,42,51,0.00
2003-10-16,0.0,0.0,65,40,51,0.00
2003-10-17,0.0,0.0,70,45,55,0.00
2003-10-18,0.0,0.0,64,48,54,0.00
2003-10-19,0.0,0.0,65,47,55,0.00
2003-10-20,0.0,0.0,69,47,57,0.00
2003-10-21,0.0,0.0,72,45,56,0.00
2003-10-22,0.0,0.0,67,49,57,0.00
2003-10-23,0.0,0.0,60,37,51,0.00
2003-10-24,0.0,0.0,68,35,48,0.00
2003-10-25,0.0,0.0,60,37,46,0.00
2003-10-26,0.0,0.0,61,38,48,0.00
2003-10-27,0.0,0.0,66,40,50,0.00
2003-10-28,0.0,0.0,72,44,56,0.00
2003-10-29,0.0,0.0,55,36,48,0.00
2003-10-30,0.0,0.0,38,20,28,0.60
2003-10-31,0.3,0.6,28,21,24,0.40
2003-11-01,1.0,1.0,32,13,21,0.40
2003-11-02,1.1,1.4,31,13,23,0.10
2003-11-03,1.2,1.5,32,11,22,0.80
2003-11-04,1.6,2.3,39,10,26,0.00
2003-11-05,1.6,2.3,38,20,28,0.00
2003-11-06,1.6,2.3,44,19,30,0.00
2003-11-07,1.6,2.3,38,30,33,0.10
2003-11-08,1.6,2.4,38,31,34,0.40
2003-11-09,2.1,2.8,33,24,29,1.80
2003-11-10,3.5,4.6,40,20,27,0.00
2003-11-11,3.5,4.6,43,17,28,0.00
2003-11-12,3.5,4.6,39,23,29,0.00
2003-11-13,3.5,4.6,39,26,31,0.00
2003-11-14,3.5,4.6,41,28,33,0.30
2003-11-15,3.7,4.9,32,22,29,0.20
2003-11-16,4.0,5.1,38,20,30,0.00
2003-11-17,3.8,5.1,47,31,37,0.10
2003-11-18,3.8,5.2,58,31,42,0.00
2003-11-19,3.8,5.2,50,40,44,0.00
2003-11-20,3.8,5.2,45,32,39,0.20
