#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1149: Fish Lake Utah, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fish Lake Utah (1149) 
# Utah  SNOTEL Site - 8798 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:04:29 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-10-01,0.0,0.0,,,56,0.10
2010-10-02,0.0,0.1,,,53,0.00
2010-10-03,0.0,0.1,,,49,0.20
2010-10-04,0.0,0.3,,,43,0.30
2010-10-05,0.0,0.6,,,42,1.00
2010-10-06,0.0,1.6,,,40,1.10
2010-10-07,0.0,2.7,,,40,0.20
2010-10-08,0.0,2.9,,,38,0.00
2010-10-09,0.0,2.9,,,39,0.00
2010-10-10,0.0,2.9,,,43,0.00
2010-10-11,0.0,2.9,,,44,0.00
2010-10-12,0.0,2.9,,,41,0.00
2010-10-13,0.0,2.9,,,43,0.00
2010-10-14,0.0,2.9,,,45,0.00
2010-10-15,0.0,2.9,,,45,0.00
2010-10-16,0.0,2.9,,,46,0.00
2010-10-17,0.0,2.9,,,43,0.10
2010-10-18,0.0,3.0,,,39,0.30
2010-10-19,0.0,3.3,,,41,0.00
2010-10-20,0.0,3.3,,,44,0.00
2010-10-21,0.0,3.3,,,42,0.10
2010-10-22,0.0,3.4,,,37,0.60
2010-10-23,0.0,4.0,,,38,0.40
2010-10-24,0.0,4.4,,,41,0.00
2010-10-25,0.0,4.4,,,28,0.30
2010-10-26,0.0,4.7,,,26,0.10
2010-10-27,0.0,4.8,,,27,0.00
2010-10-28,0.0,4.8,,,33,0.00
2010-10-29,0.0,4.8,,,40,0.00
2010-10-30,0.0,4.8,,,36,0.10
2010-10-31,0.0,4.9,,,33,0.00
2010-11-01,0.0,4.9,,,36,0.00
2010-11-02,0.0,4.9,,,42,0.00
2010-11-03,0.0,4.9,,,43,0.00
2010-11-04,0.0,4.9,,,43,0.00
2010-11-05,0.0,4.9,,,42,0.00
2010-11-06,0.0,4.9,,,40,0.00
2010-11-07,0.0,4.9,,,40,0.00
2010-11-08,0.0,4.9,,,33,0.20
2010-11-09,0.0,5.1,,,18,0.10
2010-11-10,0.1,5.2,,,22,0.20
2010-11-11,0.5,5.4,,,20,0.10
2010-11-12,0.4,5.5,,,19,0.00
2010-11-13,0.5,5.5,,,22,0.00
2010-11-14,0.5,5.5,,,27,0.00
2010-11-15,0.7,5.5,,,30,0.60
2010-11-16,0.8,6.1,,,32,0.00
2010-11-17,0.8,6.1,,,25,0.00
2010-11-18,0.8,6.1,,,32,0.00
2010-11-19,0.8,6.1,,,34,0.00
2010-11-20,0.8,6.1,,,33,0.10
2010-11-21,0.9,6.2,,,22,1.00
2010-11-22,1.9,7.2,,,17,0.00
2010-11-23,1.9,7.2,,,16,0.30
2010-11-24,2.1,7.5,,,6,0.00
2010-11-25,2.1,7.5,,,3,0.00
2010-11-26,2.1,7.5,,,19,0.00
2010-11-27,2.1,7.5,,,22,0.00
2010-11-28,2.1,7.5,,,17,0.30
2010-11-29,2.5,7.8,,,8,0.00
2010-11-30,2.5,7.8,,,14,0.10
2010-12-01,2.6,7.9,,,29,0.00
2010-12-02,2.6,7.9,,,30,0.00
2010-12-03,2.6,7.9,,,34,0.00
2010-12-04,2.6,7.9,,,34,0.00
2010-12-05,2.6,7.9,,,32,0.00
2010-12-06,2.6,7.9,,,33,0.10
2010-12-07,2.8,8.0,,,27,0.00
2010-12-08,2.8,8.0,,,30,0.00
2010-12-09,2.8,8.0,,,35,0.00
2010-12-10,2.8,8.0,,,33,0.00
2010-12-11,2.8,8.0,,,31,0.00
2010-12-12,2.8,8.0,,,34,0.00
2010-12-13,2.8,8.0,,,31,0.00
2010-12-14,2.8,8.0,,,34,0.00
2010-12-15,2.8,8.0,,,27,0.00
2010-12-16,2.8,8.0,,,20,0.10
2010-12-17,2.9,8.1,,,21,0.00
2010-12-18,2.9,8.1,,,31,0.40
2010-12-19,3.2,8.5,,,35,0.30
2010-12-20,3.5,8.8,,,33,1.50
2010-12-21,5.0,10.3,,,33,0.50
2010-12-22,5.5,10.8,,,33,0.10
2010-12-23,5.7,10.9,,,28,0.10
2010-12-24,5.8,11.0,,,20,0.00
2010-12-25,5.8,11.0,,,23,0.00
2010-12-26,5.8,11.0,,,28,0.10
