#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 743: Seine Creek, OR
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Seine Creek (743) 
# Oregon  SNOTEL Site - 2060 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:59:52 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1980-06-01,,,32,32,32,
1980-06-02,,,32,32,32,
1980-06-03,,,32,32,32,
1980-06-04,,,32,32,32,
1980-06-05,,,32,32,32,
1980-06-06,,,32,32,32,
1980-06-07,,,32,32,32,
1980-06-08,,,32,32,32,
1980-06-09,,,32,32,32,
1980-06-10,,,32,32,32,
1980-06-11,,,32,32,32,
1980-06-12,,,32,32,32,
1980-06-13,,,32,32,32,
1980-06-14,,,32,32,32,
1980-06-15,,,32,32,32,
1980-06-16,,,32,32,32,
1980-06-17,,,32,32,32,
1980-06-18,,,32,32,32,
1980-06-19,,,32,32,32,
1980-06-20,,,32,32,32,
1980-06-21,,,32,32,32,
1980-06-22,,,32,32,32,
1980-06-23,,,32,32,32,
1980-06-24,,,32,32,32,
1980-06-25,,,32,32,32,
1980-06-26,,,32,32,32,
1980-06-27,,,32,32,32,
1980-06-28,,,32,32,32,
1980-06-29,,,32,32,32,
1980-06-30,,,32,32,32,
1980-07-01,,,32,32,32,
1980-07-02,,,32,32,32,
1980-07-03,,,32,32,32,
1980-07-04,,,32,32,32,
1980-07-05,,,32,32,32,
1980-07-06,,,32,32,32,
1980-07-07,,,32,32,32,
1980-07-08,,,32,32,32,
1980-07-09,,,32,32,32,
1980-07-10,,,32,32,32,
1980-07-11,,,32,32,32,
1980-07-12,,,32,32,32,
1980-07-13,,,32,32,32,
1980-07-14,,,32,32,32,
1980-07-15,,,32,32,32,
1980-07-16,,,32,32,32,
1980-07-17,,,32,32,32,
1980-07-18,,,32,32,32,
1980-07-19,,,32,32,32,
1980-07-20,,,32,32,32,
1980-07-21,,,32,32,32,
1980-07-22,,,32,32,32,
1980-07-23,,,32,32,32,
1980-07-24,,,32,32,32,
1980-07-25,,,32,32,32,
1980-07-26,,,32,32,32,
1980-07-27,,,32,32,32,
1980-07-28,,,32,32,32,
1980-07-29,,,32,32,32,
1980-07-30,,,32,32,32,
1980-07-31,,,32,32,32,
1980-08-01,,,32,32,32,
1980-08-02,,,32,32,32,
1980-08-03,,,32,32,32,
1980-08-04,,,32,32,32,
1980-08-05,,,32,32,32,
1980-08-06,,,32,32,32,
1980-08-07,,,32,32,32,
1980-08-08,,,32,32,32,
1980-08-09,,,32,32,32,
1980-08-10,,,32,32,32,
1980-08-11,,,32,32,32,
1980-08-12,,,32,32,32,
1980-08-13,,,32,32,32,
1980-08-14,,,32,32,32,
1980-08-15,,,32,32,32,
1980-08-16,,,32,32,32,
1980-08-17,,,32,32,32,
1980-08-18,,,32,32,32,
1980-08-19,,,32,32,32,
1980-08-20,,,32,32,32,
1980-08-21,,,32,32,32,
1980-08-22,,,32,32,32,
1980-08-23,,,32,32,32,
1980-08-24,,,32,32,32,
1980-08-25,,,32,32,32,
1980-08-26,,,32,32,32,
1980-08-27,,,32,32,32,
1980-08-28,,,32,32,32,
1980-08-29,,,32,32,32,
1980-08-30,,,32,32,32,
1980-08-31,,,32,32,32,
1980-09-01,,,32,32,32,
1980-09-02,,,32,32,32,
1980-09-03,,,32,32,32,
1980-09-04,,,32,32,32,
1980-09-05,,,32,32,32,
1980-09-06,,,32,32,32,
1980-09-07,,,32,32,32,
1980-09-08,,,32,32,32,
1980-09-09,,,32,32,32,
1980-09-10,,,32,32,32,
1980-09-11,,,32,32,32,
1980-09-12,,,32,32,32,
1980-09-13,,,32,32,32,
1980-09-14,,,32,32,32,
1980-09-15,,,32,32,32,
1980-09-16,,,32,32,32,
1980-09-17,,,32,32,32,
1980-09-18,,,32,32,32,
1980-09-19,,,32,32,32,
1980-09-20,,,32,32,32,
1980-09-21,,,32,32,32,
1980-09-22,,,32,32,32,
1980-09-23,,,32,32,32,
1980-09-24,,,32,32,32,
1980-09-25,,,32,32,32,
1980-09-26,,,32,32,32,
1980-09-27,,,32,32,32,
1980-09-28,,,32,32,32,
1980-09-29,,,32,32,32,
1980-09-30,,,32,32,32,
1980-10-01,,0.0,32,32,32,0.00
1980-10-02,,0.0,32,32,32,0.00
1980-10-03,,0.0,32,32,32,0.00
1980-10-04,,0.0,32,32,32,0.00
1980-10-05,,0.0,32,32,32,0.00
1980-10-06,,0.0,32,32,32,0.00
1980-10-07,,0.0,32,32,32,0.00
1980-10-08,,0.0,32,32,32,0.00
1980-10-09,,0.0,32,32,32,0.00
1980-10-10,,0.0,32,32,32,0.00
1980-10-11,,0.0,32,32,32,0.00
1980-10-12,,0.0,32,32,32,0.00
1980-10-13,,0.0,32,32,32,0.40
1980-10-14,,0.4,32,32,32,0.20
1980-10-15,,0.6,32,32,32,0.00
1980-10-16,,0.6,32,32,32,0.00
1980-10-17,,0.6,32,32,32,0.10
1980-10-18,,0.7,32,32,32,0.00
1980-10-19,,0.7,32,32,32,0.00
1980-10-20,,0.7,32,32,32,0.00
1980-10-21,,0.7,32,32,32,0.00
1980-10-22,,0.7,32,32,32,0.00
1980-10-23,,0.7,32,32,32,0.00
1980-10-24,,0.7,32,32,32,0.00
1980-10-25,,0.7,32,32,32,0.30
1980-10-26,,1.0,32,32,32,0.80
1980-10-27,,1.8,32,32,32,0.10
1980-10-28,,1.9,32,32,32,0.10
1980-10-29,,2.0,32,32,32,0.00
1980-10-30,,2.0,32,32,32,0.10
1980-10-31,,2.1,32,32,32,0.20
1980-11-01,,2.3,32,32,32,1.40
1980-11-02,,3.7,32,32,32,0.60
1980-11-03,,4.3,32,32,32,0.40
1980-11-04,,4.7,32,32,32,0.00
1980-11-05,,4.7,32,32,32,0.20
1980-11-06,,4.9,32,32,32,2.70
1980-11-07,,7.6,32,32,32,1.00
1980-11-08,,8.6,32,32,32,0.40
1980-11-09,,9.0,32,32,32,0.20
1980-11-10,,9.2,32,32,32,0.10
1980-11-11,,9.3,32,32,32,0.00
1980-11-12,,9.3,32,32,32,0.00
1980-11-13,,9.3,32,32,32,0.00
1980-11-14,,9.3,32,32,32,0.50
1980-11-15,,9.8,32,32,32,0.10
1980-11-16,,9.9,32,32,32,0.00
1980-11-17,,9.9,32,32,32,0.90
1980-11-18,,10.8,32,32,32,0.30
1980-11-19,,11.1,32,32,32,0.00
1980-11-20,,11.1,32,32,32,0.00
1980-11-21,,11.1,32,32,32,1.70
1980-11-22,,12.8,32,32,32,0.00
1980-11-23,,12.8,32,32,32,0.00
1980-11-24,,12.8,32,32,32,0.00
1980-11-25,,12.8,32,32,32,0.30
1980-11-26,,13.1,,,,0.00
1980-11-27,,13.1,32,32,32,0.90
1980-11-28,,14.0,32,32,32,0.60
1980-11-29,,14.6,32,32,32,0.70
1980-11-30,,15.3,32,32,32,0.50
1980-12-01,,15.8,32,32,32,0.80
1980-12-02,,16.6,32,32,32,2.70
1980-12-03,,19.3,32,32,32,0.30
1980-12-04,,19.6,32,32,32,0.40
1980-12-05,,20.0,32,32,32,0.60
1980-12-06,,20.6,32,32,32,0.20
1980-12-07,,20.8,32,32,32,0.00
1980-12-08,,20.8,32,32,32,0.00
1980-12-09,,20.8,32,32,32,0.00
1980-12-10,,20.8,32,32,32,0.00
1980-12-11,,20.8,32,32,32,0.30
1980-12-12,,21.1,32,32,32,0.00
1980-12-13,,21.1,32,32,32,0.00
1980-12-14,,21.1,32,32,32,0.00
1980-12-15,,21.1,32,32,32,0.00
1980-12-16,,21.1,32,32,32,0.00
1980-12-17,,21.1,32,32,32,0.00
1980-12-18,,21.1,32,32,32,0.00
1980-12-19,,21.1,32,32,32,0.00
1980-12-20,,21.1,32,32,32,0.70
1980-12-21,,21.8,32,32,32,3.00
1980-12-22,,24.8,32,32,32,0.50
1980-12-23,,25.3,32,32,32,0.60
1980-12-24,,25.9,32,32,32,2.80
1980-12-25,,28.7,32,32,32,2.80
1980-12-26,,31.5,32,32,32,0.90
1980-12-27,,32.4,32,32,32,0.00
1980-12-28,,32.4,32,32,32,0.00
1980-12-29,,32.4,32,32,32,1.10
1980-12-30,,33.5,,,,0.00
1980-12-31,,33.5,32,32,32,0.10
1981-01-01,,33.6,32,32,32,0.20
1981-01-02,,33.8,32,32,32,0.00
1981-01-03,,33.8,32,32,32,0.00
1981-01-04,,33.8,32,32,32,0.00
1981-01-05,,33.8,32,32,32,0.00
1981-01-06,,33.8,32,32,32,0.00
1981-01-07,,33.8,32,32,32,0.00
1981-01-08,,33.8,32,32,32,0.00
1981-01-09,,33.8,32,32,32,0.00
1981-01-10,,33.8,32,32,32,0.00
1981-01-11,,33.8,32,32,32,0.00
1981-01-12,,33.8,32,32,32,0.00
1981-01-13,,33.8,32,32,32,0.00
1981-01-14,,33.8,32,32,32,0.30
1981-01-15,,34.1,32,32,32,0.00
1981-01-16,,34.1,32,32,32,0.00
1981-01-17,,34.1,32,32,32,0.00
1981-01-18,,34.1,32,32,32,0.20
1981-01-19,,34.3,32,32,32,0.00
1981-01-20,,34.3,32,32,32,0.50
1981-01-21,,34.8,32,32,32,0.30
1981-01-22,,35.1,32,32,32,0.30
1981-01-23,,35.4,32,32,32,0.10
1981-01-24,,35.5,32,32,32,0.10
1981-01-25,,35.6,32,32,32,0.30
1981-01-26,,35.9,32,32,32,0.70
1981-01-27,,36.6,32,32,32,2.40
1981-01-28,,39.0,32,32,32,0.10
1981-01-29,,39.1,32,32,32,0.30
1981-01-30,,39.4,32,32,32,0.00
1981-01-31,,39.4,32,32,32,0.00
1981-02-01,,39.4,32,32,32,0.00
1981-02-02,,39.4,32,32,32,0.00
1981-02-03,,39.4,32,32,32,0.10
1981-02-04,,39.5,32,32,32,0.20
1981-02-05,,39.7,32,32,32,0.10
1981-02-06,,39.8,32,32,32,0.10
1981-02-07,,39.9,32,32,32,0.20
1981-02-08,,40.1,32,32,32,0.00
1981-02-09,,40.1,32,32,32,0.00
1981-02-10,,40.1,32,32,32,0.00
1981-02-11,,40.1,32,32,32,1.80
1981-02-12,,41.9,32,32,32,0.20
1981-02-13,,42.1,32,32,32,1.00
1981-02-14,,43.1,32,32,32,1.40
1981-02-15,,44.5,32,32,32,2.60
1981-02-16,,47.1,32,32,32,0.80
1981-02-17,,47.9,32,32,32,1.00
1981-02-18,,48.9,32,32,32,2.30
1981-02-19,,51.2,32,32,32,0.40
1981-02-20,,51.6,32,32,32,0.20
1981-02-21,,51.8,32,32,32,0.00
1981-02-22,,51.8,32,32,32,0.00
1981-02-23,,51.8,32,32,32,0.10
1981-02-24,,51.9,32,32,32,0.00
1981-02-25,,51.9,32,32,32,0.10
1981-02-26,,52.0,32,32,32,0.00
1981-02-27,,52.0,32,32,32,0.20
1981-02-28,,52.2,32,32,32,0.00
1981-03-01,,52.2,32,32,32,0.10
1981-03-02,,52.3,32,32,32,0.00
1981-03-03,,52.3,32,32,32,0.10
1981-03-04,,52.4,32,32,32,0.40
1981-03-05,,52.8,32,32,32,0.00
1981-03-06,,52.8,32,32,32,0.10
1981-03-07,,52.9,32,32,32,0.00
1981-03-08,,52.9,32,32,32,0.30
1981-03-09,,53.2,32,32,32,0.10
1981-03-10,,53.3,32,32,32,0.00
1981-03-11,,53.3,32,32,32,0.10
1981-03-12,,53.4,32,32,32,0.00
1981-03-13,,53.4,32,32,32,0.00
1981-03-14,,53.4,32,32,32,0.00
1981-03-15,,53.4,32,32,32,0.10
1981-03-16,,53.5,32,32,32,0.40
1981-03-17,,53.9,32,32,32,0.00
