#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1106: Elk Peak, MT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Elk Peak (1106) 
# Montana  SNOTEL Site - 7600 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:20:57 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2008-07-09,0.0,0.0,71,56,65,0.00
2008-07-10,0.0,0.0,74,50,61,0.00
2008-07-11,0.0,0.0,55,37,46,0.00
2008-07-12,0.0,0.0,66,36,52,0.00
2008-07-13,0.0,0.0,69,50,59,0.00
2008-07-14,0.0,0.0,70,52,59,0.00
2008-07-15,0.0,0.0,69,48,58,0.00
2008-07-16,0.0,0.0,69,46,54,0.00
2008-07-17,0.0,0.0,69,44,54,0.00
2008-07-18,0.0,0.0,63,46,54,0.00
2008-07-19,0.0,0.0,67,45,55,0.10
2008-07-20,0.0,0.1,76,49,61,0.10
2008-07-21,0.0,0.2,81,58,68,0.00
2008-07-22,0.0,0.2,72,48,60,0.20
2008-07-23,0.0,0.4,69,46,56,0.00
2008-07-24,0.0,0.4,67,46,56,0.00
2008-07-25,0.0,0.4,71,46,57,0.00
2008-07-26,0.0,0.4,79,52,66,0.00
2008-07-27,0.0,0.4,75,55,63,0.00
2008-07-28,0.0,0.4,71,51,59,0.00
2008-07-29,0.0,0.4,75,50,62,0.00
2008-07-30,0.0,0.4,67,44,58,0.00
2008-07-31,0.0,0.4,71,40,59,0.00
2008-08-01,0.0,0.4,79,57,67,0.00
2008-08-02,0.0,0.4,73,44,57,0.30
2008-08-03,0.0,0.7,64,42,52,0.20
2008-08-04,0.0,0.9,66,44,53,0.00
2008-08-05,0.0,0.9,72,47,59,0.00
2008-08-06,0.0,0.9,73,50,61,0.00
2008-08-07,0.0,0.9,80,52,62,0.10
2008-08-08,0.0,1.0,74,52,60,0.00
2008-08-09,0.0,1.0,74,55,61,0.00
2008-08-10,0.0,1.0,72,46,58,0.00
2008-08-11,0.0,1.0,63,41,51,0.10
2008-08-12,0.0,1.1,65,40,54,0.00
2008-08-13,0.0,1.1,69,50,56,0.00
2008-08-14,0.0,1.1,62,44,52,0.00
2008-08-15,0.0,1.1,62,42,51,0.00
2008-08-16,0.0,1.1,76,44,60,0.00
2008-08-17,0.0,1.1,76,56,65,0.00
2008-08-18,0.0,1.1,79,54,66,0.00
2008-08-19,0.0,1.1,79,52,66,0.00
2008-08-20,0.0,1.1,68,46,57,0.00
2008-08-21,0.0,1.1,59,35,46,0.00
2008-08-22,0.0,1.1,58,36,45,0.00
2008-08-23,0.0,1.1,72,44,58,0.10
2008-08-24,0.0,1.2,77,59,66,0.00
2008-08-25,0.0,1.2,82,51,69,0.00
2008-08-26,0.0,1.2,52,40,45,0.00
2008-08-27,0.0,1.2,47,40,44,0.00
2008-08-28,0.0,1.2,58,40,48,0.00
