#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1114: Garden City Summit, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Garden City Summit (1114) 
# Utah  SNOTEL Site - 7705 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:30:33 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2009-10-01,0.0,0.0,38,22,29,0.00
2009-10-02,0.0,0.0,47,18,30,0.00
2009-10-03,0.0,0.0,48,24,37,0.00
2009-10-04,0.0,0.0,39,28,34,1.20
2009-10-05,1.0,1.2,38,21,28,0.20
2009-10-06,1.2,1.4,44,16,28,0.00
2009-10-07,1.2,1.4,48,19,31,0.00
2009-10-08,1.2,1.4,44,25,33,0.00
2009-10-09,1.2,1.4,41,32,35,0.00
2009-10-10,1.2,1.4,38,27,32,0.00
2009-10-11,1.2,1.4,37,30,34,0.40
2009-10-12,1.6,1.8,52,29,39,0.00
2009-10-13,1.6,1.8,50,33,41,0.30
2009-10-14,1.5,2.1,50,34,41,0.50
2009-10-15,0.8,2.6,50,31,40,0.00
2009-10-16,0.3,2.6,55,31,39,0.00
2009-10-17,0.2,2.6,62,31,42,0.00
2009-10-18,0.0,2.6,63,40,51,0.00
2009-10-19,0.0,2.6,53,35,42,0.10
2009-10-20,0.0,2.7,42,29,35,0.10
2009-10-21,0.0,2.8,44,26,33,0.00
2009-10-22,0.0,2.8,47,29,36,0.00
2009-10-23,0.0,2.8,45,27,36,0.30
2009-10-24,0.0,3.1,43,27,37,0.10
2009-10-25,0.0,3.2,39,19,27,0.00
2009-10-26,0.0,3.2,44,20,35,0.00
2009-10-27,0.0,3.2,35,15,24,0.20
2009-10-28,0.2,3.4,34,17,24,0.00
2009-10-29,0.2,3.4,32,13,22,0.00
2009-10-30,0.2,3.4,37,23,33,0.10
2009-10-31,0.4,3.5,48,28,35,0.00
2009-11-01,0.3,3.5,49,30,40,0.00
2009-11-02,0.2,3.5,50,28,36,0.00
2009-11-03,0.1,3.5,52,29,38,0.00
2009-11-04,0.0,3.5,56,27,36,0.00
2009-11-05,0.0,3.5,59,31,44,0.00
2009-11-06,0.0,3.5,50,31,44,0.00
2009-11-07,0.0,3.5,44,27,35,0.00
2009-11-08,0.0,3.5,42,21,28,0.00
2009-11-09,0.0,3.5,45,20,29,0.00
2009-11-10,0.0,3.5,48,28,36,0.00
2009-11-11,0.0,3.5,51,32,44,0.00
2009-11-12,0.0,3.5,46,16,34,0.20
2009-11-13,0.2,3.7,33,10,17,0.00
2009-11-14,0.2,3.7,28,10,19,0.10
2009-11-15,0.4,3.8,30,4,13,0.00
2009-11-16,0.4,3.8,40,9,22,0.00
2009-11-17,0.4,3.8,48,18,27,0.00
2009-11-18,0.4,3.8,47,21,30,0.00
2009-11-19,0.4,3.8,41,15,24,0.00
2009-11-20,0.4,3.8,43,15,29,0.00
2009-11-21,0.4,3.8,40,5,24,0.20
2009-11-22,0.6,4.0,32,5,19,0.30
2009-11-23,1.0,4.3,26,6,17,0.00
2009-11-24,1.0,4.3,35,6,18,0.00
2009-11-25,1.0,4.3,42,16,24,0.00
2009-11-26,1.0,4.3,48,19,30,0.00
2009-11-27,1.0,4.3,44,25,33,0.00
2009-11-28,1.0,4.3,39,17,28,0.00
2009-11-29,1.0,4.3,36,14,22,0.00
2009-11-30,1.0,4.3,43,16,24,0.00
2009-12-01,1.0,4.3,36,17,25,0.00
2009-12-02,1.0,4.3,25,-2,9,0.00
2009-12-03,1.0,4.3,19,-6,3,0.00
2009-12-04,1.0,4.3,30,-4,14,0.00
2009-12-05,1.0,4.3,23,6,14,0.20
2009-12-06,1.2,4.5,9,-9,2,0.10
2009-12-07,1.4,4.6,6,-7,-1,0.00
2009-12-08,1.5,4.6,12,-9,2,0.10
2009-12-09,1.6,4.7,5,-7,2,0.10
2009-12-10,1.8,4.8,19,-11,-1,0.00
2009-12-11,1.8,4.8,29,-2,14,0.10
2009-12-12,1.9,4.9,30,20,26,0.50
2009-12-13,2.5,5.4,30,24,27,0.80
2009-12-14,3.3,6.2,26,9,22,0.00
2009-12-15,3.3,6.2,33,8,23,0.00
2009-12-16,3.3,6.2,36,27,30,0.20
2009-12-17,3.6,6.4,35,22,29,0.00
2009-12-18,3.6,6.4,33,11,21,0.00
2009-12-19,3.6,6.4,33,10,21,0.00
2009-12-20,3.6,6.4,39,20,28,0.00
