#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1034: Sierra Blanca, NM
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sierra Blanca (1034) 
# New Mexico  SNOTEL Site - 10280 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:57:03 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2002-10-03,0.0,0.0,37,36,36,0.00
2002-10-04,0.0,0.0,44,43,44,0.00
2002-10-05,0.0,0.0,49,48,48,0.00
2002-10-06,0.0,0.0,42,39,40,0.00
2002-10-07,0.0,0.0,41,40,41,0.00
2002-10-08,0.0,0.0,39,37,38,0.00
2002-10-09,0.0,0.0,44,42,43,0.00
2002-10-10,0.0,0.0,46,45,46,0.00
2002-10-11,0.0,0.0,46,45,45,0.00
2002-10-12,0.0,0.0,30,29,30,0.00
2002-10-13,0.0,0.0,36,35,36,0.10
2002-10-14,0.0,0.1,40,38,39,0.00
2002-10-15,0.0,0.1,42,41,41,0.00
2002-10-16,0.0,0.1,42,41,42,0.00
2002-10-17,0.0,0.1,34,33,33,0.30
2002-10-18,0.0,0.4,31,29,30,0.10
2002-10-19,0.0,0.5,31,29,30,0.00
2002-10-20,0.0,0.5,36,35,36,0.00
2002-10-21,0.0,0.5,38,35,37,0.10
2002-10-22,0.0,0.6,37,36,37,0.10
2002-10-23,0.0,0.7,38,33,35,0.50
2002-10-24,0.2,1.2,34,33,33,0.00
2002-10-25,0.0,1.2,37,36,37,0.00
2002-10-26,0.0,1.2,33,32,32,0.70
2002-10-27,0.6,1.9,31,30,31,0.00
2002-10-28,0.3,1.9,30,29,30,0.00
2002-10-29,0.3,1.9,32,31,32,0.00
2002-10-30,0.3,1.9,33,32,33,0.00
2002-10-31,0.1,1.9,37,36,36,0.10
2002-11-01,0.1,2.0,39,38,39,0.00
2002-11-02,0.0,2.0,37,35,36,0.00
2002-11-03,0.0,2.0,35,33,34,0.00
2002-11-04,0.0,2.0,28,27,27,0.00
2002-11-05,0.0,2.0,36,30,33,0.00
2002-11-06,0.0,2.0,41,38,40,0.00
2002-11-07,0.0,2.0,38,37,37,0.10
2002-11-08,0.0,2.1,36,35,35,0.00
2002-11-09,0.0,2.1,34,33,33,0.00
2002-11-10,0.0,2.1,21,20,20,0.90
2002-11-11,1.1,3.0,20,19,20,0.00
2002-11-12,1.1,3.0,38,36,37,0.00
2002-11-13,1.1,3.0,33,32,32,0.00
2002-11-14,1.1,3.0,24,23,24,0.00
2002-11-15,1.1,3.0,15,15,15,0.00
2002-11-16,1.1,3.0,33,31,32,0.10
2002-11-17,1.2,3.1,38,36,37,0.10
2002-11-18,1.4,3.2,35,34,34,0.00
2002-11-19,1.3,3.2,35,31,33,0.00
2002-11-20,1.3,3.2,35,34,35,0.00
2002-11-21,1.3,3.2,37,34,36,0.00
2002-11-22,1.3,3.2,45,43,44,0.10
2002-11-23,1.4,3.3,36,35,36,0.00
2002-11-24,1.4,3.3,28,27,28,0.00
2002-11-25,1.2,3.3,29,27,28,0.00
2002-11-26,1.1,3.3,27,25,26,0.10
2002-11-27,1.3,3.4,29,27,28,0.00
2002-11-28,1.3,3.4,34,32,33,0.00
2002-11-29,1.4,3.4,35,34,34,0.10
2002-11-30,1.5,3.5,33,31,32,0.00
2002-12-01,1.5,3.5,30,28,29,0.30
2002-12-02,1.7,3.8,29,28,28,0.80
2002-12-03,2.5,4.6,22,20,21,1.00
2002-12-04,3.5,5.6,19,17,18,0.00
2002-12-05,3.5,5.6,22,21,22,0.00
2002-12-06,3.5,5.6,30,29,30,0.10
2002-12-07,3.5,5.7,28,27,27,0.10
2002-12-08,3.5,5.8,17,16,17,0.30
2002-12-09,3.8,6.1,20,18,19,0.00
2002-12-10,3.8,6.1,27,26,27,0.00
2002-12-11,3.8,6.1,17,15,16,0.00
2002-12-12,3.8,6.1,20,18,19,0.00
2002-12-13,3.8,6.1,28,27,28,0.10
2002-12-14,4.0,6.2,35,34,34,0.00
2002-12-15,4.0,6.2,34,33,33,0.00
2002-12-16,4.0,6.2,30,29,29,0.00
2002-12-17,3.7,6.2,17,16,16,0.00
2002-12-18,3.3,6.2,13,12,12,0.40
2002-12-19,3.8,6.6,19,18,19,0.10
2002-12-20,3.9,6.7,21,16,18,0.00
2002-12-21,3.9,6.7,21,20,21,0.00
2002-12-22,3.8,6.7,19,18,19,0.50
2002-12-23,4.3,7.2,14,13,13,0.60
2002-12-24,4.8,7.8,12,11,11,0.10
2002-12-25,5.0,7.9,15,13,14,0.00
2002-12-26,5.0,7.9,,,,0.00
2002-12-27,5.0,7.9,,,,0.30
2002-12-28,5.3,8.2,,,,0.00
2002-12-29,5.3,8.2,,,,0.00
2002-12-30,5.3,8.2,,,,0.00
2002-12-31,5.3,8.2,,,,0.00
2003-01-01,5.3,8.2,,,,0.00
2003-01-02,5.3,8.2,,,,0.20
2003-01-03,5.5,8.4,,,,0.20
2003-01-04,5.6,8.6,,,,0.00
2003-01-05,5.6,8.6,,,,0.00
2003-01-06,5.6,8.6,,,,0.00
2003-01-07,5.6,8.6,,,,0.00
2003-01-08,5.6,8.6,,,,0.00
2003-01-09,5.6,8.6,,,,0.00
2003-01-10,5.6,8.6,,,,0.00
2003-01-11,5.6,8.6,,,,0.00
2003-01-12,5.6,8.6,,,,0.00
2003-01-13,5.6,8.6,,,,0.00
2003-01-14,5.6,8.6,,,,0.00
2003-01-15,5.6,8.6,,,,0.00
2003-01-16,5.6,8.6,,,,0.00
2003-01-17,5.6,8.6,,,,0.00
2003-01-18,5.6,8.6,,,,0.00
2003-01-19,5.6,8.6,,,,0.00
2003-01-20,5.6,8.6,,,,0.10
2003-01-21,5.7,8.7,,,,0.00
2003-01-22,5.7,8.7,35,31,33,0.10
2003-01-23,5.7,8.8,38,36,37,0.00
2003-01-24,5.8,8.8,34,34,34,0.00
2003-01-25,5.8,8.8,25,23,24,0.00
2003-01-26,5.7,8.8,40,32,36,0.00
2003-01-27,5.7,8.8,42,40,41,0.10
2003-01-28,5.8,8.9,33,30,32,0.00
2003-01-29,5.7,8.9,33,33,33,0.00
2003-01-30,5.7,8.9,35,33,34,0.00
2003-01-31,5.7,8.9,38,37,37,0.00
2003-02-01,5.7,8.9,39,38,38,0.00
2003-02-02,5.7,8.9,24,20,22,0.00
2003-02-03,5.7,8.9,24,22,23,0.00
2003-02-04,5.6,8.9,29,28,29,0.00
2003-02-05,5.6,8.9,19,17,18,0.00
2003-02-06,5.6,8.9,19,18,18,0.00
2003-02-07,5.6,8.9,17,16,16,0.00
2003-02-08,5.6,8.9,16,15,15,0.40
2003-02-09,5.9,9.3,13,12,12,0.10
2003-02-10,6.0,9.4,31,29,30,0.10
2003-02-11,6.0,9.5,37,35,36,0.00
2003-02-12,6.1,9.5,40,39,40,0.10
2003-02-13,6.1,9.6,30,29,30,0.00
2003-02-14,6.0,9.6,27,26,26,0.40
2003-02-15,6.4,10.0,26,25,26,0.00
2003-02-16,6.5,10.0,33,33,33,0.00
2003-02-17,6.6,10.0,35,33,34,0.00
2003-02-18,6.6,10.0,27,26,26,0.00
2003-02-19,6.6,10.0,27,25,26,0.00
2003-02-20,6.6,10.0,25,24,24,0.90
2003-02-21,7.3,10.9,19,18,18,0.00
2003-02-22,7.4,10.9,24,21,22,0.00
2003-02-23,7.4,10.9,27,27,27,0.00
2003-02-24,7.4,10.9,24,24,24,0.30
2003-02-25,7.6,11.2,24,22,23,0.20
2003-02-26,8.0,11.4,19,19,19,1.00
2003-02-27,9.1,12.4,21,19,20,0.40
2003-02-28,9.3,12.8,18,17,17,0.00
2003-03-01,9.3,12.8,17,17,17,0.20
2003-03-02,9.4,13.0,20,19,19,0.10
2003-03-03,9.5,13.1,30,25,29,0.00
2003-03-04,9.5,13.1,22,21,21,0.00
2003-03-05,9.5,13.1,18,17,18,0.10
2003-03-06,9.5,13.2,28,27,28,0.00
2003-03-07,9.5,13.2,31,29,30,0.00
2003-03-08,9.5,13.2,35,34,35,0.00
2003-03-09,9.5,13.2,39,35,37,0.00
2003-03-10,9.5,13.2,37,36,37,0.00
2003-03-11,9.4,13.2,39,38,39,0.00
2003-03-12,9.4,13.2,36,35,35,0.00
2003-03-13,9.4,13.2,40,37,38,0.00
2003-03-14,9.3,13.2,35,33,34,0.00
2003-03-15,9.1,13.2,36,34,35,0.00
2003-03-16,8.8,13.2,28,27,28,1.20
2003-03-17,9.7,14.4,17,16,16,0.00
2003-03-18,9.6,14.4,19,18,19,0.30
2003-03-19,9.9,14.7,23,21,22,0.40
2003-03-20,10.6,15.1,25,24,25,0.00
2003-03-21,10.5,15.1,25,24,25,0.10
2003-03-22,10.6,15.2,33,31,32,0.00
2003-03-23,10.7,15.2,38,36,36,0.00
2003-03-24,10.7,15.2,34,33,34,0.00
2003-03-25,10.6,15.2,34,33,33,0.00
2003-03-26,10.6,15.2,40,38,39,0.00
2003-03-27,10.6,15.2,16,15,16,0.00
2003-03-28,10.6,15.2,8,7,8,0.00
2003-03-29,10.7,15.2,17,16,17,0.10
2003-03-30,10.9,15.3,36,35,35,0.10
2003-03-31,10.8,15.4,40,38,39,0.00
2003-04-01,10.8,15.4,43,41,42,0.00
2003-04-02,10.6,15.4,35,33,34,0.00
2003-04-03,10.1,15.4,28,27,28,0.00
2003-04-04,9.8,15.4,32,31,32,0.00
2003-04-05,9.4,15.4,26,23,24,0.00
2003-04-06,9.2,15.4,27,24,26,0.00
2003-04-07,9.0,15.4,18,18,18,0.00
2003-04-08,8.5,15.4,30,28,29,0.00
2003-04-09,8.3,15.4,40,37,38,0.20
2003-04-10,7.8,15.6,40,39,40,0.00
2003-04-11,7.4,15.6,36,35,36,0.00
2003-04-12,6.6,15.6,45,44,44,0.00
2003-04-13,5.8,15.6,44,43,44,0.00
2003-04-14,5.2,15.6,40,38,39,0.40
2003-04-15,4.3,16.0,24,22,23,0.70
2003-04-16,4.5,16.7,42,40,41,0.00
2003-04-17,4.0,16.7,33,31,32,0.10
2003-04-18,2.7,16.8,29,28,29,0.00
2003-04-19,1.6,16.8,27,26,26,0.00
2003-04-20,1.4,16.8,31,30,30,0.00
2003-04-21,0.8,16.8,36,31,33,0.00
2003-04-22,0.8,16.8,35,33,34,0.00
2003-04-23,0.4,16.8,,,,0.00
2003-04-24,0.2,16.8,,,,0.10
2003-04-25,0.1,16.9,,,,0.00
2003-04-26,0.0,16.9,,,,0.10
2003-04-27,0.0,17.0,,,,0.00
2003-04-28,0.0,17.0,,,,0.00
2003-04-29,0.0,17.0,,,,0.00
2003-04-30,0.0,17.0,,,,0.00
2003-05-01,0.0,17.0,,,,0.00
2003-05-02,0.0,17.0,,,,0.00
2003-05-03,0.0,17.0,,,,0.00
2003-05-04,0.0,17.0,,,,0.00
2003-05-05,0.0,17.0,,,,0.00
2003-05-06,0.0,17.0,,,,0.00
2003-05-07,0.0,17.0,,,,0.00
2003-05-08,0.0,17.0,,,,0.00
2003-05-09,0.0,17.0,,,,0.00
2003-05-10,0.0,17.0,,,,0.00
2003-05-11,0.0,17.0,,,,0.00
2003-05-12,0.0,17.0,,,,0.00
2003-05-13,0.0,17.0,,,,0.10
2003-05-14,0.0,17.1,,,,0.00
2003-05-15,0.0,17.1,,,,0.00
2003-05-16,0.0,17.1,,,,0.00
2003-05-17,0.0,17.1,,,,0.00
2003-05-18,0.0,17.1,38,-40,-40,0.00
2003-05-19,0.0,17.1,38,-40,-40,0.00
2003-05-20,0.0,17.1,46,-87,-87,0.00
2003-05-21,0.0,17.1,62,-87,-87,0.00
2003-05-22,0.0,17.1,65,-87,-87,0.00
2003-05-23,0.0,17.1,67,-87,-87,0.00
2003-05-24,0.0,17.1,68,-87,-87,0.00
2003-05-25,0.0,17.1,56,-87,-87,0.00
2003-05-26,0.0,17.1,54,-87,-87,0.00
2003-05-27,0.0,17.1,64,-87,-87,0.00
2003-05-28,0.0,17.1,64,-87,-87,0.00
2003-05-29,0.0,17.1,67,-87,-87,0.00
2003-05-30,0.0,17.1,71,-87,-87,0.00
2003-05-31,0.0,17.1,62,-87,-87,0.00
2003-06-01,0.0,17.1,65,-87,-87,0.10
2003-06-02,0.0,17.2,70,-87,-87,0.00
2003-06-03,0.0,17.2,71,-87,-87,0.00
2003-06-04,0.0,17.2,69,-87,-87,0.00
2003-06-05,0.0,17.2,66,-87,-87,0.10
2003-06-06,0.0,17.3,62,-87,-87,0.00
2003-06-07,0.0,17.3,65,-87,-87,0.10
2003-06-08,0.0,17.4,66,-87,-87,0.00
2003-06-09,0.0,17.4,65,-87,-87,0.20
