#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1280: Santaquin Meadows, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Santaquin Meadows (1280) 
# Utah  SNOTEL Site - 7835 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:05:02 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2016-10-27,0.0,0.0,61,41,51,0.00
2016-10-28,0.0,0.0,63,46,55,0.30
2016-10-29,0.0,0.3,59,46,52,0.00
2016-10-30,0.0,0.3,58,52,54,0.00
2016-10-31,0.0,0.3,53,34,40,1.30
2016-11-01,0.0,1.6,45,31,37,0.00
2016-11-02,0.0,1.6,50,28,36,0.00
2016-11-03,0.0,1.6,57,30,41,0.00
2016-11-04,0.0,1.6,57,35,44,0.00
2016-11-05,0.0,1.6,55,35,43,0.00
2016-11-06,0.0,1.6,55,34,43,0.00
2016-11-07,0.0,1.6,55,33,42,0.10
2016-11-08,0.0,1.7,58,35,43,0.00
2016-11-09,0.0,1.7,57,35,43,0.00
2016-11-10,0.0,1.7,58,34,43,0.00
2016-11-11,0.0,1.7,57,35,43,0.00
2016-11-12,0.0,1.7,53,35,44,0.00
2016-11-13,0.0,1.7,51,32,40,0.00
2016-11-14,0.0,1.7,57,32,43,0.00
2016-11-15,0.0,1.7,63,38,51,0.00
2016-11-16,0.0,1.7,54,26,44,0.10
2016-11-17,0.0,1.8,26,9,22,0.80
2016-11-18,0.8,2.6,39,6,22,0.00
2016-11-19,0.7,2.6,52,25,42,0.30
2016-11-20,0.9,2.9,54,37,46,0.00
2016-11-21,0.9,2.9,39,31,36,0.90
2016-11-22,1.5,3.8,38,20,29,0.00
2016-11-23,1.5,3.8,41,19,28,0.80
2016-11-24,2.2,4.6,37,12,23,0.00
2016-11-25,2.2,4.6,47,19,30,0.00
2016-11-26,2.2,4.6,45,25,35,0.00
2016-11-27,2.2,4.6,36,25,28,0.40
2016-11-28,2.7,5.0,26,20,23,0.90
2016-11-29,3.7,5.9,26,6,19,0.10
2016-11-30,3.8,6.0,31,4,16,0.00
2016-12-01,3.8,6.0,25,11,21,0.00
2016-12-02,3.8,6.0,27,3,14,0.00
2016-12-03,3.8,6.0,28,4,16,0.00
2016-12-04,3.8,6.0,42,10,31,0.00
2016-12-05,3.8,6.0,40,11,22,0.00
2016-12-06,3.8,6.0,30,5,16,0.00
2016-12-07,3.8,6.0,18,-2,10,0.00
2016-12-08,3.8,6.0,38,2,22,0.20
2016-12-09,4.0,6.2,45,32,38,0.20
2016-12-10,4.3,6.4,46,29,40,0.60
2016-12-11,4.7,7.0,37,26,32,0.40
2016-12-12,5.1,7.4,38,16,31,0.00
2016-12-13,5.1,7.4,37,13,30,0.00
2016-12-14,5.1,7.4,47,31,38,0.00
2016-12-15,5.1,7.4,49,38,43,0.20
2016-12-16,5.1,7.6,40,19,31,1.40
2016-12-17,6.6,9.0,19,-7,8,0.00
2016-12-18,6.6,9.0,20,-10,2,0.00
2016-12-19,6.6,9.0,38,1,19,0.20
2016-12-20,6.9,9.2,45,18,31,0.00
2016-12-21,6.9,9.2,39,22,29,0.10
2016-12-22,6.9,9.3,34,25,30,0.00
2016-12-23,6.9,9.3,42,15,29,0.00
2016-12-24,7.0,9.3,35,28,31,0.50
