#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1000: Annie Springs, OR
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Annie Springs (1000) 
# Oregon  SNOTEL Site - 6010 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:00:36 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2000-09-15,0.0,,60,44,51,
2000-09-16,0.0,,61,42,50,
2000-09-17,0.0,,72,40,55,
2000-09-18,0.0,,77,43,58,
2000-09-19,0.0,,74,46,59,
2000-09-20,0.0,,72,41,56,
2000-09-21,0.0,,59,41,48,
2000-09-22,0.0,,50,28,39,
2000-09-23,0.0,,54,22,37,
2000-09-24,0.0,,60,29,44,
2000-09-25,0.0,,65,32,46,
2000-09-26,0.0,,64,35,48,
2000-09-27,0.0,,66,35,51,
2000-09-28,0.0,,64,38,50,
2000-09-29,0.0,,64,38,49,
2000-09-30,0.0,,63,39,51,
2000-10-01,0.0,0.0,57,40,50,0.10
2000-10-02,0.0,0.1,59,31,43,0.00
2000-10-03,0.0,0.1,62,28,43,0.00
2000-10-04,0.0,0.1,61,34,46,0.00
2000-10-05,0.0,0.1,62,29,45,0.00
2000-10-06,0.0,0.1,65,35,48,0.10
2000-10-07,0.0,0.2,67,38,51,0.00
2000-10-08,0.0,0.2,66,37,49,0.00
2000-10-09,0.0,0.2,47,36,41,0.80
2000-10-10,0.0,1.0,36,31,33,0.00
2000-10-11,0.2,1.0,41,33,35,0.00
2000-10-12,0.2,1.0,42,33,37,0.00
2000-10-13,0.0,1.0,46,33,39,0.20
2000-10-14,0.0,1.2,51,29,38,0.00
2000-10-15,0.0,1.2,49,30,37,0.00
2000-10-16,0.0,1.2,56,29,40,0.00
2000-10-17,0.0,1.2,57,36,47,0.00
2000-10-18,0.0,1.2,51,36,43,0.00
2000-10-19,0.0,1.2,56,35,45,0.00
2000-10-20,0.0,1.2,48,31,40,1.20
2000-10-21,0.5,2.4,36,23,31,0.20
2000-10-22,0.5,2.6,42,22,33,0.00
2000-10-23,0.5,2.6,51,28,38,0.00
2000-10-24,0.4,2.6,54,30,40,0.00
2000-10-25,0.3,2.6,43,35,38,0.00
2000-10-26,0.1,2.6,44,32,36,0.10
2000-10-27,0.0,2.7,43,28,36,0.00
2000-10-28,0.0,2.7,38,32,34,0.90
2000-10-29,0.6,3.6,36,31,33,0.20
2000-10-30,0.7,3.8,41,28,33,0.00
2000-10-31,0.7,3.8,42,25,33,0.00
2000-11-01,0.7,3.8,41,27,33,0.20
2000-11-02,0.8,4.0,47,33,38,0.20
2000-11-03,0.5,4.2,51,32,38,0.00
2000-11-04,0.4,4.2,43,27,34,0.00
2000-11-05,0.2,4.2,38,28,33,0.10
2000-11-06,0.4,4.3,36,24,30,0.00
2000-11-07,0.6,4.3,41,23,33,0.10
2000-11-08,0.5,4.4,40,26,30,1.00
