#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1256: Gold Mountain, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gold Mountain (1256) 
# Washington  SNOTEL Site - 4390 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:34:53 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2014-10-01,0.0,0.0,,,,0.00
2014-10-02,0.0,0.0,,,,0.00
2014-10-03,0.0,0.0,,,,0.00
2014-10-04,0.0,0.0,,,,0.00
2014-10-05,0.0,0.0,,,,0.00
2014-10-06,0.0,0.0,,,,0.00
2014-10-07,0.0,0.0,,,,0.00
2014-10-08,0.0,0.0,,,,0.00
2014-10-09,0.0,0.0,61,48,55,0.00
2014-10-10,0.0,0.0,64,50,56,0.00
2014-10-11,0.0,0.0,59,43,50,0.00
2014-10-12,0.0,0.0,54,42,47,0.00
2014-10-13,0.0,0.0,54,41,49,0.00
2014-10-14,0.0,0.0,54,42,48,0.10
2014-10-15,0.0,0.1,45,39,42,0.30
2014-10-16,0.0,0.4,43,36,39,0.00
2014-10-17,0.0,0.4,48,38,43,0.10
2014-10-18,0.0,0.5,49,43,46,0.00
2014-10-19,0.0,0.5,55,46,50,0.00
2014-10-20,0.0,0.5,56,42,49,0.00
2014-10-21,0.0,0.5,46,40,42,0.10
2014-10-22,0.0,0.6,45,38,42,2.10
2014-10-23,0.0,2.7,45,37,41,0.10
2014-10-24,0.0,2.8,42,36,39,0.10
2014-10-25,0.0,2.9,50,38,43,0.10
2014-10-26,0.0,3.0,43,34,38,0.20
2014-10-27,0.0,3.2,40,32,35,0.00
2014-10-28,0.0,3.2,40,33,36,0.10
2014-10-29,0.0,3.3,43,39,41,0.00
2014-10-30,0.0,3.3,44,40,42,0.00
2014-10-31,0.1,3.3,45,40,43,0.30
2014-11-01,0.1,3.6,43,35,39,0.10
2014-11-02,0.1,3.7,45,31,38,0.00
2014-11-03,0.2,3.7,42,36,39,0.00
2014-11-04,0.1,3.7,44,40,42,0.20
2014-11-05,0.0,3.9,44,38,41,0.10
2014-11-06,0.0,4.0,47,41,44,0.20
2014-11-07,0.0,4.2,46,35,40,0.00
2014-11-08,0.0,4.2,41,35,38,0.00
2014-11-09,0.0,4.2,39,32,36,0.10
2014-11-10,0.0,4.3,35,26,30,0.00
2014-11-11,0.0,4.3,27,11,15,0.10
2014-11-12,0.0,4.4,18,10,14,0.00
2014-11-13,0.0,4.4,22,14,17,0.00
2014-11-14,0.0,4.4,24,13,19,0.00
2014-11-15,0.0,4.4,28,15,21,0.00
2014-11-16,0.0,4.4,26,18,21,0.00
2014-11-17,0.0,4.4,29,19,23,0.00
2014-11-18,0.0,4.4,29,21,25,0.10
2014-11-19,0.0,4.5,31,25,28,0.00
2014-11-20,0.0,4.5,33,27,29,0.00
2014-11-21,0.0,4.5,34,28,32,0.60
