#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 945: Gerber Reservoir, OR
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gerber Reservoir (945) 
# Oregon  SNOTEL Site - 4890 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:00:33 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1998-10-01,0.0,0.0,,,,0.00
1998-10-02,0.0,0.0,,,,0.00
1998-10-03,0.0,0.0,,,,0.00
1998-10-04,0.0,0.0,,,,0.00
1998-10-05,0.0,0.0,,,,0.00
1998-10-06,0.0,0.0,,,,0.00
1998-10-07,0.0,0.0,,,,0.00
1998-10-08,0.0,0.0,,,,0.00
1998-10-09,0.0,0.0,,,,0.00
1998-10-10,0.0,0.0,,,,0.00
1998-10-11,0.0,0.0,,,,0.00
1998-10-12,0.0,0.0,,,,0.00
1998-10-13,0.0,0.0,,,,0.00
1998-10-14,0.0,0.0,,,,0.00
1998-10-15,0.0,0.0,,,,0.00
1998-10-16,0.0,0.0,,,,0.00
1998-10-17,0.0,0.0,,,,0.00
1998-10-18,0.0,0.0,,,,0.00
1998-10-19,0.0,0.0,,,,0.00
1998-10-20,0.0,0.0,,,,0.00
1998-10-21,0.0,0.0,,,,0.00
1998-10-22,0.0,0.0,,,,0.00
1998-10-23,0.0,0.0,,,,0.00
1998-10-24,0.0,0.0,,,,0.40
1998-10-25,0.0,0.4,,,,0.00
1998-10-26,0.0,0.4,,,,0.00
1998-10-27,0.0,0.4,,,,0.00
1998-10-28,0.0,0.4,,,,0.00
1998-10-29,0.0,0.4,49,,34,0.00
1998-10-30,0.0,0.4,53,22,35,0.00
1998-10-31,0.0,0.4,45,23,35,0.00
1998-11-01,0.0,0.4,44,27,36,0.10
1998-11-02,0.0,0.5,47,21,33,0.00
1998-11-03,0.0,0.5,41,32,37,0.00
1998-11-04,0.0,0.5,47,30,37,0.00
1998-11-05,0.0,0.5,39,26,31,0.00
1998-11-06,0.0,0.5,35,24,30,0.10
1998-11-07,0.3,0.6,35,26,30,0.80
1998-11-08,0.8,1.4,41,21,29,0.00
1998-11-09,0.5,1.4,38,17,26,0.00
1998-11-10,0.4,1.4,33,26,30,0.50
1998-11-11,0.8,1.9,45,22,31,0.10
1998-11-12,0.7,2.0,43,14,28,0.00
1998-11-13,1.0,2.0,54,24,37,0.00
1998-11-14,1.1,2.0,53,29,40,0.00
1998-11-15,1.1,2.0,46,33,38,0.00
1998-11-16,0.7,2.0,43,30,36,0.00
1998-11-17,0.9,2.0,40,28,33,0.20
1998-11-18,0.2,2.2,42,24,32,0.00
1998-11-19,0.0,2.2,43,20,32,0.00
1998-11-20,0.0,2.2,42,32,36,0.10
1998-11-21,0.0,2.3,39,33,36,1.00
1998-11-22,0.0,3.3,39,31,34,0.30
1998-11-23,0.0,3.6,40,31,36,0.50
1998-11-24,0.0,4.1,38,29,33,0.10
1998-11-25,0.1,4.2,40,32,35,0.00
