#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 748: Sheep Canyon, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sheep Canyon (748) 
# Washington  SNOTEL Site - 3990 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:33:09 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1980-10-01,,0.0,,,,0.00
1980-10-02,,0.0,,,,0.00
1980-10-03,,0.0,,,,0.00
1980-10-04,,0.0,,,,0.00
1980-10-05,,0.0,,,,0.00
1980-10-06,,0.0,,,,0.00
1980-10-07,,0.0,,,,0.00
1980-10-08,,0.0,,,,0.00
1980-10-09,,0.0,,,,0.00
1980-10-10,,0.0,,,,0.00
1980-10-11,,0.0,,,,0.10
1980-10-12,,0.1,,,,0.50
1980-10-13,,0.6,,,,0.00
1980-10-14,,0.6,,,,0.00
1980-10-15,,0.6,,,,0.00
1980-10-16,,0.6,,,,0.00
1980-10-17,,0.6,,,,0.00
1980-10-18,,0.6,,,,0.00
1980-10-19,,0.6,,,,0.00
1980-10-20,,0.6,,,,0.00
1980-10-21,,0.6,,,,0.00
1980-10-22,,0.6,,,,0.00
1980-10-23,,0.6,,,,0.00
1980-10-24,,0.6,,,,0.10
1980-10-25,,0.7,,,,0.00
1980-10-26,,0.7,,,,0.20
1980-10-27,,0.9,,,,0.00
1980-10-28,,0.9,,,,0.00
1980-10-29,,0.9,,,,0.00
1980-10-30,,0.9,,,,0.00
1980-10-31,,0.9,,,,0.20
1980-11-01,,1.1,,,,0.70
1980-11-02,,1.8,,,,0.60
1980-11-03,,2.4,,,,0.20
1980-11-04,,2.6,,,,0.00
1980-11-05,,2.6,,,,0.40
1980-11-06,,3.0,,,,1.80
1980-11-07,,4.8,,,,1.10
1980-11-08,,5.9,,,,0.50
1980-11-09,,6.4,,,,0.10
1980-11-10,,6.5,,,,0.00
1980-11-11,,6.5,,,,0.00
1980-11-12,,6.5,,,,0.00
1980-11-13,,6.5,,,,0.00
1980-11-14,,6.5,,,,0.00
1980-11-15,,6.5,,,,0.00
1980-11-16,,6.5,,,,0.00
1980-11-17,,6.5,,,,0.20
1980-11-18,,6.7,,,,0.00
1980-11-19,,6.7,,,,0.00
1980-11-20,,6.7,,,,0.20
1980-11-21,,6.9,,,,0.70
1980-11-22,,7.6,,,,0.10
1980-11-23,,7.7,,,,0.00
1980-11-24,,7.7,,,,0.10
1980-11-25,,7.8,,,,0.00
1980-11-26,,7.8,,,,0.00
1980-11-27,,7.8,,,,0.20
1980-11-28,,8.0,,,,0.70
1980-11-29,,8.7,,,,0.20
1980-11-30,,8.9,,,,0.20
1980-12-01,,9.1,,,,0.70
1980-12-02,,9.8,,,,1.40
1980-12-03,,11.2,,,,0.50
1980-12-04,,11.7,,,,0.20
1980-12-05,,11.9,,,,0.00
1980-12-06,,11.9,,,,0.00
1980-12-07,,11.9,,,,0.00
1980-12-08,,11.9,,,,0.00
1980-12-09,,11.9,,,,0.00
1980-12-10,,11.9,32,32,32,0.00
1980-12-11,,11.9,32,32,32,0.00
1980-12-12,,11.9,32,32,32,0.00
1980-12-13,,11.9,32,32,32,0.40
1980-12-14,,12.3,32,32,32,0.50
1980-12-15,,12.8,32,32,32,0.00
1980-12-16,,12.8,32,32,32,0.30
1980-12-17,,13.1,32,32,32,0.30
1980-12-18,,13.4,32,32,32,0.00
1980-12-19,,13.4,32,32,32,0.20
1980-12-20,,13.6,32,32,32,1.70
1980-12-21,,15.3,32,32,32,4.30
1980-12-22,,19.6,32,32,32,1.50
1980-12-23,,21.1,32,32,32,0.50
1980-12-24,,21.6,32,32,32,3.70
1980-12-25,,25.3,32,32,32,6.20
1980-12-26,,31.5,32,32,32,1.20
1980-12-27,,32.7,32,32,32,0.30
1980-12-28,,33.0,32,32,32,0.00
1980-12-29,,33.0,32,32,32,1.90
1980-12-30,,34.9,,,,0.70
1980-12-31,,35.6,32,32,32,0.20
1981-01-01,,35.8,32,32,32,0.00
1981-01-02,,35.8,32,32,32,0.00
1981-01-03,,35.8,32,32,32,0.00
1981-01-04,,35.8,32,32,32,0.00
1981-01-05,,35.8,32,32,32,0.00
1981-01-06,,35.8,32,32,32,0.10
1981-01-07,,35.9,32,32,32,0.00
1981-01-08,,35.9,,,,0.00
1981-01-09,,35.9,32,32,32,0.00
1981-01-10,,35.9,32,32,32,0.00
1981-01-11,,35.9,32,32,32,0.20
1981-01-12,,36.1,32,32,32,0.00
1981-01-13,,36.1,32,32,32,0.00
1981-01-14,,36.1,32,32,32,0.00
1981-01-15,,36.1,32,32,32,0.20
1981-01-16,,36.3,32,32,32,0.00
1981-01-17,,36.3,32,32,32,0.10
1981-01-18,,36.4,32,32,32,0.10
1981-01-19,,36.5,32,32,32,0.00
1981-01-20,,36.5,,,,1.40
1981-01-21,,37.9,,,,0.30
1981-01-22,,38.2,,,,0.20
1981-01-23,,38.4,,,,0.10
1981-01-24,,38.5,,,,0.10
1981-01-25,,38.6,,,,0.80
1981-01-26,,39.4,,,,0.20
1981-01-27,,39.6,32,32,32,0.90
1981-01-28,,40.5,,,,0.00
1981-01-29,,40.5,,,,0.00
1981-01-30,,40.5,,,,0.00
1981-01-31,,40.5,,,,0.00
1981-02-01,,40.5,,,,0.00
1981-02-02,,40.5,,,,0.00
1981-02-03,,40.5,32,32,32,0.00
1981-02-04,,40.5,32,32,32,0.30
1981-02-05,,40.8,32,32,32,0.00
1981-02-06,,40.8,32,32,32,0.00
1981-02-07,,40.8,32,32,32,0.00
1981-02-08,,40.8,32,32,32,0.00
1981-02-09,,40.8,32,32,32,0.00
1981-02-10,,40.8,32,32,32,0.00
1981-02-11,,40.8,32,32,32,1.80
1981-02-12,,42.6,32,32,32,1.00
1981-02-13,,43.6,32,32,32,0.90
1981-02-14,,44.5,32,32,32,1.30
1981-02-15,,45.8,32,32,32,3.90
1981-02-16,,49.7,32,32,32,2.60
1981-02-17,,52.3,32,32,32,1.40
1981-02-18,,53.7,32,32,32,2.70
1981-02-19,,56.4,32,32,32,1.40
1981-02-20,,57.8,32,32,32,0.30
1981-02-21,,58.1,32,32,32,0.60
1981-02-22,,58.7,32,32,32,0.00
1981-02-23,,58.7,32,32,32,0.20
1981-02-24,,58.9,32,32,32,0.90
1981-02-25,,59.8,32,32,32,0.00
1981-02-26,,59.8,32,32,32,0.00
1981-02-27,,59.8,32,32,32,0.00
1981-02-28,,59.8,32,32,32,0.00
1981-03-01,,59.8,32,32,32,0.00
1981-03-02,,59.8,32,32,32,0.30
1981-03-03,,60.1,32,32,32,0.40
1981-03-04,,60.5,32,32,32,0.50
1981-03-05,,61.0,32,32,32,0.00
1981-03-06,,61.0,32,32,32,0.00
1981-03-07,,61.0,32,32,32,0.00
1981-03-08,,61.0,32,32,32,0.00
1981-03-09,,61.0,32,32,32,0.00
1981-03-10,,61.0,32,32,32,0.00
1981-03-11,,61.0,32,32,32,0.10
1981-03-12,,61.1,,,,0.00
1981-03-13,,61.1,,,,0.00
1981-03-14,,61.1,,,,0.10
1981-03-15,,61.2,,,,1.70
1981-03-16,,62.9,,,,0.50
1981-03-17,,63.4,,,,0.00
1981-03-18,,63.4,,,,0.00
1981-03-19,,63.4,,,,0.00
1981-03-20,,63.4,,,,0.00
1981-03-21,,63.4,32,32,32,0.10
1981-03-22,,63.5,32,32,32,0.30
1981-03-23,,63.8,32,32,32,0.70
1981-03-24,,64.5,32,32,32,1.70
1981-03-25,,66.2,32,32,32,0.30
1981-03-26,,66.5,32,32,32,0.00
1981-03-27,,66.5,32,32,32,0.20
1981-03-28,,66.7,32,32,32,0.30
1981-03-29,,67.0,32,32,32,0.90
1981-03-30,,67.9,32,32,32,1.20
1981-03-31,,69.1,32,32,32,0.90
1981-04-01,,70.0,32,32,32,0.00
1981-04-02,,70.0,32,32,32,1.10
1981-04-03,,71.1,32,32,32,0.80
1981-04-04,,71.9,32,32,32,0.00
1981-04-05,,71.9,32,32,32,1.10
1981-04-06,,73.0,,,,0.30
1981-04-07,,73.3,,,,1.10
1981-04-08,,74.4,,,,1.90
1981-04-09,,76.3,,,,0.40
1981-04-10,,76.7,,,,3.10
1981-04-11,,79.8,,,,1.30
1981-04-12,,81.1,,,,0.10
1981-04-13,,81.2,,,,0.00
1981-04-14,,81.2,,,,0.00
1981-04-15,,81.2,,,,0.10
1981-04-16,,81.3,,,,0.00
1981-04-17,,81.3,,,,0.00
1981-04-18,,81.3,,,,0.00
1981-04-19,,81.3,,,,0.00
1981-04-20,,81.3,,,,0.30
1981-04-21,,81.6,,,,0.80
1981-04-22,,82.4,,,,0.10
1981-04-23,,82.5,,,,0.40
1981-04-24,,82.9,,,,0.00
1981-04-25,,82.9,,,,0.00
1981-04-26,,82.9,,,,0.00
1981-04-27,,82.9,,,,0.80
1981-04-28,,83.7,,,,0.10
1981-04-29,,83.8,,,,0.00
1981-04-30,,83.8,,,,0.00
1981-05-01,,83.8,,,,0.00
1981-05-02,,83.8,,,,0.00
1981-05-03,,83.8,,,,0.00
1981-05-04,,83.8,,,,0.00
1981-05-05,,83.8,32,32,32,0.00
1981-05-06,,83.8,32,32,32,0.60
1981-05-07,,84.4,32,32,32,0.10
1981-05-08,,84.5,,,,0.10
1981-05-09,,84.6,32,32,32,0.30
1981-05-10,,84.9,32,32,32,0.30
1981-05-11,,85.2,32,32,32,0.10
1981-05-12,,85.3,32,32,32,0.10
1981-05-13,,85.4,,,,0.00
1981-05-14,,85.4,32,32,32,0.60
1981-05-15,,86.0,32,32,32,0.40
1981-05-16,,86.4,32,32,32,0.00
1981-05-17,,86.4,32,32,32,0.30
1981-05-18,,86.7,32,32,32,0.60
1981-05-19,,87.3,32,32,32,0.20
