#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 419: Cottonwood Creek, WY
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cottonwood Creek (419) 
# Wyoming  SNOTEL Site - 7670 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 6:08:34 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1982-10-01,0.5,0.0,,,,0.30
1982-10-02,0.6,0.3,,,,0.00
1982-10-03,0.6,0.3,,,,0.00
1982-10-04,1.0,0.3,,,,0.10
1982-10-05,1.0,0.4,,,,0.10
1982-10-06,1.0,0.5,,,,0.10
1982-10-07,1.0,0.6,,,,0.30
1982-10-08,1.0,0.9,,,,0.10
1982-10-09,1.0,1.0,,,,0.00
1982-10-10,1.0,1.0,,,,0.00
1982-10-11,1.0,1.0,,,,0.10
1982-10-12,1.0,1.1,,,,0.00
1982-10-13,0.9,1.1,,,,0.00
1982-10-14,0.5,1.1,,,,0.00
1982-10-15,0.2,1.1,,,,0.00
1982-10-16,0.2,1.1,,,,0.00
1982-10-17,0.2,1.1,,,,0.00
1982-10-18,0.2,1.1,,,,0.00
1982-10-19,0.2,1.1,,,,0.00
1982-10-20,0.2,1.1,,,,0.00
1982-10-21,0.2,1.1,,,,0.00
1982-10-22,0.2,1.1,,,,0.00
1982-10-23,0.2,1.1,,,,0.00
1982-10-24,0.2,1.1,,,,0.00
1982-10-25,0.2,1.1,,,,0.00
1982-10-26,0.4,1.1,,,,0.80
1982-10-27,0.5,1.9,,,,0.30
1982-10-28,0.5,2.2,,,,0.20
1982-10-29,0.5,2.4,,,,0.30
1982-10-30,0.5,2.7,,,,0.40
1982-10-31,0.8,3.1,,,,0.10
1982-11-01,0.9,3.2,,,,0.30
1982-11-02,1.1,3.5,,,,0.10
1982-11-03,1.1,3.6,,,,0.00
1982-11-04,1.1,3.6,,,,0.00
1982-11-05,1.3,3.6,,,,0.00
1982-11-06,1.3,3.6,,,,0.00
1982-11-07,1.3,3.6,,,,0.00
1982-11-08,1.3,3.6,,,,0.00
1982-11-09,1.3,3.6,,,,0.10
1982-11-10,1.3,3.7,,,,0.00
1982-11-11,1.3,3.7,,,,0.30
1982-11-12,1.3,4.0,,,,0.00
1982-11-13,1.3,4.0,,,,0.50
1982-11-14,1.7,4.5,,,,0.00
1982-11-15,1.7,4.5,,,,0.00
1982-11-16,1.8,4.5,,,,0.00
1982-11-17,1.9,4.5,,,,0.00
1982-11-18,1.8,4.5,,,,0.50
1982-11-19,2.4,5.0,,,,0.50
1982-11-20,2.8,5.5,,,,0.30
1982-11-21,3.1,5.8,,,,0.30
1982-11-22,3.2,6.1,,,,0.20
1982-11-23,3.3,6.3,,,,0.00
1982-11-24,3.4,6.3,,,,0.00
1982-11-25,3.3,6.3,,,,0.00
1982-11-26,3.3,6.3,,,,0.00
1982-11-27,3.3,6.3,,,,0.00
1982-11-28,3.4,6.3,,,,0.00
1982-11-29,3.3,6.3,,,,0.20
1982-11-30,3.6,6.5,,,,0.20
1982-12-01,3.8,6.7,,,,0.30
1982-12-02,4.0,7.0,,,,0.10
1982-12-03,4.2,7.1,,,,0.00
1982-12-04,4.2,7.1,,,,0.30
1982-12-05,4.7,7.4,,,,0.30
1982-12-06,5.0,7.7,,,,0.50
1982-12-07,5.6,8.2,,,,0.10
1982-12-08,5.6,8.3,,,,0.00
1982-12-09,5.7,8.3,,,,0.00
1982-12-10,5.7,8.3,,,,0.00
1982-12-11,5.8,8.3,,,,0.00
1982-12-12,5.8,8.3,,,,0.00
1982-12-13,5.8,8.3,,,,0.80
1982-12-14,6.3,9.1,,,,0.20
1982-12-15,6.6,9.3,,,,0.40
1982-12-16,7.2,9.7,,,,0.00
1982-12-17,7.3,9.7,,,,0.60
1982-12-18,8.0,10.3,,,,0.20
1982-12-19,8.1,10.5,,,,0.00
1982-12-20,8.2,10.5,,,,0.00
1982-12-21,8.2,10.5,,,,0.00
1982-12-22,8.3,10.5,,,,0.50
1982-12-23,8.7,11.0,,,,0.40
1982-12-24,9.2,11.4,,,,0.10
1982-12-25,9.3,11.5,,,,0.00
1982-12-26,9.3,11.5,,,,0.20
1982-12-27,9.5,11.7,,,,0.00
1982-12-28,9.6,11.7,,,,0.10
1982-12-29,9.6,11.8,,,,0.00
1982-12-30,9.6,11.8,,,,0.00
1982-12-31,9.6,11.8,,,,0.00
1983-01-01,9.6,11.8,,,,0.00
1983-01-02,9.6,11.8,,,,0.00
1983-01-03,9.6,11.8,,,,0.10
1983-01-04,9.7,11.9,,,,1.30
1983-01-05,10.6,13.2,,,,0.50
1983-01-06,11.2,13.7,,,,0.40
1983-01-07,12.0,14.1,,,,0.30
1983-01-08,13.0,14.4,,,,0.40
1983-01-09,13.6,14.8,,,,0.10
1983-01-10,13.8,14.9,,,,0.10
1983-01-11,14.0,15.0,,,,0.00
1983-01-12,14.2,15.0,,,,0.00
1983-01-13,14.3,15.0,,,,0.00
1983-01-14,14.3,15.0,,,,0.00
1983-01-15,14.3,15.0,,,,0.00
1983-01-16,14.3,15.0,,,,0.00
1983-01-17,14.3,15.0,,,,0.00
1983-01-18,14.3,15.0,,,,0.00
1983-01-19,14.3,15.0,,,,0.00
1983-01-20,14.3,15.0,,,,0.00
1983-01-21,14.3,15.0,,,,0.00
1983-01-22,14.3,15.0,,,,0.20
1983-01-23,14.5,15.2,,,,0.20
1983-01-24,14.7,15.4,,,,0.30
1983-01-25,15.1,15.7,,,,0.00
1983-01-26,15.2,15.7,,,,0.00
1983-01-27,15.3,15.7,,,,0.30
1983-01-28,15.7,16.0,,,,0.60
1983-01-29,16.1,16.6,,,,0.20
1983-01-30,16.6,16.8,,,,0.20
1983-01-31,16.8,17.0,,,,0.10
1983-02-01,16.8,17.1,,,,0.00
1983-02-02,16.8,17.1,,,,0.00
1983-02-03,17.3,17.1,,,,0.00
1983-02-04,17.3,17.1,,,,0.00
1983-02-05,17.5,17.1,,,,0.00
1983-02-06,17.5,17.1,,,,0.00
1983-02-07,17.5,17.1,,,,0.50
1983-02-08,17.5,17.6,,,,0.20
1983-02-09,17.5,17.8,,,,0.30
1983-02-10,17.6,18.1,,,,0.40
1983-02-11,18.1,18.5,,,,0.00
1983-02-12,18.3,18.5,,,,0.00
1983-02-13,18.6,18.5,,,,0.60
1983-02-14,19.1,19.1,,,,0.00
1983-02-15,19.1,19.1,,,,0.00
1983-02-16,19.3,19.1,,,,0.50
1983-02-17,20.0,19.6,,,,0.20
1983-02-18,20.3,19.8,,,,0.30
1983-02-19,20.6,20.1,,,,0.20
1983-02-20,21.0,20.3,,,,0.00
1983-02-21,21.3,20.3,,,,0.00
1983-02-22,21.5,20.3,,,,0.00
1983-02-23,21.6,20.3,,,,0.00
1983-02-24,21.6,20.3,,,,0.00
1983-02-25,21.6,20.3,,,,0.00
1983-02-26,21.6,20.3,,,,0.00
1983-02-27,21.8,20.3,,,,0.30
1983-02-28,22.0,20.6,,,,0.20
1983-03-01,22.1,20.8,,,,0.00
1983-03-02,22.1,20.8,,,,0.00
1983-03-03,22.1,20.8,,,,0.20
1983-03-04,22.1,21.0,,,,0.00
1983-03-05,22.3,21.0,,,,0.10
1983-03-06,22.6,21.1,,,,0.20
1983-03-07,23.1,21.3,,,,0.80
1983-03-08,23.5,22.1,,,,0.00
1983-03-09,23.5,22.1,,,,0.00
1983-03-10,23.5,22.1,,,,0.00
1983-03-11,23.6,22.1,,,,0.00
1983-03-12,23.8,22.1,,,,0.20
1983-03-13,24.0,22.3,,,,0.50
1983-03-14,24.8,22.8,,,,0.30
1983-03-15,25.3,23.1,,,,0.20
1983-03-16,25.3,23.3,,,,0.00
1983-03-17,25.3,23.3,,,,0.00
1983-03-18,25.3,23.3,,,,0.00
1983-03-19,25.3,23.3,,,,0.30
1983-03-20,25.3,23.6,,,,0.00
1983-03-21,25.3,23.6,,,,0.00
1983-03-22,25.3,23.6,,,,0.00
1983-03-23,25.3,23.6,,,,0.20
1983-03-24,25.3,23.8,,,,0.00
1983-03-25,25.3,23.8,,,,0.00
1983-03-26,25.3,23.8,,,,0.00
1983-03-27,25.3,23.8,,,,0.30
1983-03-28,25.3,24.1,,,,0.20
1983-03-29,25.5,24.3,,,,0.00
1983-03-30,25.7,24.3,,,,0.80
1983-03-31,26.4,25.1,,,,0.60
1983-04-01,27.0,25.7,,,,0.00
1983-04-02,27.0,25.7,,,,0.80
1983-04-03,28.0,26.5,,,,0.50
1983-04-04,28.6,27.0,,,,0.00
1983-04-05,28.6,27.0,,,,0.10
1983-04-06,28.7,27.1,,,,0.00
1983-04-07,28.7,27.1,,,,0.00
1983-04-08,28.8,27.1,,,,0.00
1983-04-09,28.8,27.1,,,,0.20
1983-04-10,28.8,27.3,,,,0.20
1983-04-11,29.4,27.5,,,,0.40
1983-04-12,29.5,27.9,,,,0.60
1983-04-13,30.0,28.5,,,,0.00
1983-04-14,30.0,28.5,,,,0.00
1983-04-15,30.0,28.5,,,,0.00
1983-04-16,30.0,28.5,,,,0.00
1983-04-17,30.0,28.5,,,,0.00
1983-04-18,30.0,28.5,,,,0.10
1983-04-19,30.1,28.6,,,,0.00
1983-04-20,30.1,28.6,,,,0.00
1983-04-21,30.1,28.6,,,,0.00
1983-04-22,30.1,28.6,,,,0.20
1983-04-23,30.3,28.8,,,,0.00
1983-04-24,29.9,28.8,,,,0.10
1983-04-25,29.4,28.9,,,,0.90
1983-04-26,29.4,29.8,,,,0.10
1983-04-27,29.3,29.9,,,,0.20
1983-04-28,29.3,30.1,,,,0.00
1983-04-29,29.4,30.1,,,,0.10
1983-04-30,29.4,30.2,,,,0.80
1983-05-01,29.5,31.0,,,,0.40
1983-05-02,30.0,31.4,,,,0.40
1983-05-03,30.2,31.8,,,,0.60
1983-05-04,30.6,32.4,,,,0.00
1983-05-05,31.1,32.4,,,,0.10
1983-05-06,31.1,32.5,,,,1.10
1983-05-07,31.4,33.6,,,,0.00
1983-05-08,31.7,33.6,,,,0.20
1983-05-09,31.8,33.8,,,,0.10
1983-05-10,31.8,33.9,,,,0.40
1983-05-11,31.8,34.3,,,,0.70
1983-05-12,32.8,35.0,,,,0.20
1983-05-13,32.9,35.2,,,,0.00
1983-05-14,32.9,35.2,,,,0.00
1983-05-15,33.2,35.2,,,,0.20
1983-05-16,33.8,35.4,,,,0.10
1983-05-17,33.8,35.5,,,,0.10
1983-05-18,34.3,35.6,,,,0.40
1983-05-19,34.4,36.0,,,,0.40
1983-05-20,34.6,36.4,,,,0.00
1983-05-21,35.0,36.4,,,,0.00
1983-05-22,34.7,36.4,,,,0.00
1983-05-23,34.2,36.4,,,,0.00
