#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1192: Buck Pasture, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Buck Pasture (1192) 
# Utah  SNOTEL Site - 9632 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:30:57 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2011-11-23,0.0,0.0,43,17,36,0.00
2011-11-24,0.0,0.0,39,20,33,0.00
2011-11-25,0.0,0.0,29,1,21,0.00
2011-11-26,0.0,0.0,37,-7,12,0.00
2011-11-27,0.0,0.0,48,10,25,0.00
2011-11-28,0.0,0.0,45,18,30,0.00
2011-11-29,0.0,0.0,47,8,24,0.00
2011-11-30,0.0,0.0,37,18,26,0.00
2011-12-01,0.0,0.0,28,-3,13,0.00
2011-12-02,0.0,0.0,31,-5,14,0.00
2011-12-03,0.0,0.0,20,-8,5,0.00
2011-12-04,0.0,0.0,15,-19,5,0.00
2011-12-05,0.0,0.0,14,-23,-11,0.00
2011-12-06,0.0,0.0,31,-18,9,0.00
2011-12-07,0.0,0.0,39,1,16,0.00
2011-12-08,0.0,0.0,31,1,17,0.00
2011-12-09,0.0,0.0,35,0,14,0.00
2011-12-10,0.0,0.0,39,2,14,0.00
2011-12-11,0.0,0.0,36,3,18,0.00
2011-12-12,0.0,0.0,29,3,19,0.00
2011-12-13,0.0,0.0,30,-2,15,0.00
2011-12-14,0.0,0.0,24,0,13,0.00
2011-12-15,0.0,0.0,33,-3,10,0.00
2011-12-16,0.0,0.0,32,-6,10,0.00
2011-12-17,0.0,0.0,47,3,18,0.00
2011-12-18,0.0,0.0,45,5,20,0.00
2011-12-19,0.0,0.0,33,-2,13,0.00
2011-12-20,0.0,0.0,35,-7,11,0.00
2011-12-21,0.0,0.0,24,8,14,0.00
2011-12-22,0.0,0.0,19,-16,2,0.00
2011-12-23,0.0,0.0,29,-17,2,0.00
2011-12-24,0.0,0.0,38,-8,9,0.00
2011-12-25,0.0,0.0,46,3,21,0.00
2011-12-26,0.0,0.0,37,4,21,0.00
2011-12-27,0.0,0.0,33,6,18,0.00
2011-12-28,0.0,0.0,39,8,32,0.00
2011-12-29,0.0,0.0,35,23,30,0.00
2011-12-30,0.0,0.0,45,27,37,0.00
2011-12-31,0.0,0.0,27,-4,10,0.00
2012-01-01,0.0,0.0,40,2,17,0.00
2012-01-02,0.0,0.0,48,10,24,0.00
2012-01-03,0.0,0.0,41,8,26,0.00
2012-01-04,0.0,0.0,49,8,22,0.00
2012-01-05,0.0,0.0,47,14,26,0.00
2012-01-06,0.0,0.0,40,13,24,0.00
2012-01-07,0.0,0.0,25,-12,13,0.00
2012-01-08,0.0,0.0,27,-12,8,0.00
2012-01-09,0.0,0.0,43,6,16,0.00
2012-01-10,0.0,0.0,42,1,21,0.00
2012-01-11,0.0,0.0,20,-16,6,0.00
2012-01-12,0.0,0.0,28,-16,0,0.00
2012-01-13,0.0,0.0,34,-10,16,0.00
2012-01-14,0.0,0.0,44,8,28,0.00
2012-01-15,0.0,0.0,38,22,30,0.00
2012-01-16,0.0,0.0,24,-11,8,0.00
2012-01-17,0.0,0.0,19,-24,4,0.00
2012-01-18,0.0,0.0,31,14,24,0.00
2012-01-19,0.0,0.0,40,27,33,0.00
2012-01-20,0.0,0.0,33,26,29,0.00
2012-01-21,0.0,0.0,31,17,26,0.00
2012-01-22,0.0,0.0,25,2,14,0.00
2012-01-23,0.0,0.0,30,14,22,0.00
2012-01-24,0.0,0.0,26,-4,10,0.00
2012-01-25,0.0,0.0,41,7,26,0.00
2012-01-26,0.0,0.0,36,6,22,0.00
2012-01-27,0.0,0.0,24,-19,4,0.00
2012-01-28,0.0,0.0,31,-21,6,0.00
2012-01-29,0.0,0.0,43,2,22,0.00
2012-01-30,0.0,0.0,35,2,22,0.00
2012-01-31,0.0,0.0,35,-7,10,0.00
2012-02-01,0.0,0.0,33,-3,17,0.00
2012-02-02,0.0,0.0,27,13,19,0.00
2012-02-03,0.0,0.0,29,-12,12,0.00
2012-02-04,0.0,0.0,33,-12,6,0.00
2012-02-05,0.0,0.0,31,-12,6,0.00
2012-02-06,0.0,0.0,29,-15,4,0.00
2012-02-07,0.0,0.0,32,-20,5,0.00
2012-02-08,0.0,0.0,33,7,26,0.00
2012-02-09,0.0,0.0,29,11,22,0.00
2012-02-10,0.0,0.0,32,8,20,0.00
2012-02-11,0.0,0.0,36,9,24,0.00
2012-02-12,0.0,0.0,30,20,24,0.00
2012-02-13,0.0,0.0,30,4,18,0.00
2012-02-14,0.0,0.0,31,-13,10,0.00
2012-02-15,0.0,0.0,29,-10,10,0.00
2012-02-16,0.0,0.0,34,-9,6,0.00
2012-02-17,0.0,0.0,28,-7,8,0.00
2012-02-18,0.0,0.0,38,-8,17,0.00
2012-02-19,0.0,0.0,22,7,13,0.00
2012-02-20,0.0,0.0,27,-10,13,0.00
2012-02-21,0.0,0.0,30,18,24,0.00
2012-02-22,0.0,0.0,39,24,31,0.00
2012-02-23,0.0,0.0,25,6,13,0.00
2012-02-24,0.0,0.0,37,-8,15,0.00
2012-02-25,0.0,0.0,31,5,19,0.00
2012-02-26,0.0,0.0,28,1,12,0.00
2012-02-27,0.0,0.0,32,16,23,0.00
2012-02-28,0.0,0.0,27,7,17,0.00
2012-02-29,0.0,0.0,28,6,19,0.00
2012-03-01,0.0,0.0,22,-5,9,0.00
2012-03-02,0.0,0.0,16,4,8,0.00
2012-03-03,0.0,0.0,35,7,20,0.00
2012-03-04,0.0,0.0,47,3,23,0.00
2012-03-05,0.0,0.0,47,5,32,0.00
2012-03-06,0.0,0.0,39,13,31,0.00
2012-03-07,0.0,0.0,31,-8,16,0.00
2012-03-08,0.0,0.0,44,-13,15,0.00
2012-03-09,0.0,0.0,50,4,24,0.00
2012-03-10,0.0,0.0,54,7,26,0.00
2012-03-11,0.0,0.0,48,6,29,0.00
2012-03-12,0.0,0.0,44,22,35,0.00
2012-03-13,0.0,0.0,43,30,36,0.00
2012-03-14,0.0,0.0,45,24,35,0.00
2012-03-15,0.0,0.0,47,20,36,0.00
2012-03-16,0.0,0.0,48,34,40,0.00
2012-03-17,0.0,0.0,38,30,34,0.00
2012-03-18,0.0,0.0,33,12,24,0.00
2012-03-19,0.0,0.0,28,9,16,0.00
2012-03-20,0.0,0.0,40,-9,21,0.00
2012-03-21,0.0,0.0,48,13,31,0.00
2012-03-22,0.0,0.0,57,8,33,0.00
2012-03-23,0.0,0.0,51,29,41,0.00
2012-03-24,0.0,0.0,49,26,39,0.00
2012-03-25,0.0,0.0,48,34,42,0.00
2012-03-26,0.0,0.0,38,21,28,0.00
2012-03-27,0.0,0.0,43,11,31,0.00
2012-03-28,0.0,0.0,47,26,37,0.00
2012-03-29,0.0,0.0,48,17,35,0.00
2012-03-30,0.0,0.0,52,29,39,0.00
2012-03-31,0.0,0.0,53,27,44,0.00
2012-04-01,0.0,0.0,42,15,29,0.00
2012-04-02,0.0,0.0,33,3,21,0.00
2012-04-03,0.0,0.0,47,3,27,0.00
2012-04-04,0.0,0.0,51,18,38,0.00
2012-04-05,0.0,0.0,45,29,37,0.00
2012-04-06,0.0,0.0,30,4,18,0.00
2012-04-07,0.0,0.0,43,4,28,0.00
2012-04-08,0.0,0.0,51,14,32,0.00
2012-04-09,0.0,0.0,54,20,37,0.00
2012-04-10,0.0,0.0,55,23,41,0.00
2012-04-11,0.0,0.0,51,28,42,0.00
2012-04-12,0.0,0.0,37,8,26,0.00
2012-04-13,0.0,0.0,38,8,25,0.00
2012-04-14,0.0,0.0,37,20,26,0.00
2012-04-15,0.0,0.0,38,15,26,0.00
2012-04-16,0.0,0.0,43,15,30,0.00
2012-04-17,0.0,0.0,45,23,33,0.00
2012-04-18,0.0,0.0,44,25,35,0.00
2012-04-19,0.0,0.0,42,26,33,0.00
2012-04-20,0.0,0.0,51,26,37,0.00
2012-04-21,0.0,0.0,58,24,40,0.00
2012-04-22,0.0,0.0,63,26,43,0.00
2012-04-23,0.0,0.0,64,31,44,0.00
2012-04-24,0.0,0.0,61,29,45,0.00
