#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1156: Box Springs, UT
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Box Springs (1156) 
# Utah  SNOTEL Site - 9228 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:30:51 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2010-10-01,0.0,0.0,,,59,0.00
2010-10-02,0.0,0.0,,,55,0.10
2010-10-03,0.0,0.1,,,51,0.10
2010-10-04,0.0,0.2,,,43,0.40
2010-10-05,0.0,0.6,,,40,1.50
2010-10-06,0.0,2.1,,,38,1.60
2010-10-07,0.0,3.7,,,40,0.10
2010-10-08,0.0,3.8,,,38,0.00
2010-10-09,0.0,3.8,,,39,0.00
2010-10-10,0.0,3.8,,,43,0.00
2010-10-11,0.0,3.8,,,45,0.00
2010-10-12,0.0,3.8,,,42,0.00
2010-10-13,0.0,3.8,,,45,0.00
2010-10-14,0.0,3.8,,,49,0.00
2010-10-15,0.0,3.8,,,47,0.00
2010-10-16,0.0,3.8,,,48,0.00
2010-10-17,0.0,3.8,,,44,0.10
2010-10-18,0.0,3.9,,,39,0.70
2010-10-19,0.0,4.6,,,41,0.10
2010-10-20,0.0,4.7,,,43,0.10
2010-10-21,0.1,4.8,,,41,0.00
2010-10-22,0.1,4.8,,,38,0.20
2010-10-23,0.1,5.0,,,37,0.20
2010-10-24,0.1,5.2,,,41,0.10
2010-10-25,0.2,5.3,,,28,0.40
2010-10-26,0.2,5.7,,,26,0.10
2010-10-27,0.2,5.8,,,25,0.00
2010-10-28,0.1,5.8,,,36,0.10
2010-10-29,0.4,5.9,,,40,0.00
2010-10-30,0.3,5.9,,,36,0.10
2010-10-31,0.3,6.0,,,35,0.00
2010-11-01,0.2,6.0,,,38,0.00
2010-11-02,0.2,6.0,,,47,0.00
2010-11-03,0.2,6.0,,,48,0.00
2010-11-04,0.2,6.0,,,47,0.00
2010-11-05,0.1,6.0,,,47,0.00
2010-11-06,0.0,6.0,,,44,0.00
2010-11-07,0.0,6.0,,,40,0.00
2010-11-08,0.0,6.0,,,31,0.40
2010-11-09,0.3,6.4,,,19,0.00
2010-11-10,0.3,6.4,,,23,0.20
2010-11-11,0.5,6.6,,,20,0.00
2010-11-12,0.2,6.6,,,25,0.10
2010-11-13,0.4,6.7,,,25,0.00
2010-11-14,0.5,6.7,,,28,0.30
2010-11-15,0.8,7.0,,,30,0.70
2010-11-16,1.2,7.7,,,32,0.00
2010-11-17,1.1,7.7,,,30,0.10
2010-11-18,1.2,7.8,,,38,0.00
2010-11-19,1.2,7.8,,,37,0.00
2010-11-20,1.3,7.8,,,32,0.20
2010-11-21,1.3,8.0,,,22,0.50
2010-11-22,1.6,8.5,,,17,0.00
2010-11-23,1.6,8.5,,,20,0.50
2010-11-24,2.0,9.0,,,5,0.00
2010-11-25,2.0,9.0,,,8,0.00
2010-11-26,2.0,9.0,,,26,0.00
2010-11-27,2.0,9.0,,,28,0.00
2010-11-28,2.0,9.0,,,16,0.70
2010-11-29,2.3,9.7,,,9,0.00
2010-11-30,2.3,9.7,,,23,0.10
2010-12-01,2.4,9.8,,,35,0.00
2010-12-02,2.4,9.8,,,37,0.00
2010-12-03,2.4,9.8,,,38,0.00
2010-12-04,2.4,9.8,,,35,0.00
2010-12-05,2.4,9.8,,,35,0.00
2010-12-06,2.4,9.8,,,33,0.20
2010-12-07,2.6,10.0,,,29,0.00
2010-12-08,2.6,10.0,,,37,0.00
2010-12-09,2.6,10.0,,,36,0.00
2010-12-10,2.6,10.0,,,35,0.00
2010-12-11,2.6,10.0,,,31,0.00
2010-12-12,2.6,10.0,,,37,0.00
2010-12-13,2.6,10.0,,,43,0.10
2010-12-14,2.7,10.1,,,40,0.00
2010-12-15,2.6,10.1,,,26,0.00
2010-12-16,2.6,10.1,,,22,0.00
2010-12-17,2.6,10.1,,,23,0.10
2010-12-18,2.6,10.2,,,31,0.30
2010-12-19,3.0,10.5,,,34,0.60
2010-12-20,3.5,11.1,,,32,1.40
2010-12-21,5.1,12.5,,,31,1.00
2010-12-22,5.7,13.5,,,31,0.30
2010-12-23,6.0,13.8,,,28,0.00
2010-12-24,6.0,13.8,,,27,0.00
2010-12-25,6.0,13.8,,,29,0.00
2010-12-26,6.0,13.8,,,27,0.10
2010-12-27,6.1,13.9,,,18,0.00
2010-12-28,6.1,13.9,,,25,0.10
2010-12-29,6.1,14.0,,,23,0.30
2010-12-30,6.2,14.3,,,4,0.20
2010-12-31,6.3,14.5,,,-3,0.10
2011-01-01,6.4,14.6,,,5,0.00
2011-01-02,6.4,14.6,,,20,0.10
2011-01-03,6.4,14.7,,,20,0.00
2011-01-04,6.4,14.7,,,17,0.00
2011-01-05,6.4,14.7,,,23,0.00
2011-01-06,6.4,14.7,,,28,0.00
2011-01-07,6.4,14.7,,,31,0.00
2011-01-08,6.4,14.7,,,30,0.00
2011-01-09,6.4,14.7,,,17,0.00
2011-01-10,6.4,14.7,,,3,0.00
2011-01-11,6.4,14.7,,,17,0.20
2011-01-12,6.5,14.9,,,27,0.10
2011-01-13,6.6,15.0,,,33,0.00
2011-01-14,6.6,15.0,,,30,0.00
2011-01-15,6.6,15.0,,,29,0.00
2011-01-16,6.6,15.0,,,37,0.00
2011-01-17,6.6,15.0,,,37,0.00
2011-01-18,6.4,15.0,,,32,0.00
2011-01-19,6.4,15.0,,,24,0.00
2011-01-20,6.4,15.0,,,22,0.00
2011-01-21,6.4,15.0,,,30,0.00
2011-01-22,6.4,15.0,,,27,0.00
2011-01-23,6.4,15.0,,,25,0.00
2011-01-24,6.4,15.0,,,26,0.00
2011-01-25,6.4,15.0,,,26,0.00
2011-01-26,6.4,15.0,,,25,0.00
2011-01-27,6.4,15.0,,,32,0.10
2011-01-28,6.4,15.1,,,34,0.00
2011-01-29,6.4,15.1,,,34,0.00
2011-01-30,6.4,15.1,,,28,0.00
2011-01-31,6.4,15.1,,,18,0.00
2011-02-01,6.5,15.1,,,1,0.30
2011-02-02,6.9,15.4,,,-3,0.00
2011-02-03,6.9,15.4,,,21,0.00
2011-02-04,6.9,15.4,,,29,0.30
2011-02-05,7.1,15.7,,,27,0.00
2011-02-06,7.4,15.7,,,23,0.00
2011-02-07,7.4,15.7,,,29,0.40
2011-02-08,8.0,16.1,,,14,0.00
2011-02-09,8.0,16.1,,,11,0.00
2011-02-10,8.0,16.1,,,18,0.00
2011-02-11,8.0,16.1,,,24,0.00
2011-02-12,8.0,16.1,,,33,0.00
2011-02-13,8.0,16.1,,,35,0.00
2011-02-14,8.0,16.1,,,35,0.00
2011-02-15,8.0,16.1,,,35,0.00
2011-02-16,8.0,16.1,,,32,0.20
2011-02-17,8.2,16.3,,,24,0.00
2011-02-18,8.2,16.3,,,27,0.00
2011-02-19,8.2,16.3,,,25,0.90
2011-02-20,9.0,17.2,,,17,0.00
2011-02-21,9.0,17.2,,,16,0.10
2011-02-22,9.0,17.3,,,19,0.00
2011-02-23,9.0,17.3,,,22,0.00
2011-02-24,9.0,17.3,,,23,0.10
2011-02-25,9.1,17.4,,,24,0.00
2011-02-26,9.1,17.4,,,24,0.60
2011-02-27,9.6,18.0,,,21,0.00
2011-02-28,9.6,18.0,,,29,0.00
2011-03-01,9.6,18.0,,,33,0.00
2011-03-02,9.6,18.0,,,33,0.00
2011-03-03,9.6,18.0,,,30,0.30
2011-03-04,9.7,18.3,,,26,0.00
2011-03-05,9.7,18.3,,,32,0.00
2011-03-06,9.7,18.3,,,31,0.00
2011-03-07,9.7,18.3,,,25,0.60
2011-03-08,10.0,18.9,,,23,0.10
2011-03-09,10.1,19.0,,,29,0.00
2011-03-10,10.1,19.0,,,37,0.00
2011-03-11,9.7,19.0,,,40,0.00
2011-03-12,9.6,19.0,,,36,0.00
2011-03-13,9.5,19.0,,,35,0.00
2011-03-14,9.5,19.0,,,37,0.10
2011-03-15,9.4,19.1,,,39,0.00
2011-03-16,9.3,19.1,,,41,0.30
2011-03-17,9.6,19.4,,,28,0.30
2011-03-18,9.8,19.7,,,31,0.00
2011-03-19,9.8,19.7,,,31,0.00
2011-03-20,9.8,19.7,,,30,0.10
2011-03-21,9.8,19.8,,,26,0.00
2011-03-22,9.8,19.8,,,22,0.00
2011-03-23,9.8,19.8,,,27,0.00
2011-03-24,9.8,19.8,,,27,0.10
2011-03-25,9.9,19.9,,,24,0.10
2011-03-26,10.0,20.0,,,24,0.30
2011-03-27,10.2,20.3,,,32,0.10
2011-03-28,10.3,20.4,,,29,0.00
2011-03-29,10.3,20.4,,,29,0.00
2011-03-30,10.3,20.4,,,34,0.00
2011-03-31,10.3,20.4,,,42,0.00
2011-04-01,10.3,20.4,,,45,0.00
2011-04-02,10.1,20.4,,,48,0.00
2011-04-03,9.8,20.4,,,24,0.20
2011-04-04,10.2,20.6,,,29,0.10
2011-04-05,10.2,20.7,,,43,0.00
2011-04-06,9.5,20.7,,,33,0.00
2011-04-07,9.5,20.7,,,31,0.20
2011-04-08,9.4,20.9,,,26,0.30
2011-04-09,9.4,21.2,,,23,0.60
2011-04-10,9.9,21.8,,,23,0.00
2011-04-11,9.9,21.8,,,33,0.00
2011-04-12,9.4,21.8,,,37,0.00
2011-04-13,9.0,21.8,,,34,0.10
2011-04-14,9.0,21.9,,,27,0.10
2011-04-15,9.1,22.0,,,34,0.10
2011-04-16,8.9,22.1,,,41,0.00
2011-04-17,8.8,22.1,,,47,0.00
2011-04-18,8.5,22.1,,,41,0.50
2011-04-19,8.5,22.6,,,36,0.10
2011-04-20,8.5,22.7,,,41,0.20
2011-04-21,8.5,22.9,,,36,0.20
2011-04-22,8.5,23.1,,,33,0.00
2011-04-23,8.4,23.1,,,34,0.10
2011-04-24,8.4,23.2,,,34,0.30
2011-04-25,8.7,23.5,,,33,0.60
2011-04-26,9.3,24.1,,,24,0.40
2011-04-27,9.7,24.5,,,28,0.00
2011-04-28,9.5,24.5,,,40,0.10
2011-04-29,9.4,24.6,,,26,0.00
2011-04-30,9.4,24.6,,,22,0.00
2011-05-01,9.4,24.6,,,26,0.10
2011-05-02,9.4,24.7,,,35,0.00
2011-05-03,9.4,24.7,,,43,0.00
2011-05-04,9.1,24.7,,,39,0.00
2011-05-05,8.8,24.7,,,46,0.00
2011-05-06,8.3,24.7,,,50,0.00
