#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1206: Midas, NV
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Midas (1206) 
# Nevada  SNOTEL Site - 6630 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:56:06 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2012-01-11,,,35,17,30,
2012-01-12,,,42,13,25,
2012-01-13,,,44,14,27,
2012-01-14,,,47,17,34,
2012-01-15,,,44,12,30,
2012-01-16,,,20,-5,9,
2012-01-17,,,23,-6,12,
2012-01-18,,,37,19,30,
2012-01-19,,,40,33,36,
2012-01-20,,,40,32,36,
2012-01-21,,,36,20,28,
2012-01-22,,,28,13,21,
2012-01-23,,,30,20,25,
2012-01-24,,,35,10,23,
2012-01-25,,,42,27,34,
2012-01-26,,,39,22,32,
2012-01-27,,,33,6,18,
2012-01-28,,,34,4,19,
2012-01-29,,,41,21,30,
2012-01-30,,,47,20,34,
2012-01-31,,,41,16,28,
2012-02-01,,,38,20,30,
2012-02-02,,,28,12,19,
2012-02-03,,,35,9,23,
2012-02-04,,,41,13,23,
2012-02-05,,,41,15,27,
2012-02-06,,,38,14,25,
2012-02-07,,,41,15,27,
2012-02-08,,,41,23,30,
2012-02-09,,,49,23,34,
2012-02-10,,,50,25,37,
2012-02-11,,,42,28,34,
2012-02-12,,,35,20,27,
2012-02-13,,,36,20,27,
2012-02-14,,,34,21,27,
2012-02-15,,,24,14,19,
2012-02-16,,,30,6,19,
2012-02-17,,,38,14,27,
2012-02-18,,,34,14,23,
2012-02-19,,,28,10,18,
2012-02-20,,,33,13,25,
2012-02-21,,,44,26,34,
2012-02-22,,,44,26,37,
2012-02-23,,,34,15,23,
2012-02-24,,,41,13,28,
2012-02-25,,,38,12,21,
2012-02-26,,,27,-2,16,
2012-02-27,,,31,15,23,
2012-02-28,,,32,14,23,
2012-02-29,,,28,17,23,
2012-03-01,,,22,11,16,
2012-03-02,,,27,9,16,
2012-03-03,,,42,13,27,
2012-03-04,,,49,19,34,
2012-03-05,,,52,25,41,
2012-03-06,,,38,7,18,
2012-03-07,,,25,5,16,
2012-03-08,,,46,11,30,
2012-03-09,,,52,22,36,
2012-03-10,,,52,26,41,
2012-03-11,,,46,26,36,
2012-03-12,,,49,22,37,
2012-03-13,,,47,35,41,
2012-03-14,,,47,33,41,
2012-03-15,,,49,35,43,
2012-03-16,,,42,33,37,
2012-03-17,,,35,24,28,
2012-03-18,,,28,19,23,
2012-03-19,,,29,7,18,
2012-03-20,,,37,10,25,
2012-03-21,,,53,32,39,
2012-03-22,,,58,34,46,
2012-03-23,,,52,33,41,
2012-03-24,,,62,28,45,
2012-03-25,,,52,29,41,
2012-03-26,,,36,21,28,
2012-03-27,,,46,23,36,
2012-03-28,,,44,27,36,
2012-03-29,,,49,24,37,
2012-03-30,,,57,37,46,
2012-03-31,,,60,24,43,
2012-04-01,,,36,23,28,
2012-04-02,,,44,18,30,
2012-04-03,,,56,20,37,
2012-04-04,,,45,21,32,
2012-04-05,,,36,12,25,
2012-04-06,,,35,13,23,
2012-04-07,,,52,13,34,
2012-04-08,,,66,27,46,
2012-04-09,,,70,30,50,
2012-04-10,,,77,33,52,
2012-04-11,,,44,28,37,
2012-04-12,,,45,19,30,
2012-04-13,,,41,17,32,
2012-04-14,,,42,28,34,
2012-04-15,,,49,27,37,
2012-04-16,,,55,25,41,
2012-04-17,,,71,28,48,
2012-04-18,,,52,37,45,
2012-04-19,,,68,35,48,
2012-04-20,,,70,36,54,
2012-04-21,,,74,42,59,
2012-04-22,,,79,46,64,
2012-04-23,,,79,47,64,
2012-04-24,,,72,46,59,
2012-04-25,,,68,43,54,
2012-04-26,,,47,29,39,
2012-04-27,,,45,26,36,
2012-04-28,,,52,28,41,
2012-04-29,,,59,31,43,
2012-04-30,,,65,35,48,
2012-05-01,,,61,30,46,
2012-05-02,,,54,27,45,
2012-05-03,,,59,33,45,
2012-05-04,,,54,24,37,
2012-05-05,,,51,24,36,
2012-05-06,,,55,27,41,
2012-05-07,,,73,34,50,
2012-05-08,,,72,31,52,
2012-05-09,,,74,37,59,
2012-05-10,,,55,30,43,
2012-05-11,,,70,35,48,
2012-05-12,,,68,41,54,
2012-05-13,,,75,43,59,
2012-05-14,,,78,40,63,
2012-05-15,,,79,45,63,
2012-05-16,,,76,51,64,
2012-05-17,,,67,37,54,
2012-05-18,,,58,36,45,
2012-05-19,,,70,31,52,
2012-05-20,,,74,39,57,
2012-05-21,,,74,47,63,
2012-05-22,,,74,42,55,
2012-05-23,,,50,29,43,
2012-05-24,,,56,31,41,
2012-05-25,,,50,23,37,
2012-05-26,,,39,32,34,
2012-05-27,,,51,33,41,
2012-05-28,,,71,30,50,
2012-05-29,,,68,37,57,
2012-05-30,,,74,48,61,
2012-05-31,,,77,51,64,
2012-06-01,,,82,50,66,
2012-06-02,,,78,58,68,
2012-06-03,,,78,47,66,
2012-06-04,,,78,40,59,
2012-06-05,,,42,31,36,
2012-06-06,,,56,29,41,
2012-06-07,,,69,30,54,
2012-06-08,,,74,38,54,
2012-06-09,,,49,29,39,
2012-06-10,,,65,31,50,
2012-06-11,,,73,39,59,
2012-06-12,,,77,46,64,
2012-06-13,,,76,49,61,
2012-06-14,,,80,49,64,
2012-06-15,,,76,50,61,
2012-06-16,,,79,52,66,
2012-06-17,,,86,47,72,
2012-06-18,,,75,43,63,
2012-06-19,,,73,36,54,
