#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 764: Snake River Station, WY
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Snake River Station (764) 
# Wyoming  SNOTEL Site - 6920 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 1, 2019 4:37:29 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1989-10-01,0.0,0.0,47,35,40,0.20
1989-10-02,0.0,0.2,50,31,40,0.20
1989-10-03,0.0,0.4,54,33,40,0.40
1989-10-04,0.0,0.8,37,32,34,0.70
1989-10-05,0.0,1.5,51,30,37,0.10
1989-10-06,0.0,1.6,50,25,35,0.10
1989-10-07,0.0,1.7,56,23,35,0.00
1989-10-08,0.0,1.7,58,24,39,0.00
1989-10-09,0.0,1.7,61,24,40,0.00
1989-10-10,0.0,1.7,65,23,45,0.10
1989-10-11,0.0,1.8,58,36,49,0.00
1989-10-12,0.0,1.8,66,29,48,0.10
1989-10-13,0.0,1.9,63,27,43,0.00
1989-10-14,0.0,1.9,61,22,40,0.00
1989-10-15,0.0,1.9,51,26,38,0.00
1989-10-16,0.0,1.9,49,17,31,0.00
1989-10-17,0.0,1.9,50,13,29,0.00
1989-10-18,0.0,1.9,56,14,31,0.00
1989-10-19,0.0,1.9,61,15,33,0.00
1989-10-20,0.0,1.9,62,19,35,0.00
1989-10-21,0.0,1.9,52,20,34,0.00
1989-10-22,0.0,1.9,51,31,39,0.00
1989-10-23,0.0,1.9,55,32,42,0.00
1989-10-24,0.0,1.9,57,29,43,0.00
1989-10-25,0.0,1.9,58,28,39,0.30
1989-10-26,0.0,2.2,34,24,32,0.00
1989-10-27,0.0,2.2,37,23,30,0.10
1989-10-28,0.2,2.3,31,18,26,0.40
1989-10-29,0.5,2.7,34,7,20,0.00
1989-10-30,0.5,2.7,29,17,23,0.00
1989-10-31,0.5,2.7,33,1,23,0.20
1989-11-01,0.7,2.9,33,-10,10,0.10
1989-11-02,0.8,3.0,37,-3,17,0.00
1989-11-03,0.8,3.0,31,23,28,0.00
1989-11-04,0.8,3.0,38,19,31,0.60
1989-11-05,1.2,3.6,32,16,25,0.00
1989-11-06,1.2,3.6,33,25,28,0.40
1989-11-07,1.6,4.0,34,13,27,0.40
1989-11-08,1.9,4.4,29,0,18,0.00
1989-11-09,1.9,4.4,37,29,33,0.10
1989-11-10,1.9,4.5,47,31,38,0.20
1989-11-11,2.0,4.7,54,20,33,0.00
1989-11-12,2.0,4.7,52,14,34,0.00
1989-11-13,1.8,4.7,41,27,35,0.10
1989-11-14,1.8,4.8,28,10,22,0.10
1989-11-15,1.8,4.9,32,4,19,0.10
1989-11-16,2.0,5.0,36,21,29,0.00
1989-11-17,2.0,5.0,41,17,29,0.00
1989-11-18,2.0,5.0,32,28,30,0.00
1989-11-19,2.0,5.0,46,20,29,0.00
