#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1173: Garita Peak, NM
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Garita Peak (1173) 
# New Mexico  SNOTEL Site - 10160 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 3, 2021 5:57:14 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2016-09-23,,,58,32,43,
2016-09-24,0.0,,50,32,39,
2016-09-25,0.0,,56,34,43,
2016-09-26,0.0,,61,34,45,
2016-09-27,0.0,,63,42,50,
2016-09-28,0.0,,64,45,53,
2016-09-29,0.0,,61,44,50,
2016-09-30,0.0,30.8,,,,0.00
2016-10-01,0.0,0.0,59,41,47,0.00
2016-10-02,0.0,0.0,62,42,49,0.10
2016-10-03,0.0,0.1,54,33,44,0.00
2016-10-04,0.0,0.1,48,29,37,0.00
2016-10-05,0.0,0.1,53,33,42,0.00
2016-10-06,0.0,0.1,52,34,40,0.00
2016-10-07,0.0,0.1,56,35,43,0.00
2016-10-08,0.0,0.1,50,38,43,0.30
2016-10-09,0.0,0.4,50,37,42,0.00
2016-10-10,0.0,0.4,59,38,47,0.00
2016-10-11,0.0,0.4,60,43,49,0.00
2016-10-12,0.0,0.4,60,41,48,0.00
2016-10-13,0.0,0.4,61,42,49,0.00
2016-10-14,0.0,0.4,64,42,51,0.00
2016-10-15,0.0,0.4,65,42,51,0.00
2016-10-16,0.0,0.4,64,44,51,0.00
2016-10-17,0.0,0.4,62,42,50,0.00
2016-10-18,0.0,0.4,61,40,49,0.00
2016-10-19,0.0,0.4,57,35,44,0.00
2016-10-20,0.0,0.4,56,33,42,0.00
2016-10-21,0.0,0.4,61,39,48,0.10
2016-10-22,0.0,0.5,63,43,50,0.00
2016-10-23,0.0,0.5,62,44,50,0.00
2016-10-24,0.0,0.5,62,45,51,0.10
2016-10-25,0.0,0.6,54,37,43,0.00
2016-10-26,0.0,0.6,61,37,47,0.00
2016-10-27,0.0,0.6,62,41,50,0.00
2016-10-28,0.0,0.6,62,45,50,0.00
2016-10-29,0.0,0.6,58,42,47,0.00
2016-10-30,0.0,0.6,58,43,49,0.00
2016-10-31,0.0,0.6,56,40,46,0.00
2016-11-01,0.0,0.6,51,38,42,0.00
2016-11-02,0.0,0.6,55,35,42,0.00
2016-11-03,0.0,0.6,52,35,42,0.00
2016-11-04,0.0,0.6,40,35,38,0.20
2016-11-05,0.0,0.8,43,35,38,0.40
2016-11-06,0.0,1.2,44,34,37,0.00
2016-11-07,0.0,1.2,52,33,40,0.00
2016-11-08,0.0,1.2,52,34,40,0.00
2016-11-09,0.0,1.2,55,32,41,0.00
2016-11-10,0.0,1.2,54,33,40,0.00
2016-11-11,0.0,1.2,49,31,37,0.00
2016-11-12,0.0,1.2,49,31,37,0.00
2016-11-13,0.0,1.2,49,32,38,0.00
2016-11-14,0.0,1.2,54,35,42,0.00
