#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007120: Twin Lakes Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Twin Lakes Reservoir (07007120) 
# Colorado  RESERVOIR Site - 9220 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:09 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,,,,,,,,,,23500,23600,23900
1953,24900,25300,25000,25200,25900,22100,34000,27200,22200,13200,13100,12800
1954,13000,13100,13300,8100,13600,17100,21000,16900,11300,11300,12800,13400
1955,13500,13700,13700,13700,14100,25800,34400,25900,18200,15600,15900,15900
1956,8100,15800,15900,15900,10900,21000,27000,17700,11200,10100,8200,8300
1957,37600,8200,8400,8400,9100,14300,54300,54200,45000,38300,36000,36700
1958,37700,38300,38700,39300,35200,49400,54000,35900,17700,11300,11500,11700
1959,11700,12700,13700,13000,11700,15400,36000,25800,12700,7700,9500,10300
1960,9400,10200,11100,12000,9900,12100,37100,32800,13100,7700,7300,7400
1961,8300,9000,9400,9400,9600,16000,39000,33600,19200,18200,21800,25700
1962,27800,29500,30300,30500,17100,25100,49500,48000,20800,21100,21500,22000
1963,22200,22600,22800,23200,23700,24000,33300,20400,13000,14900,15600,15900
1964,16400,16700,16900,17100,17400,18400,26900,20900,10200,9900,10200,10500
1965,10900,11000,11400,12600,11000,10900,53900,52400,54200,49800,51300,51900
1966,52200,52100,52300,52700,37100,44300,41100,33100,23200,16200,16200,16800
1967,16900,17800,17900,18100,18600,17000,39200,49000,34700,30800,30600,30700
1968,30800,31100,30200,29100,23900,17100,35100,25400,22000,22300,23200,23400
1969,24400,25700,26500,26900,27800,34400,49800,45900,29000,26900,29200,31000
1970,32500,33600,34400,35200,36200,39400,53800,49700,44700,42500,41900,40700
1971,41600,42300,41400,41300,27200,22500,51100,45000,27300,27500,27800,28700
1972,29700,30400,30900,31700,19200,21400,40500,27400,14400,17700,20800,22400
1973,24100,25100,25800,26300,27000,31400,50900,50300,40500,37600,38800,39500
1974,39900,35800,35700,36000,33800,32800,49900,29900,24100,18800,18800,18300
1975,18400,18600,16900,16300,10800,9900,26300,26900,22000,21600,19400,17200
1976,17200,17600,17600,16400,10200,13200,22600,9700,4600,5300,5200,4400
1977,6000,6900,7200,7300,7700,15700,30200,31500,29600,28400,24500,23800
1978,23900,24000,23100,19000,12500,13300,39100,46500,25800,17900,15000,14900
1979,15400,15800,16300,16600,17200,22900,54200,45400,40800,36300,34600,32600
1980,32500,32800,32900,33000,33100,33500,54400,51600,44300,43700,43700,43400
1981,41668,41389,40981,40830,38157,36746,50357,41508,29632,24890,26489,30778
1982,33188,30164,26586,13175,18697,23041,37245,47633,45670,39063,36572,35980
1983,34419,34257,32589,29080,27184,28826,48604,32510,43542,46652,54000,62100
1984,77800,82100,84200,86200,84200,64700,72500,84100,83200,81800,81000,79600
1985,79600,78300,75400,67600,77300,82100,82600,80500,79300,78800,76900,77300
1986,77800,78200,77700,76500,74400,58800,81800,81800,78700,66955,64246,64656
1987,65402,63303,63253,57598,63176,72357,70909,71365,65377,58752,51985,50085
1988,44644,44139,44490,46048,38860,33400,61763,68682,65997,62899,60287,62493
1989,61913,60087,66047,60460,44206,55757,64579,36232,11024,10870,10492,19943
1990,17708,23118,23750,26686,35610,37239,52289,59936,44315,44578,45266,51962
1991,50455,46227,39135,37156,34451,31138,49117,53019,48029,50178,49970,48211
1992,44402,37637,30409,26333,34222,51664,46828,54726,49275,42868,53691,46316
1993,52150,57405,51540,39178,42430,29502,53181,65866,56360,51681,41269,40516
1994,35713,35507,36442,33809,30146,45575,71310,53678,40324,37657,45529,46647
1995,41567,29142,25217,28404,29663,15906,60359,74007,72653,73194,71684,68842
1996,69476,71632,69580,66305,59020,54772,74388,68551,58554,61710,60534,54798
1997,51984,47865,40772,33112,34613,47978,65969,74443,71658,71551,70110,70750
1998,67660,64171,59539,58405,58015,63685,69580,71096,68711,65840,66305,68290
1999,58185,45841,38794,45686,56479,63379,73598,71713,65530,65504,60983,58209
2000,49690,38647,34738,41544,46356,54676,69159,65170,48571,47300,44532,41136
2001,36630,34469,33194,34344,34532,53442,57819,52336,52265,52781,44467,41029
2002,37908,37341,34592,35921,34883,40132,50498,39472,31439,37698,40259,39070
2003,32253,24211,22275,20146,12289,35359,61460,54989,44026,45930,48729,55036
2004,49852,39197,30650,26290,29181,46312,52172,47887,45174,42388,41653,44443
2005,40879,32172,24326,20091,27828,50243,67711,59864,47934,41760,42932,43784
2006,44443,44312,47029,44886,41394,42344,62492,58751,50706,57965,56602,54725
2007,46399,39897,40666,47278,46043,57965,67711,66358,60682,63277,56165,56456
2008,54989,49186,45152,41567,33707,30246,46198,58677,55877,57210,46895,37051
2009,30915,35072,32500,24619,33134,52876,63812,60635,47143,48165,52337,42086
2010,45802,46403,44644,45112,46338,51869,58824,60112,51633,53584,45913,45870
2011,45133,44599,36693,31806,30875,15869,55445,66955,55156,54177,42890,46002
2012,46360,44798,38605,39073,34367,43805,47843,37321,28962,34056,30711,22925
2013,10989,23557,25704,20520,21801,30488,54011,41201,25179,26526,26802,36149
2014,31114,28544,23039,24230,24791,33337,63710,56456,54989,56820,56480,55323
2015,54034,52101,42322,43149,38076,46399,67581,70004,59738,59317,49323,48958
2016,48729,47934,48388,44819,39176,31013,60958,56941,41912,39918,42604,41350
2017,42604,45109,42974,41178,40814,40643,60809,66462,60036,57965,52032,51379
2018,42214,34883,28365,42583,43717,52875,60709,41716,29402,33522,34159,32192
2019,36275,40365,41136,32008,,,,,,,,
