#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007090: Pueblo Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pueblo Reservoir (07007090) 
# Colorado  RESERVOIR Site - 4820 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:12 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1974,0,6600,17400,21700,17800,21966,21752,21247,20877,20933,20692,21499
1975,21354,21432,21432,21180,27875,29215,30878,30808,30211,29857,28416,38620
1976,50141,60322,69570,70170,52711,41784,40025,36350,32539,33663,45366,63445
1977,73958,82638,89170,88999,82519,65625,55268,38742,33071,31967,31485,31375
1978,30228,30268,30121,29587,31704,30724,29260,34075,29614,28540,28671,34463
1979,46330,55284,64792,66659,65356,58334,62782,65598,49912,44250,32088,36053
1980,56217,72819,84596,91314,90132,94326,94148,80993,34191,32487,33933,48684
1981,70477,85191,92215,91166,76391,62367,45932,29702,28893,30670,30872,37291
1982,54344,75726,98066,107763,88706,73493,80441,60567,60393,58600,66404,92791
1983,132086,166453,197601,215180,211229,207719,250869,258260,235724,218852,208432,218606
1984,239910,259776,273405,280203,262234,260007,259454,259454,248396,240220,238553,258124
1985,287930,291819,290635,285584,255149,261956,262280,261678,249755,242930,243462,260891
1986,275314,276270,276412,269528,247020,261029,261492,262001,250972,249667,248318,263441
1987,262187,268305,268071,267459,261630,262142,262697,250161,230546,227448,226522,237661
1988,253326,253646,259781,263814,256474,243860,240419,191903,152375,148452,146989,156368
