#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108090: Lake Avalon, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Avalon (08108090) 
# New Mexico  RESERVOIR Site - 3180 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:20 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1957,,,,,,,,,,900,1900,2600
1958,3100,3600,2500,1600,2000,4800,3400,2000,4700,5200,5300,5300
1959,5300,4400,3800,1900,1800,2300,1500,1600,1400,1600,1900,2700
1960,3200,1500,1800,1100,1500,1300,1100,3500,1600,1600,5100,5300
1961,5400,5400,5100,3100,3700,1400,1500,1100,1300,1100,600,1800
1962,2700,3600,1100,1300,1400,1300,1500,5100,900,900,1100,2400
1963,3200,3800,3900,2100,1200,1700,1100,1100,1800,900,2500,3200
1964,3800,4000,4000,2900,1200,1100,800,600,400,600,500,600
1965,1000,1200,1400,1000,1000,5000,1000,1200,800,0,500,900
1966,1500,1800,1900,1900,1400,1400,1100,900,5500,3200,1200,2400
1967,3700,4400,4500,1600,800,1100,4500,1700,1800,1700,1100,2100
1968,2800,3200,3300,1100,1800,900,1200,1200,1600,1500,1000,1700
1969,2000,2200,2300,700,900,800,1000,1000,1500,3500,5200,5000
1970,5000,5000,5000,1600,1600,1500,3900,1100,900,1900,1400,2600
1971,3300,3700,3800,1400,1100,1200,800,1200,800,1600,800,1600
1972,2000,2400,2600,1400,900,600,800,700,600,1000,2000,3000
1973,4600,4900,5000,1500,900,5000,1600,1400,1000,900,700,1700
1974,2100,2500,2700,1200,1100,1300,1000,600,1400,5000,5600,5000
1975,5100,5100,5000,1400,2200,1100,1100,1200,1200,1000,1600,2000
1976,2500,2800,2800,3900,1300,1000,800,700,3800,3500,2500,3000
1977,3500,3800,3700,3500,2000,1300,1400,2700,1800,1500,1500,1800
1978,2200,2400,2600,1800,2900,1900,1600,2000,1700,4900,4600,4800
1979,4900,4900,4900,4900,2300,4100,3800,1900,900,1000,1400,2600
1980,3300,3600,3700,1700,1200,900,1000,1300,1300,4900,1000,3000
1981,4000,4300,4200,3900,1300,1500,1300,1000,1400,1100,1100,1900
1982,2300,2800,3000,800,2300,1200,1600,800,1000,1000,0,1400
1983,2200,2800,3000,900,700,900,500,1000,1100,1200,1000,2200
1984,3300,3400,2600,1000,1300,900,900,1300,1900,1200,1500,2800
1985,3500,4500,3800,1100,2900,1000,900,1100,1500,1800,100,2300
1986,3500,3500,1300,500,1700,1700,4700,1500,2000,1000,4600,4900
1987,4800,4800,4900,4700,4800,4900,4600,1700,1300,1500,700,2100
1988,3700,2900,3400,800,1300,1200,1700,900,800,3000,400,100
1989,100,300,700,1000,1000,900,700,1200,1000,1000,600,1100
1990,1600,2000,2200,2300,1000,1100,1000,1000,700,1000,700,1200
1991,1600,2200,2500,900,1000,1100,1000,1300,1000,3600,600,1600
1992,1300,1500,1800,100,500,5000,2400,1000,1200,1200,500,1600
1993,1300,2200,2500,800,1200,5000,2400,1000,1200,1200,400,1200
1994,1300,1900,600,900,1200,900,1200,1300,1100,1200,1200,0
1995,0,0,2100,1100,1000,1500,1700,1500,900,1200,500,0
1996,0,0,2900,1200,1100,1000,1000,800,3800,900,900,1200
1997,1800,2400,3000,500,1000,900,1300,1400,1200,700,1600,800
1998,2400,2900,3300,1200,1700,1300,800,900,1800,1800,1800,1800
1999,2400,3200,4100,800,1100,1500,1000,1000,1100,1200,700,0
2000,0,200,1100,1000,1300,1100,1200,1300,1400,1200,1300,2100
2001,2600,3000,3300,1400,1100,1200,1000,1200,1200,1300,1500,800
2002,1500,2300,2800,3200,1300,1300,1200,800,1500,1300,2100,2500
2003,2900,0,300,1200,1300,1600,1300,1400,1800,1100,1600,1200
2004,1700,2300,2700,3200,1400,1400,1700,4300,2000,1100,1600,1200
2005,1700,2300,2700,3200,1400,1400,1700,4300,2000,1100,1500,1800
2006,1700,2200,2700,1300,1500,1500,1300,1500,1700,1300,1300,700
