#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06083000: Nilan Reservoir, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Nilan Reservoir (06083000) 
# Montana  RESERVOIR Site - 4442 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,2200,2200,2200,2630,4680,7600,7000,6200,5900,5900,5900,5900
1953,5900,5900,5900,7400,9000,9800,9040,8190,6540,6000,6000,6000
1954,6000,6000,6000,6570,7090,8120,8630,8150,7680,7750,7750,7750
1955,7750,7750,7750,7750,7200,8500,8350,8300,7400,5800,4600,4600
1956,4600,4600,4600,4600,4900,4820,5200,4700,4250,3950,4600,3600
1957,3600,3600,3600,3600,4000,7300,8050,6700,5050,4700,4700,4700
1958,4700,4700,4700,4700,5600,8300,9100,9080,8300,6900,5900,5900
1959,5900,5900,5900,5900,6600,8370,8800,7100,5210,4700,4700,4700
1960,4700,4700,4700,5250,6060,8770,8870,7030,6070,5250,5250,5250
1961,5250,5250,5250,5250,5810,8790,8790,7440,5440,4890,4890,4890
1962,4890,4890,4890,4890,6170,8790,8840,8610,7670,6990,6990,6990
1963,6990,6990,6320,6540,7440,13520,9310,8570,7440,6990,6990,6990
1964,6990,6990,6990,6540,6990,9310,9470,8790,7760,6990,6990,6990
1965,6990,6990,6990,6990,6360,8340,9570,9310,8290,8680,8570,8570
1966,8570,8570,8570,8570,,,,7000,3120,3190,4920,4900
1967,5000,5000,5000,5000,5000,8790,9990,9730,8340,7350,7260,7130
1968,7220,7220,7220,7080,7080,6950,8390,6980,5620,5510,5810,6210
1969,6250,6250,6250,6320,7350,7890,8750,9570,6170,4890,4890,5510
1970,5620,5580,5550,5950,6470,10090,10090,8790,6170,5330,6170,6540
1971,6510,6470,6590,6540,7940,9880,9520,7940,5120,5400,5530,6160
1972,6360,6360,6430,6950,8370,9620,9160,7170,6510,6860,7440,8620
1973,7400,7400,7400,7670,8390,7870,5250,2090,530,0,300,500
1974,500,2700,2770,3390,4470,6170,9160,6540,5290,5140,5570,5990
1975,6200,6200,6200,6280,6950,9470,10090,9310,8070,8070,7940,7800
1976,7760,7730,7710,7620,8480,9100,10040,7310,6510,5840,5930,6540
1977,6610,6610,6670,7010,6600,5090,1970,840,420,160,260,980
1978,1530,2000,2430,3190,4550,9910,10150,9850,7930,6710,6920,7500
1979,7500,8270,8960,9530,9740,9480,8230,4340,1590,520,830,1300
1980,1790,2280,2710,3170,4400,9040,10090,8640,6380,5180,5300,5970
1981,6580,7490,8010,8650,9230,10150,9250,6580,4190,3340,3520,4010
1982,4490,5120,5690,6280,7550,9790,10090,8980,5260,4490,5020,5390
1983,5990,6590,7130,7720,8460,9620,8710,6510,3470,2730,3060,3380
1984,3900,4400,4830,5090,5670,5120,4550,1970,410,240,890,
1985,,,,3360,4580,4160,3150,2070,1460,1670,4430,6100
1986,7540,8590,9370,9790,10030,10090,8880,7760,5680,5320,5970,6640
1987,7360,8100,8550,9530,9660,9790,9790,9790,9100,8800,8580,8960
1988,9280,9480,9670,9790,9700,8360,5470,3500,2810,2800,,
1989,3000,3400,3960,4580,6330,,,,7720,7800,,
1990,,,,9850,9820,9800,,,,5020,,
1991,,,,,8050,9910,9980,8780,8230,7420,,
1992,,,8510,9580,9520,6920,6070,5480,4380,4000,4030,
1993,,,,5770,6940,8660,10090,10090,9810,7950,7860,
1994,,,9700,10090,10130,10250,9530,8150,6580,5650,5820,6080
1995,6550,6920,7440,8000,8550,10230,10040,9740,8200,7090,6800,7860
1996,8460,9040,9850,9850,9850,9510,9970,8090,6540,4800,4890,5190
1997,5700,5620,6380,7100,8000,10120,9850,9480,8940,8150,7010,7430
1998,8790,9170,9590,10050,9980,9470,9740,8930,7930,5810,5770,6110
1999,6380,6580,6840,6980,6980,7620,9380,7850,6780,4580,2800,2730
2000,2840,3240,3350,3480,3910,3240,3190,2670,1790,1440,1420,1400
2001,1700,1990,2320,2600,3230,4320,5800,4470,3540,2910,2990,3260
2002,3410,3550,3920,4270,5080,6370,8870,8100,7330,6130,6340,6700
2003,7150,7330,7400,7900,8900,9830,9370,6710,4700,4330,4230,4430
2004,4770,4800,5280,5510,5830,6450,6990,4890,3700,3520,3490,3760
2005,4050,4490,4430,4960,5600,8900,10090,7540,5000,4600,4580,4820
2006,,5290,5590,5940,7540,8930,10250,7640,5240,5160,5810,5850
2007,5950,6300,7180,7600,8250,9340,8670,5360,4980,4720,4700,5030
2008,5390,5690,6060,6270,6560,8740,11020,10130,7050,6610,7093,7400
2009,7450,8626,9084,9171,10882,10705,10505,9167,8135,7089,7351,7650
2010,8131,8559,8849,9130,9407,9996,10968,8831,6713,6447,6447,6447
2011,6447,6447,7338,7637,8087,10809,10850,10850,8219,6849,7234,7234
2012,8131,8361,8577,8895,9440,10849,9986,6336,4270,3765,4143,4400
2013,4974,5572,5708,6055,6410,8451,9249,6795,5595,4461,4817,5093
2014,5272,5512,5759,6391,7920,10662,9854,7833,5841,5257,5841,6000
