#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016270: Riverside Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Riverside Reservoir (06016270) 
# Colorado  RESERVOIR Site - 4500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1950,29932,37224,50385,51825,49306,40894,32102,15221,-2078,-7500,-7500,14867
1951,30760,27238,50385,43283,39204,33990,28435,12857,7788,-1347,11215,26366
1952,33993,44682,49107,51103,51825,51825,46573,21544,4325,-7500,2852,15100
1953,26454,36894,42934,46430,51825,46609,33673,17337,5167,-7500,-3260,9000
1954,19283,28734,33353,40734,37884,33939,18765,7533,-7500,-7500,-7500,0
1955,6563,10115,10115,9612,10524,7076,-7500,-7500,-7500,0,2029,14469
1956,19749,11763,13294,20062,19802,16292,7600,-7500,-7500,-7500,-7500,0
1957,13730,13730,12857,18765,42356,54159,55237,42934,21359,6899,18270,38600
1958,41575,44682,47508,50025,50956,50768,55566,33673,15823,4662,-7500,5167
1959,13951,28435,41922,49846,50025,53719,44681,24361,7076,613,20062,26079
1960,37884,42934,46789,48587,50763,54088,46430,26396,7788,-7500,8554,15823
1961,25507,38214,45730,49190,53719,50025,49763,31172,13075,10321,6733,24934
1962,33993,37885,43982,50114,48227,46430,53000,42406,19802,-2294,5137,30552
1963,40368,45732,51033,52241,48487,34635,34635,17775,7788,-7500,5137,11647
