#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016090: Cobb Lake, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cobb Lake (06016090) 
# Colorado  RESERVOIR Site - 5150 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:34:08 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1950,,,,,11253,,,,,,5012,
1951,,,,,4741,,,,,,7036,7036
1952,7036,7036,7036,7036,6991,8688,15085,14180,12450,11621,11369,11369
1953,11311,11194,11194,11194,11136,11078,10962,8524,7082,6898,7082,7082
1954,7036,7036,7036,6990,6990,4054,2792,720,720,720,0,0
1955,0,0,0,0,0,720,720,720,720,720,720,720
1956,720,720,720,720,720,720,720,720,720,720,720,720
1957,720,720,720,720,720,2086,10136,12480,12360,12180,19950,19950
1958,19725,19650,19500,19500,19425,19725,19500,19200,18990,18850,18640,18500
1959,18500,18500,18570,18570,18570,20625,20625,20175,20100,19950,19950,19800
1960,19350,19350,19350,19275,19275,19130,19950,17800,13800,13680,13000,13620
1961,13500,13440,13500,13620,13500,15490,22060,17100,18850,18850,18850,18640
1962,19800,21020,21020,21020,20940,20700,20700,20475,20400,19950,19950,19800
1963,19800,19800,19575,19650,19275,17450,14340,10510,10339,10282,10225,10112
1964,10056,10112,10056,10000,9945,9780,9780,7120,6556,6415,6277,6277
1965,6277,6231,6185,6231,6185,5018,5018,3805,1085,0,3536,7073
1966,7850,8000,8000,7950,7900,6885,6509,1205,0,0,0,0
1967,0,0,0,0,0,0,2171,7700,7750,11940,20780,20100
1968,20000,20000,19900,19900,19800,19600,20100,20025,15840,15700,15490,15000
1969,14900,15300,15400,15400,15200,19300,21740,18500,16610,15910,16330,16960
1970,17938,18098,18504,18504,18504,16870,21636,20175,18290,17520,22220,22180
1971,22140,22140,22100,21900,21980,21804,21236,20940,20780,21020,21000,20640
1972,20535,20510,20400,20265,20075,16694,17380,16570,14500,14210,21000,20960
1973,20960,20960,20940,20800,20840,20265,20010,19860,20325,19515,19450,19725
1974,19325,19325,19200,19140,19060,18710,17975,18500,17100,16500,17030,16805
1975,16690,16640,16575,17030,16400,15560,16260,16260,16120,15770,15560,15350
1976,15035,15410,15400,15010,15210,13980,13200,8406,5096,5174,5135,5135
1977,5096,4896,5370,5018,4745,3841,3348,2171,181,151,0,0
1978,0,0,0,0,0,2645,1650,7240,4667,3485,3535,3485
1979,3555,3555,3625,3733,4745,13200,22300,20500,19575,20210,19950,19875
1980,19538,19950,20445,20860,20700,21100,20400,17870,13200,11850,11700,11900
1981,11900,11900,11800,12000,12200,11900,14300,12100,9500,8100,8000,7950
1982,7930,7930,7930,7850,8000,6369,9130,10415,8508,12150,19950,19950
1983,19650,19537,19450,19450,19425,21580,19875,17870,19130,20510,20500,20325
1984,20400,20400,20450,20500,20625,20100,20437,17450,16820,18150,19130,18920
1985,18920,18990,18990,18850,18850,21340,20138,18570,17205,17170,17100,17100
1986,16960,17170,17100,17100,17030,21660,20900,19762,17625,17660,17520,17450
1987,17450,17520,17310,17170,17450,22060,20940,16680,13260,13050,12660,12660
1988,12600,12600,12600,12600,12660,12900,16890,14100,10568,11700,11580,11460
1989,11400,11400,11400,11460,11460,10225,10339,6932,4279,5038,7850,7850
1990,7850,7800,7850,8050,13980,13380,18500,14880,13380,13800,13650,13500
1991,13440,13500,13440,13260,13200,12420,14220,11460,7600,7408,7240,7264
1992,7264,7264,7264,7360,7216,6415,7800,6415,4241,4165,4129,4093
1993,4165,4165,4203,4241,4472,6140,15350,16610,13200,13500,13680,13650
1994,13560,13500,13500,13380,13260,12180,11700,8818,7264,7120,7120,7073
1995,7073,7073,7073,7026,6932,6932,16050,21100,17590,15910,15700,15700
1996,15560,15560,15560,15560,15350,13980,22140,19575,16540,16120,16260,16050
1997,15910,15980,15980,15910,15840,15630,21820,19350,20175,19875,19875,19425
1998,19275,19200,19200,19200,20100,20625,20400,18010,15910,15700,15630,15560
1999,15490,15490,15490,15280,15700,21740,20325,18780,17870,18500,18290,18080
2000,17940,17870,17800,17730,17310,17590,16680,10339,8922,9130,9078,8974
2001,8922,8974,8974,8922,8974,12420,13380,10000,6838,7026,6932,6885
2002,6932,6885,6838,6838,6697,5330,4667,3520,2558,2529,2558,2558
2003,2472,2472,2472,2472,2472,4129,6140,6050,5535,5371,5330,5213
2004,5213,5174,5174,5174,5047,4940,3841,3985,3625,3555,3520,3416
2005,3485,3520,3625,3485,3485,3805,13200,11520,9835,9400,9292,9130
2006,9130,9078,8974,8974,8818,7600,6462,5617,3485,3416,3416,3382
2007,3382,3450,3450,3450,3450,3382,3348,3083,2923,2923,2827,2827
2008,2827,2827,2795,2795,2795,2795,2827,2827,2827,5916,12300,12120
2009,12060,12000,11940,11820,11880,16750,22140,21820,21340,21100,21100,20700
2010,20700,20700,20625,20700,21100,21660,21660,19650,18080,18080,20325,20325
2011,20250,20175,20100,20025,19950,20100,21980,21660,20025,19725,19575,19500
2012,19500,19350,19350,19200,18850,17940,16050,12900,12300,12120,11940,11880
2013,11820,11820,11820,11700,11700,11700,10510,7900,6415,8100,15140,19800
2014,19725,19725,19650,19650,20960,21980,21900,20860,20625,20325,19950,19800
2015,19725,19650,19650,19650,19575,21980,21900,20940,19130,18850,18780,18640
2016,18710,18640,18640,18640,18850,21500,21420,19276,17730,16750,17240,17730
2017,16960,16960,16960,16890,16820,19650,22190,20025,19725,19500,19350,19200
2018,19200,19060,19000,18900,18800,20100,20800,17300,15800,15600,15400,15200
2019,15200,15100,15100,15910,,,,,,,,
