#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10069500: Montpelier Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Montpelier Reservoir (10069500) 
# Idaho  RESERVOIR Site - 6210 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:14 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1971,1500,380,550,620,330,3100,3750,3520,3430,3040,3430,3320
1972,2270,2260,2420,410,1090,2080,3600,2850,2500,2700,2690,2500
1973,2400,2300,2500,2600,3060,3650,2920,2310,1570,1650,1770,1860
1974,1940,1950,1950,1920,3280,4000,3530,3300,1980,1880,1780,1830
1975,1980,2110,2410,2340,1080,2360,4050,3450,2350,1970,1720,1440
1976,1090,740,640,720,2040,3720,4040,2350,2140,1880,1630,1580
1977,1630,1680,1780,1920,2120,2350,1120,560,680,760,840,920
1978,1030,1160,1250,1460,2560,4050,3630,3100,2390,1960,1890,2120
1979,2120,2120,1680,1250,1250,3000,1590,600,570,550,750,930
1980,1080,1250,1410,1520,3130,4050,3950,2730,2220,2350,2230,2050
1981,1850,1840,1820,2030,2440,2980,2420,820,950,1000,1180,1330
1982,1480,1640,1800,1950,1880,3860,4050,3590,2750,2800,2840,2660
1983,2510,,,,2820,3700,4050,3800,4050,2800,2160,2450
1984,2440,2220,2000,2050,3180,3700,4050,3700,2350,1960,1820,1970
1985,2020,2060,2060,2100,2580,4030,3500,1950,1510,1500,1720,1780
