#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009110: Ruedi Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ruedi Reservoir (09009110) 
# Colorado  RESERVOIR Site - 7780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1968,,,,,,9200,27700,39800,45000,45800,45800,47000
1969,47800,48400,48700,48053,55800,81380,100156,100109,100324,96956,80050,78474
1970,75829,75205,74837,67320,54537,77871,101144,99892,100492,99265,100050,96139
1971,88035,79507,71336,61533,49868,58549,100907,100334,100650,100148,95977,90700
1972,82009,73708,65875,62248,61533,75271,102546,100265,96417,95699,94114,88597
1973,79616,70309,61893,54645,54120,63919,99618,100216,98310,96197,93604,87810
1974,78880,70561,62628,54716,54117,78577,102460,100307,97343,93053,89409,83211
1975,74284,66813,62447,55081,54097,59893,85582,101613,97721,95282,91644,86249
1976,77872,69500,61976,56053,55664,68680,89381,94474,91218,88362,85076,79915
1977,74389,70005,69322,69051,70443,76829,86294,86142,85884,85457,85350,84917
1978,84448,81802,75049,66458,60826,69469,103001,100426,98634,98283,94854,90334
1979,85902,81457,72142,59815,52653,68005,98273,101019,100752,98546,91811,84793
1980,77329,70177,63474,56512,53170,67761,94930,99326,97556,94749,90932,87055
1981,82791,79194,77805,77838,80018,87730,102690,100870,99807,98429,95358,89326
1982,82669,75993,69647,63204,61392,74389,100772,101147,100752,100416,97169,92574
