#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016280: Standley Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Standley Reservoir (06016280) 
# Colorado  RESERVOIR Site - 5500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:01 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1951,3232,4720,6965,8264,9370,9864,9381,6796,5118,2816,2451,3605
1952,4611,6626,12546,14529,18226,17916,13186,9282,4720,1395,1395,1351
1953,1076,800,551,276,9,-214,-214,-214,-214,-214,-214,1150
1954,2380,4072,6862,7076,6862,6626,1788,1270,,,,
1955,1151,2541,4029,4849,5486,5486,4270,1664,416,226,206,2457
1956,4635,5758,8064,9066,9066,6144,5286,1886,486,-214,-214,1352
1957,2797,4099,6300,6300,7988,16996,17451,15953,13649,11043,9727,
1958,,,,,-214,-214,-214,-214,-214,-214,1986,2366
1959,4465,7318,9216,10270,12886,17304,14256,9361,4606,1664,4099,8863
1960,12586,13486,15232,15832,16217,17088,14529,10236,3530,1404,2657,3696
1961,4769,7247,8822,11391,13059,17023,16546,11436,5398,11630,-214,0
1962,0,0,0,0,0,-214,-214,-214,-214,-214,-214,0
1963,0,0,0,0,0,-214,-214,-214,-214,-214,431,930
1964,2486,5258,7836,9282,10459,8064,12084,6019,2163,599,530,530
1965,1721,3820,5958,8382,9286,9286,16486,12286,6586,6686,7760,8968
1966,13187,15953,18706,20762,21275,16845,15134,9291,4927,3511,3831,4490
1967,5529,7760,9460,10069,10432,11571,28745,33004,25814,21636,19866,21838
1968,24729,27733,29908,31673,31322,30717,29339,23777,18993,15105,14698,14972
1969,16045,21724,25177,27535,27882,35204,35371,31454,23132,20483,27569,28655
1970,28655,28655,30629,34306,37269,37864,37200,33675,28046,26905,29855,32591
1971,30422,30360,30360,32969,34494,34306,29552,25766,18467,18026,20505,22770
1972,23722,27603,29126,31094,31368,29654,30474,24216,17643,17072,15953,16397
1973,17072,19433,19433,24916,30835,33327,37795,34528,26978,24962,24403,27757
1974,30577,34143,35193,35082,35977,35415,36539,30318,24025,21969,21189,23033
1975,26004,28346,30780,33218,34860,35193,39422,36202,28460,24033,23302,24216
1976,27271,29654,31591,33218,33544,34197,33980,28146,23213,19841,21018,23212
1977,25434,27564,28146,29552,30784,28545,26245,23213,18073,15448,15953,16323
1978,17645,18866,19433,22407,22854,27925,38026,35138,28246,24869,24356,24729
1979,26319,27757,28795,31305,33653,40247,40545,38431,36881,34252,33653,35640
1980,37968,40068,41140,41200,40962,40783,41200,40307,33652,30887,29755,30801
1981,31824,32563,33584,34570,35056,37910,38563,33082,28626,27103,26356,25778
1982,26299,27493,28158,27572,27510,35312,42621,42504,42379,42407,42060,41078
1983,39672,38290,37592,37494,37950,38053,39947,42519,42307,42086,41776,41200
1984,39715,38836,37852,36824,36881,40426,42105,42226,42407,42407,41321,39891
1985,38373,37394,36202,34694,33490,40902,42407,42407,36596,34143,33762,33490
1986,32950,33871,34639,34916,37737,40545,42407,42286,37565,34528,33218,35864
1987,36824,37622,38373,38547,41786,42172,42407,39703,32365,31094,30938,31884
1988,32415,32843,33164,34750,34805,35977,37770,39188,33435,30938,29553,28845
1989,29958,29695,29806,31305,31146,33478,42165,39774,39774,34860,34860,32620
1990,32361,32417,32147,34472,35415,34860,42286,41985,37853,35415,34639,35345
1991,35640,35527,35193,35027,34472,39305,42407,42286,39833,35583,34583,36258
1992,36995,37052,36640,38257,41562,38953,42405,41111,38985,37500,36015,36802
1993,37144,37372,37144,37600,36916,38985,41469,41586,37886,35563,35340,36916
1994,37286,37258,37186,36986,36354,36467,42054,36916,32392,29436,28114,28164
1995,27861,26866,26619,27461,27861,41586,41586,42054,41703,39804,40576,38985
1996,38060,38865,39199,40516,38865,41586,42288,41937,40873,35902,36241,36486
1997,37030,37386,37486,38086,38086,41937,42171,42336,41586,39336,38405,38985
1998,38865,39102,39161,40456,40397,42054,42226,52346,39921,36406,36467,37486
1999,37830,37888,38118,38175,38405,41469,42126,42348,42171,40635,40576,40159
2000,40686,40278,40159,40786,41230,39161,38111,37600,33046,30999,30684,31964
2001,32786,32392,32072,30836,31316,41352,42338,41736,38175,34086,32086,32555
2002,32234,31326,30579,29745,27611,26866,26767,23285,20546,20537,20569,
2003,,,,,,,,,,,,39786
2004,39786,38686,40000,39486,40086,42286,42486,39986,39986,37086,37586,37600
2005,40038,39921,39921,40397,42171,42054,41937,40516,39336,34790,34901,35340
2006,35789,35902,35563,35676,33587,33805,39570,41469,38405,35902,35902,37600
2007,38985,40159,40873,42171,42288,42288,42288,42405,40754,37945,37714,38635
2008,38750,38635,38635,38635,38175,39219,42054,40873,39219,37945,37258,36916
2009,36580,35450,35676,36015,39219,42171,42171,42405,38985,35563,35340,36467
2010,35676,35230,36128,38865,42171,42054,41937,39687,35230,34132,34237,33914
2011,33914,33264,33046,33264,32610,35676,41820,41937,39102,36015,36241,37031
2012,37145,37031,36916,36688,36576,38292,39337,37373,33914,31423,29849,28924
2013,28620,28722,28722,29127,29026,36350,42170,41819,38985,40517,40398,40042
2014,40159,40398,40517,41586,41936,42170,42053,42286,41113,41352,41469,40398
2015,40159,40278,40636,41352,42053,41936,41233,41936,39807,36802,37145,38638
2016,39220,39455,39689,40278,42053,42053,42053,41113,37602,33914,32935,32935
2017,32283,32068,31853,32283,32826,41819,41936,42170,40517,37602,39924,41200
2018,41200,42000,42000,41200,41200,42000,41200,38800,34300,31100,30060,30100
2019,29000,29000,28000,29000,29000,,,,,,,
