#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06116500: Bair Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bair Res (06116500) 
# Montana  RESERVOIR Site - 5325 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:19 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1939,,,,,,,,,,,,620
1940,860,1200,1630,2300,3150,3710,1560,970,760,770,1110,1430
1941,1690,1950,2110,2800,3120,3070,4140,3110,1580,2000,2590,2990
1942,3260,3590,3820,4100,6330,7030,7030,6500,4850,4830,5110,5460
1943,5720,5950,6260,7030,7030,7030,7030,6140,4470,3650,3940,4250
1944,4490,4770,5140,5440,6090,6810,7040,6650,4640,4840,5390,5520
1945,5770,6090,6370,6940,7030,7030,7030,5820,3390,4260,4210,4270
1946,4500,5180,5400,5760,5540,6780,7030,7030,5000,4980,5190,5690
1947,6050,6390,6610,7030,7030,7030,7030,5110,3440,3440,3710,3870
1948,3940,4300,4580,5000,7030,7030,7030,7030,6620,6440,5100,3940
1949,2980,3550,3870,3750,5760,7030,7030,6770,4670,4640,5170,5650
1950,5860,6220,6200,6390,7030,7030,7030,7030,7030,6790,5370,5320
1951,5430,5430,5470,6100,7030,7030,6860,6390,5370,5240,5130,4490
1952,4580,4580,4600,4670,6430,6650,5650,4490,3010,2040,2620,2880
1953,3350,3350,3850,4670,5170,6270,7040,6090,4780,4250,3600,3600
