#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06212000: Cooney Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cooney Res (06212000) 
# Montana  RESERVOIR Site - 4250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1937,,,,,,15880,20880,17500,14260,13080,12380,12380
1938,12380,15880,16630,20880,23880,23880,23880,23790,21410,19890,19430,14380
1939,14680,14880,15280,18880,21380,21880,22880,17580,14010,12260,15230,15680
1940,16130,17880,18880,19880,20880,22880,23880,19580,14730,14270,14880,15880
1941,16130,16630,16880,19880,22880,23630,23880,21030,21430,18300,17580,10950
1942,13970,11880,11800,10240,17670,530,23880,18170,15880,15020,5980,130
1943,1530,3030,1060,10560,12870,16380,23810,18000,18380,17770,13110,6500
1944,5130,5580,6380,8400,12380,13560,25130,21880,21240,20780,18130,9600
1945,9220,8880,8880,11130,13320,16470,24630,23050,23320,16500,15780,6520
1946,4880,3880,4960,6900,8200,11120,18830,18880,13890,13340,10180,5000
1947,5600,6210,6900,10140,13320,15780,15780,15780,14570,15160,13860,10620
1948,7690,7290,7290,6520,10600,13320,18260,16430,14640,11670,10600,4960
1949,4960,4960,4960,5270,11670,13320,17000,13720,6520,4960,6220,7680
1950,8870,10570,12250,13960,18860,23290,23290,22060,16490,15820,15160,14550
1951,10580,10570,8280,13930,16290,21020,22600,23000,19420,18220,15270,9880
