#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14180500: Detroit, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Detroit (14180500) 
# Oregon  RESERVOIR Site - 1569 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:41 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1971,154300,245200,278400,325700,383700,441000,436700,447800,402500,351200,241700,238600
1972,134300,222400,331000,349000,407100,443600,447700,446300,409000,327400,253900,179600
1973,198600,176300,208500,263100,330200,385700,407500,389400,356000,314200,247100,204200
1974,262700,215800,256300,340700,385500,424500,446600,448600,417500,332400,218600,160800
1975,207500,214500,286600,353800,381200,418100,446200,432200,392100,329400,250300,166600
1976,167900,169200,239900,284800,373800,420200,447200,428900,389400,323100,237400,155400
1977,142000,133600,139300,221300,345900,440300,446300,420200,373600,308100,223000,279500
1978,203400,157400,231500,263300,324600,394900,406500,404800,395300,331000,240600,173600
1979,144100,138800,287600,353100,427600,432900,431500,411800,385600,313600,223400,167000
1980,157300,168600,255400,332600,417100,433300,433800,421800,381900,286500,205100,158100
1981,261600,174700,311600,352200,431400,436500,437100,428800,390900,298800,215800,154400
1982,195800,184700,315200,339500,412000,431000,438200,432500,407500,328000,266600,172100
1983,164600,172500,280500,390600,424700,431900,434900,434500,426400,327600,224500,192700
1984,160900,187400,273800,352300,415500,441000,431700,433100,418300,313900,237100,178900
