#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009150: Williams Fork Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Williams Fork Reservoir (09009150) 
# Colorado  RESERVOIR Site - 7820 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:13 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,,,,,,,,,,6600,4300,1200
1953,200,500,200,300,600,5500,6400,6600,6600,4500,900,800
1954,600,600,600,600,2200,5200,5200,5200,5200,1500,800,700
1955,800,800,800,1000,3400,6500,6500,6600,6600,3300,800,700
1956,700,700,700,900,1600,5600,6500,6700,6500,1900,1000,900
1957,900,100,0,0,300,1000,2900,2100,600,800,0,0
1958,0,0,0,0,0,6400,6400,6700,1400,0,0,0
1959,200,200,200,200,3100,14200,45700,52200,52000,50000,49900,47800
1960,42300,37300,32400,29500,40100,53300,88800,94300,90100,85700,82100,78100
1961,68300,54100,43300,38900,38600,46900,68600,69400,67200,70000,74400,72400
1962,63100,50100,38400,28100,37000,65800,96100,95700,91000,85800,81400,76400
1963,69800,60600,52000,43200,44700,45700,49700,52100,50700,37600,29300,24300
1964,23200,22300,21400,20500,21100,30200,42500,44600,32700,22000,19000,17800
1965,16900,15700,15300,15200,19300,28300,65400,78300,81400,78900,75800,64900
1966,52600,40200,26300,13600,17900,18800,25000,12400,4700,0,100,200
1967,1900,3100,3000,3000,6300,12800,40100,51200,48700,43700,41800,39900
1968,35500,30200,25000,20800,21200,25600,59700,66800,62800,57700,51600,45700
1969,40900,36000,31300,25700,31800,46800,75900,87100,82900,77500,73700,67100
1970,54300,50000,45900,41000,40300,58700,84600,84800,79800,75400,71500,60400
1971,56700,52700,48600,45400,54000,54100,93000,96100,87800,78800,77200,65800
1972,62400,58600,54800,51600,56600,56300,84300,87900,83100,81100,80700,69000
1973,65400,61200,57200,52700,56200,62400,86000,93300,87600,77200,65500,58100
1974,54200,50200,45900,41500,47500,57400,82100,84600,82500,71600,59400,51800
1975,47600,43000,38400,33400,35900,41900,64000,83400,83200,77700,72700,60600
1976,56500,52000,47600,40600,45200,51800,66000,72200,70500,68300,64800,60900
1977,56300,51300,46600,46400,45200,46500,52200,47900,45000,33600,30100,29000
1978,27700,27000,26400,26200,29500,36700,72600,84600,83700,72000,58800,45000
1979,44500,43700,43600,43300,45700,57500,89800,88800,79300,67000,54600,50400
1980,46000,45400,45000,44500,47200,45700,73500,82800,79300,74800,73600,72800
1981,71900,71000,70600,70100,69600,71900,86700,86400,66800,49500,41500,37800
1982,37300,36300,35700,35100,34800,41200,71800,90700,84700,75300,63600,58100
1983,60600,62400,64000,66100,69400,69100,92900,96900,94100,85600,79800,69300
1984,59100,45700,47900,45800,38200,62600,96500,96800,96600,91200,84100,74400
1985,62900,50600,46800,43000,47200,72400,92100,86700,76700,79200,79200,76300
1986,73000,69500,66500,58500,50300,53600,80500,84500,86300,90300,85000,78400
1987,70300,61500,57700,53600,53000,59600,76400,79000,79500,77500,79200,73600
1988,69500,65400,61200,57000,57200,67700,95500,91200,80500,72600,68600,65600
1989,61500,58600,57700,60100,60700,70500,82100,83000,75500,69900,65700,61200
1990,60700,61400,62800,65000,67900,74400,93700,93800,84100,80000,75000,71500
1991,67200,62700,62700,64500,68200,69600,90700,95300,89100,82100,77700,74900
1992,71000,67000,63000,59100,55500,65800,84900,87400,76700,71700,68600,65300
1993,65400,66500,67600,65900,60500,73300,94000,95100,92100,85600,82300,79600
1994,76300,72600,69000,65600,64900,75700,90900,86800,80100,70000,66100,66900
1995,67900,69300,70900,71200,66900,62700,90100,96800,95700,94200,92700,86500
1996,82100,79100,76000,66500,60000,84800,96600,94200,88000,83300,77900,73200
1997,70600,67300,63800,61300,61000,79600,94500,93000,91600,90100,87700,84100
1998,80600,77100,73700,70700,68600,70500,86700,96600,94500,91000,88700,84000
1999,80700,77500,74500,72900,72800,82800,96600,96500,94900,91700,87100,84300
2000,80900,78100,73200,67300,68900,90800,96300,94600,82200,73300,65600,61600
2001,59300,58100,57400,55300,52500,68000,84700,81700,69900,64000,61600,59300
2002,58400,56600,54900,53400,47900,51000,52600,44900,31200,21600,15300,11100
2003,8600,7500,7600,7600,12400,44500,92500,89700,79800,70400,64800,63100
2004,60200,58700,57600,59200,64400,74100,83600,83000,73000,63100,56200,51000
2005,51000,51200,50900,50700,56700,79700,96100,95500,92700,84800,79400,77000
2006,74700,73700,72800,70000,74200,92500,96400,94900,83900,77300,73800,72600
2007,72200,71400,70900,73500,80100,95800,96700,96100,91200,87500,87800,87100
2008,83800,83200,82500,81500,81200,95800,96600,96500,94500,88400,83900,80800
2009,79600,78800,78300,79600,79600,96400,96400,96000,90100,84800,80100,79000
2010,77800,76500,75300,74800,79500,94300,96300,96100,91500,86400,84200,81500
2011,81300,80700,80000,79500,80100,79600,96400,96200,86800,76800,78000,80600
2012,80100,80100,80600,82400,86500,91900,88200,75800,59800,48400,43700,43000
2013,43000,42500,42100,41900,45400,71100,96400,92800,80800,73000,73200,74700
2014,75000,75900,76500,77400,75200,91900,96600,96700,93500,88100,84200,81400
2015,79800,78500,78100,80400,83700,86300,96546,96100,93500,87900,83200,80300
2016,79300,78000,76700,75700,76700,86051,96700,96100,87900,81600,79100,77100
2017,75800,74400,73200,73200,74800,82500,96000,96200,86000,74300,67300,65900
2018,66000,66000,66300,66900,70200,88100,96300,90400,84900,80300,76800,72800
2019,69700,67300,65500,64200,,,,,,,,
