#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10UTWOOD: Woodruff Creek, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Woodruff Creek (10UTWOOD) 
# Utah  RESERVOIR Site - 6852 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:57:18 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1970,,,,,,,,,,,,1096
1971,,2290,2950,3825,,,,815,,,1030,1612
1972,2176,2771,,,,,4000,1686,,,,1675
1973,,,3355,4000,,,4000,1686,,,,
1974,,,,3524,,,1805,1077,,,,
1975,,,,2850,,,1805,1077,,,,
1976,,,,,4000,,580,1077,,,,
1977,,715,975,1274,1725,2310,240,474,,,566,650
1978,923,1231,,2290,4000,,,566,,,750,
1979,,,,2929,4000,,,566,,,,
1980,,,,,,,,1920,,,,670
1981,1277,,1950,2525,3422,,,1920,,,400,
1982,,,,,,,3500,,,,2200,
1983,,,2900,3500,3500,3500,3600,,,,3500,
1984,,3500,3500,3500,3500,3500,3500,,,,,
1985,,2500,3400,3500,3500,3500,3500,,,,1400,
1986,,,1700,,4000,4000,4000,,,,,
1987,,3000,3100,3600,,3500,4000,,,,,
1988,,,,,,3500,4000,,,,,
1989,,,,,,3500,4000,,,,,
1990,,,,,,4000,4000,,,,,
1991,,3800,1800,1900,2300,3400,4000,,,,,
1992,,700,2400,,,4000,,,,,650,1500
1993,1700,1900,2000,2000,4000,4000,,,,,,
1994,1900,2200,3200,3400,4000,4000,,,,,1400,1600
1995,1700,2200,2600,4000,4000,4000,,,,,,
1996,3100,3200,4000,4000,4000,,,,,,,600
1997,2400,3000,2100,4000,4000,,,,,,,
1998,3900,4000,4000,4000,4000,4000,3600,3600,,2000,,
1999,3800,3800,4000,4000,4000,,,,,,,
2000,2300,2500,2700,3700,4000,,,,,,,0
2001,0,0,1300,2000,3500,,500,500,,,,
2002,2900,3000,1300,2300,3800,,2000,500,300,0,0,0
2003,2500,2500,1600,2400,3700,3400,,,0,0,0,0
2004,1200,1200,2000,3000,4000,,700,700,300,400,1000,1000
2005,1500,1700,2000,3000,4000,4000,3000,,,,1700,1700
2006,2100,2700,3500,4000,4000,4000,3000,100,100,1400,1600,1700
2007,2000,2100,3000,3800,4000,3000,400,300,1000,700,600,2800
2008,2900,3000,3300,3700,4000,4000,3000,2000,1000,500,400,1300
2009,1600,1800,2100,3800,4000,4000,4000,2000,800,800,800,1000
2010,1200,2000,2400,2800,3200,4000,4000,1000,500,500,1300,1300
2011,2000,2200,2300,3900,4000,4100,4000,4000,2000,2000,1500,2000
2012,3700,3700,3700,4000,4000,3800,600,500,500,500,500,400
2013,1920,2000,2200,3000,4000,4000,2800,1000,500,600,700,800
2014,900,1000,2000,3000,4000,4000,712,500,830,950,1100,1200
2015,1200,1500,3100,3800,4000,4000,1900,800,800,600,1990,2000
2016,2200,2450,3100,4000,4100,4100,3069,260,250,250,1849,1950
2017,1849,1950,4000,4100,4200,4100,6952,2100,1000,1458,1200,1200
2018,1500,1500,1500,4000,4000,4000,500,0,0,0,500,700
2019,850,850,1950,4000,4000,4000,3800,2000,2000,2000,2000,2000
2020,2000,2000,2000,2500,3800,3980,1605,922,1260,1635,1680,2018
2021,2290,2670,2700,3443,3980,1695,,,,,,
