#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007030: Cucharas Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cucharas Reservoir (07007030) 
# Colorado  RESERVOIR Site - 5860 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:36 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,,,,,,,,,,500,500,300
1953,0,0,0,0,0,0,0,1300,1200,300,200,200
1954,169,100,0,0,0,0,0,0,492,132,0,0
1955,0,0,0,0,0,20900,17940,13520,15004,14234,1100,800
1956,67300,67300,67300,11800,7100,4500,20200,0,0,0,0,0
1957,901,676,580,561,772,9820,22520,22520,22500,21100,20000,19000
1958,18000,17700,17480,16930,16600,18180,14744,11580,8532,7200,6576,6100
1959,5902,6034,6034,5902,5836,5836,333,1396,1226,1009,820,800
1960,700,700,1300,3000,3000,1600,1362,1090,901,1504,1615,1467
1961,1430,1541,2040,2080,2080,1430,2794,2515,2515,2938,3905,4928
1962,6236,7130,7628,7998,7998,5572,3100,3000,700,600,0,0
1963,0,179,0,0,0,0,0,145,0,1212,1117,845
1964,673,673,673,1185,710,455,240,0,0,0,0,0
1965,0,0,0,0,272,177,575,1370,840,666,345,0
1966,0,0,0,0,0,0,0,1875,4183,3385,3385,2703
1967,2601,1555,1510,0,116,76,0,845,0,0,0,0
1968,0,0,0,0,0,575,0,0,1310,1123,837,803
1969,667,667,667,725,725,725,0,1555,0,645,200,200
1970,700,1200,1500,1700,2600,3300,3000,1900,600,600,600,600
1971,600,1300,1300,1300,1300,0,0,400,0,0,0,0
1972,0,0,0,0,0,0,0,0,0,0,0,0
1973,0,0,0,0,700,9600,9500,9400,7300,5400,5400,5200
1974,5400,5800,6400,6400,6200,4000,2800,1300,1000,800,700,500
1975,200,100,100,0,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,0,0,1615,2120,1689,0,0
1978,0,0,0,0,0,0,0,1615,0,0,0,
1979,,,,,,,,,724,628,580,0
1980,0,11220,0,500,485,18900,24176,21350,20020,18300,17150,16392
1981,15560,14132,13520,12520,11768,9410,9410,9000,13320,13120,12057,11453
1982,11477,11220,10594,8641,6948,5364,6528,9661,10560,12426,12835,13349
1983,13678,14066,14613,16197,20020,13549,15283,14234,13832,10622,10361,10922
1984,11848,12774,13097,9820,11580,22088,21800,17940,17480,14540,14700,15768
1985,15907,16051,16181,15976,15138,18006,20160,17700,14540,11130,12050,12100
