#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13142000: Magic Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Magic Reservoir (13142000) 
# Idaho  RESERVOIR Site - 4797 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:03 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1916,,,,,,,,,,,47200,47500
1917,50400,50700,52100,55600,145200,186900,191600,152900,83900,39400,41900,48600
1918,53100,61800,68300,93400,136300,108300,82500,20300,10500,7900,3700,8500
1919,10700,12600,15200,21200,124000,104600,52600,5100,0,100,100,1700
1920,0,1200,3500,12000,27700,19600,6300,2400,1200,3500,4300,11200
1921,17600,22900,29000,58000,162400,191300,185300,118200,52000,32600,41100,45800
1922,55600,62100,64800,71200,171900,191200,186400,124500,56000,35700,35300,40100
1923,48400,58100,61200,70800,143500,142400,163900,103000,28200,5800,20700,29600
1924,37400,42500,55100,68200,84700,33600,8400,0,0,0,2600,5000
1925,3800,6800,10900,28600,176800,191800,168800,106300,51400,38300,50200,55600
1926,65500,70900,74800,116100,140400,86400,22300,8300,5200,5400,6500,6500
1927,11200,15000,19400,31500,162400,191500,190600,133100,72600,59000,64100,74600
1928,82600,90400,96600,138400,165600,175400,123900,56200,4100,0,0,0
1929,3800,6200,8100,12400,48600,32300,13900,2300,2700,4400,5100,3700
1930,5900,6800,11900,25800,61700,55500,32200,12600,5100,9400,13500,19200
1931,21100,23800,26300,31900,45000,24000,6700,3400,3200,2200,3900,3000
1932,4600,6300,7800,11700,81800,142600,191700,168100,137300,122500,125000,128200
1933,130100,132800,134800,136600,177500,191700,183000,144100,112000,90600,92400,92400
1934,96300,100200,105000,117300,115000,89500,64800,30500,11100,3100,5000,1300
1935,3100,4700,6600,11200,55300,74400,93900,61100,31200,15300,18500,18700
1936,21600,25100,28000,31200,147500,181500,179600,141000,109800,92300,94500,93600
1937,95700,98200,100800,104100,154900,167400,140000,99600,62900,39500,42300,41900
1938,52000,56900,62300,84000,187200,188000,191900,182200,153600,133900,145900,154900
1939,164800,171900,171200,179600,191900,173000,144400,110600,75100,51400,54900,54300
1940,57400,59700,63800,100800,165500,191100,171500,135100,103500,82400,86400,89500
1941,95600,99600,106500,130200,174400,192300,189200,157300,131900,111100,117400,121400
1942,134200,139500,145300,135400,191500,191500,189500,170400,138300,115800,120000,123600
1943,132200,142800,139200,80500,177400,192300,191900,188800,159300,136200,143800,151300
1944,161700,168700,175900,175500,191900,185700,192700,165100,131400,108000,111900,114700
1945,120900,126900,140400,166200,191900,189200,191500,163700,128500,103800,107800,111600
1946,117900,123900,118400,76700,191500,191900,187200,155900,125200,104000,115000,123800
1947,136200,141900,161000,188800,191900,187200,183400,143500,110300,83100,87700,90700
1948,95300,101300,111600,122500,161300,168000,186800,150100,113200,86200,91600,96700
1949,102000,106800,110300,96700,189600,192300,175900,132800,97900,74100,76800,80100
1950,85300,90700,94600,104800,192700,191100,191900,168700,133600,108500,115000,124400
1951,135000,140000,149700,128000,194200,192700,191900,170100,141000,116800,126000,129900
1952,138000,144700,105300,44700,186100,191100,192700,169700,132200,105500,112600,119000
1953,128000,140700,152000,179600,188800,178500,189500,167200,129400,102300,107300,110300
1954,117100,122500,130500,150700,191100,188400,179600,150100,111400,81400,87300,89800
1955,94400,98700,102000,106500,124700,137100,130800,94900,55500,24700,29600,32300
1956,52100,72400,81200,78000,187200,191100,191100,163700,126300,103000,112600,118700
1957,126600,131100,150400,181900,189900,191100,186100,154900,113900,86400,91600,93900
1958,102300,108800,117600,133100,186400,190700,189900,157300,120300,92100,97900,102000
1959,112400,120000,127200,140700,176300,153300,125200,82500,42100,19800,30200,36000
1960,41200,45400,50800,59300,155600,143500,112400,64200,22300,2000,6500,7400
1961,11500,14800,23500,40000,60900,34600,23300,4800,4800,5600,9700,9900
1962,13400,19400,34400,42400,181500,189900,190300,149700,107300,75300,81600,83500
1963,89100,93500,172200,180400,192300,191500,189900,154900,113200,86000,91400,96500
1964,102300,106800,111600,116600,192700,186800,192700,160300,114500,85500,81200,86200
1965,129900,118700,90400,141900,187200,185700,186100,186100,167600,157600,158900,173300
1966,163400,151300,160000,186100,191500,171500,138900,92100,47700,14000,17800,19300
1967,23600,28900,33900,55500,109000,186100,192300,172600,126000,91400,90000,98400
1968,107500,114700,127000,154300,171200,138600,132500,85100,63200,38200,40200,45400
1969,54500,63200,70400,62800,178900,191500,193100,169400,120800,90000,95100,102500
1970,112700,121700,130200,157900,189200,190300,192300,168000,119000,88600,92300,102500
1971,116000,125800,143500,96500,189200,192700,191100,180700,137700,107500,120600,134800
1972,147500,158300,157600,157300,192300,192700,191500,154900,110600,79200,91100,100100
1973,108500,116300,124400,138300,192700,180700,147800,99900,50600,19200,24300,34100
1974,45200,52700,62600,145600,192300,193400,192700,168300,122200,85700,84600,91800
1975,99900,106300,112900,124100,136200,191100,192300,181900,132500,95100,95800,104000
1976,115500,126600,138300,150700,191900,192300,170800,119500,78800,47300,53800,57800
1977,63800,69000,73800,79900,84400,56800,22700,7000,4100,3400,7000,8200
1978,13900,16700,20800,51000,179200,191900,191900,165100,117600,100800,102000,105300
1979,109800,111400,117100,143800,165800,163400,121100,67400,22800,8400,8900,10500
1980,14400,18700,27100,49200,125800,192300,191900,166900,119200,90700,91400,96500
1981,103500,111100,125800,145600,175200,188800,181900,133300,85100,40900,46400,50300
1982,60700,65200,74300,107800,178500,177000,192700,187200,149400,118700,130100,140100
1983,153300,164000,159700,114300,165700,183800,192700,184200,156300,125800,140100,164400
