#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12475500: Kachess, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Kachess (12475500) 
# Washington  RESERVOIR Site - 2230 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:39 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1960,194970,178480,189030,203980,230860,232170,238350,190450,155110,135660,134370,156340
1961,164540,184720,192660,181270,200130,229510,237390,198660,152850,127770,128330,139240
1962,156100,183110,189630,193850,227050,237080,240100,202520,152660,127400,130610,157860
1963,178860,193150,217150,231130,241300,242760,215160,166550,119430,101440,95000,107750
1964,116870,132940,140200,151560,172200,209770,243300,232750,192060,164910,160200,171040
1965,187630,191600,188820,184080,216260,232840,236850,193910,133390,132040,135810,145500
1966,153710,162920,167930,177670,202200,230900,225580,190310,143000,130930,124210,133840
1967,161590,186490,198320,204020,181410,211040,242710,205280,158000,146130,152860,167800
1968,196730,211560,234140,225250,216000,224290,219490,186500,169810,144310,137980,158960
1969,177550,194150,183780,181690,193040,240680,235990,204020,188030,180140,171660,167150
1970,158500,166760,169600,181810,196040,219490,236740,203700,151330,128440,128850,142000
1971,150300,175960,201030,190560,167640,222550,233420,236040,191590,180800,172670,158460
1972,147810,156380,179630,214990,159900,210640,232070,240710,233610,227250,196010,194170
1973,202350,193000,195240,196600,188200,172980,164780,91130,44120,28720,33500,43600
1974,57940,94090,107860,122510,150330,197280,236170,221170,128550,81400,83060,90710
1975,115170,142730,153650,164010,176860,193680,232250,231670,209710,166820,159620,189030
1976,207150,206630,204020,207580,218740,226690,241210,238390,233740,186580,162150,167050
1977,176920,192460,204000,214590,234500,222950,197370,174810,156050,81530,87140,122174
1978,178797,188315,195955,217150,238182,242301,237171,213455,189040,172575,153782,162404
1979,172797,178462,188195,207982,229647,235730,214860,132612,60717,29128,21726,24874
1980,61154,69115,77585,92606,127553,163372,177864,152151,122043,98128,90527,112311
1981,164421,179650,204413,217901,240391,237172,236584,220440,160512,109904,109975,118297
1982,129393,147967,182647,203210,221305,229707,238256,216973,175429,142779,145158,153216
1983,170024,199074,207306,223598,227054,238449,229922,219001,181586,134923,117074,139050
1984,147960,188783,201770,221675,229960,238212,236710,217682,170630,129365,124402,135631
