#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12390000: Thompson Falls Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Thompson Falls Res (12390000) 
# Montana  RESERVOIR Site - 2380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Aug 19, 2017 10:49:47 AM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1939,,,,,,,,,,,15290,14690
1940,15450,14400,14130,9800,7470,4400,11140,14400,5350,11780,13670,15280
1941,14100,15440,15280,15120,13520,13960,14390,12840,,11780,13670,14250
1942,13960,13960,13670,14390,13110,8210,3670,14680,12300,8870,12840,13520
1943,13960,13670,14680,10640,4820,6860,6270,12710,,15280,15440,15590
1944,10270,11900,10880,10880,,8760,12710,13110,14390,12980,13520,13670
1945,15440,12570,12710,12160,9790,6080,3990,13960,10150,14100,11130,14530
1946,14820,14680,11900,14970,,6080,2280,4400,13250,9670,14390,15590
1947,14970,12300,14390,14680,3990,,4230,13390,14820,11650,15750,15440
1948,14390,14390,14390,13960,3130,11390,4400,4480,12980,12430,12570,11130
1949,13960,13960,14250,13960,3210,6460,1950,14680,13250,11390,11520,16060
1950,15440,13250,15280,14390,1890,6660,8100,3900,11780,11650,14390,15750
1951,13520,11650,13810,13960,3990,7360,3900,8530,14250,14390,14970,15120
1952,13960,15280,14530,14390,4070,3520,6080,14680,12840,13670,14530,13110
1953,14390,15280,14250,13520,9910,5340,2700,13520,13810,15120,14390,10390
1954,13520,14820,14390,14820,3900,6080,5520,4790,14100,14970,13960,12980
1955,14390,15590,12030,14530,14250,2630,4560,3130,14100,13520,11130,13810
1956,13250,13110,13810,4640,4230,8430,2700,15120,11780,14390,13960,12570
1957,14250,14250,13250,13810,4910,5430,2080,11650,12430,11260,14680,14680
1958,12980,10150,13960,13520,1760,7360,2560,0,2280,12840,13390,13670
1959,12160,13390,12430,12160,3670,4230,4310,11520,13520,11130,12160,13670
1960,10150,9560,14970,13960,2630,3210,2630,14390,11900,14250,13110,14100
1961,13390,12570,14970,13960,2850,7360,2920,11650,13670,13670,11260,11390
1962,12570,13390,10760,10510,3290,5170,2920,14680,12980,11520,13670,13390
1963,11900,11900,14100,13250,2350,2630,2770,13250,12160,11900,13390,11780
1964,12840,12430,12710,12160,2920,4480,5260,13960,12430,10270,13670,11010
1965,12160,13110,13960,12430,4480,5900,3210,14390,13110,12980,12570,13520
1966,12840,13390,13670,14530,1570,3990,5990,11780,15130,12840,15590,15130
1967,10390,11900,12160,11520,1510,5990,3900,15280,10510,14530,14970,12710
1968,12710,12980,10880,14100,3210,2700,2700,11520,12160,9330,9330,7680
1969,9670,9790,10030,13670,3670,3670,3820,7460,14390,12430,12300,9910
1970,9670,10880,7680,11520,12300,5080,3360,14540,13110,14100,13250,9220
1971,10510,13810,11130,11780,2990,7260,3520,13520,11520,10510,13520,14320
1972,12160,12840,12570,2350,2700,6660,3670,10880,11650,13250,13390,12430
1973,12840,11520,11520,8430,11260,7570,11130,12160,12710,12430,13960,10640
