#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009020: Dillon Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Dillon Reservoir (09009020) 
# Colorado  RESERVOIR Site - 9000 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:34:23 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1963,,,,,,,,,,0,4222,6716
1964,6764,6764,6788,6740,8063,35504,74949,84154,70411,55655,51300,44900
1965,41900,38800,38300,38300,39000,71400,171700,243200,247700,247300,246800,246800
1966,243000,237700,236200,236500,236500,236400,237700,239300,234300,227000,219500,217500
1967,213400,209600,205800,202000,194000,211600,249800,247000,239600,231000,226300,225400
1968,223200,221000,218600,215700,214100,213800,248600,247700,245100,240300,240200,237900
1969,234100,231200,228400,224100,216400,242285,250000,246900,233200,231000,230900,230700
1970,230600,230700,230500,230400,230900,231300,246300,248300,242500,238300,238000,237900
1971,238000,238100,237900,237900,237900,238500,251800,248100,228400,228000,227900,228000
1972,227900,227800,227700,227800,227800,239300,249200,228700,212900,212650,212400,212900
1973,211900,211100,211100,211000,211200,221400,252200,248600,247200,247000,238200,231300
1974,231600,231100,231100,231100,231800,251900,250100,238500,218000,215300,212700,210600
1975,208000,205000,202300,200400,197000,192700,235600,248400,232400,230200,228250,226300
1976,223400,220700,217300,216200,216600,226000,249500,240900,231300,225300,222900,217000
1977,211800,206000,201000,194500,190900,193300,200000,185200,175000,150800,132700,126900
