#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09223100: Viva Naughton Res, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Viva Naughton Res (09223100) 
# Wyoming  RESERVOIR Site - 7250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:03 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1961,0,579,800,1085,6763,8483,7438,6513,6034,6351,6698,7173
1962,7529,7973,8951,10021,24328,25811,25612,25508,25005,24154,23719,23201
1963,22611,22533,22611,23042,24787,26120,25938,25068,23758,22952,22766,23112
1964,22952,22913,22843,22640,23092,23530,26701,24838,23360,22543,22582,22992
1965,23709,23991,23520,22952,19909,20957,26605,26605,24236,22824,22620,23321
1966,23261,23201,23062,23152,22913,27157,26734,23838,22903,22504,22708,23112
1967,23321,23410,23500,23798,22992,26163,22333,22142,22465,21468,21420,21666
1968,22223,22785,23380,24103,25948,39863,41916,39919,38614,36625,36826,37055
1969,37377,37727,37969,38078,27124,38147,41988,38133,35891,34597,34853,34661
1970,34827,36160,35589,35563,38092,41542,42970,39624,37471,36907,36692,36866
1971,36920,37162,37619,36218,24410,30600,42838,40922,37579,34480,34034,34302
1972,35096,35733,36127,36826,22194,35904,42204,40793,38724,37248,37068,36786
1973,36441,36048,35524,35250,36140,39081,42103,39025,35760,33874,31893,32332
1974,32345,32210,32332,33071,36507,42499,42060,37861,34482,31674,30874,30446
1975,29620,29056,28252,27565,26583,28479,43015,41657,38600,36415,31905,29034
1976,28151,27113,26314,25340,28196,38154,42015,41657,38600,36415,33146,32174
1977,31076,30707,30517,30177,32027,31267,29458,27124,25238,23798,23003,22108
1978,21466,20821,20182,19939,20907,27562,41512,42770,39827,37823,37052,35883
1979,34528,33266,32152,30161,39517,34826,40702,36677,32378,29763,28800,27400
1980,25500,24800,23900,22900,30700,44800,44700,42800,39800,37000,35300,34000
1981,32900,31600,31100,31200,35500,44000,42700,37300,33400,31300,29900,28600
1982,27600,26600,25288,24716,19190,36732,44747,44326,42146,42912,43501,42381
1983,41167,39440,38642,38408,34084,43251,44130,40980,39807,38903,38394,37955
1984,35340,29365,17160,9338,8360,27951,44883,43486,40937,40454,40426,38614
1985,35773,32625,29574,25288,21383,43964,43904,40299,38037,36061,34815,33158
1986,31314,29620,27455,10826,17771,32015,45538,39246,37579,36350,36232,35160
1987,33184,31064,29562,28388,40102,45033,38889,37310,35020,33134,31844,31314
1988,30422,29620,28728,28039,38628,45003,40426,36987,34635,32650,30922,30142
1989,28988,28083,27433,26400,35825,43889,44702,39624,36507,34405,31869,30200
1990,28796,27741,26745,26250,38751,45154,44506,39919,32996,31017,29968,27741
1991,25948,25225,24911,24001,29470,44461,44702,39990,37095,32613,31231,31290
1992,30779,30200,29678,31290,39164,43177,39232,37095,33471,30743,29493,28807
1993,27543,25948,25550,25790,30564,40088,45230,42838,41282,35615,33596,32186
1994,31469,30802,30142,30061,39553,45109,39764,36719,34008,31747,30529,29736
1995,28852,27995,27653,28400,32613,41945,45124,43783,39301,37323,35982,35707
1996,34597,33596,32958,30235,19945,37915,45307,40384,35878,33308,32247,32052
1997,29586,26981,24287,13205,11900,40595,45353,42985,42233,37874,32332,28162
1998,26379,24984,23440,22903,31171,41873,44657,43059,41801,36350,34853,33784
1999,32454,31409,30564,29678,29794,35250,44386,43442,41426,41138,39666,38257
2000,36949,35681,34494,33346,38051,45246,43501,39232,36140,34136,33534,32796
2001,32186,31528,31171,32369,38051,42912,40060,37700,35020,32393,30779,29818
2002,28988,28219,27488,26820,32613,37700,38078,36746,32650,30142,28479,27179
2003,25864,24542,23679,23559,31409,37942,38614,36572,34034,32247,31112,30529
2004,30119,29678,29377,31112,38504,42425,43814,40384,37404,33596,32934,32896
2005,32332,32308,32015,32296,39595,42381,45446,43383,40865,36651,35550,35707
2006,34136,32613,30779,28422,24430,40778,45154,41254,38051,35122,34520,34430
2007,33908,33308,32796,37256,45199,45353,43472,38161,34789,30862,29702,29101
2008,28558,28006,27554,27609,31100,42690,45584,43236,40440,40328,40356,36284
2009,35445,34648,33821,33521,41671,44326,44883,42089,40060,34622,33796,31674
2010,30660,30026,29655,25592,34405,45184,46093,43619,39356,34712,33484,32808
2011,32149,30814,29597,25298,13915,27179,45369,43634,39778,33934,32530,30200
2012,29120,28558,27980,29158,42460,44280,41182,36260,32186,29446,27962,26497
2013,25476,24236,23445,23374,29539,39910,38179,33284,29550,28433,27582,26785
