#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10312100: Lahontan Reservoir, NV
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lahontan Reservoir (10312100) 
# Nevada  RESERVOIR Site - 4162 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1917,,43570,64180,90600,107100,139400,198700,192400,159600,131300,92800,33010
1918,34940,47940,72800,110200,124900,136800,150500,116300,92800,80990,87120,98200
1919,111600,123000,142000,159600,181800,241500,227600,175700,138400,117700,124000,140400
1920,157300,169900,188800,211300,207400,202100,195400,151000,118200,89280,85420,100900
1921,125400,140400,155000,166200,169200,217700,265800,220100,173700,155600,155000,166200
1922,179100,191700,199800,214500,232800,283800,280700,246000,201400,163700,164300,179100
1923,200600,214500,229500,232800,217700,243300,255200,216100,167400,142000,142500,159000
1924,180400,198400,205100,212100,187400,152100,112500,61970,24590,6660,6310,15580
1925,22200,34570,68410,108800,132800,164300,174400,140900,105500,78300,84150,95950
1926,114400,124400,147200,169900,176400,155000,112000,62590,21660,6790,3370,7910
1927,33280,61350,102700,147200,173100,224300,261900,226800,177700,151600,161300,188800
1928,207400,199800,208200,223400,225900,234500,193200,138900,94150,69070,68410,74960
1929,82570,88840,98200,115800,111100,106400,85420,36090,4800,1860,2040,6190
1930,30850,47040,74600,105500,121800,160100,152200,99320,55780,29500,29720,35900
1931,41510,49720,64180,82060,73740,54830,28660,960,678,1000,1210,695
1932,7180,24840,45630,86150,124200,174900,227200,192400,143800,110200,92760,87940
1933,94330,104800,102600,117100,111700,99500,116100,66040,29030,8450,4730,7190
1934,22670,43670,62840,92840,88140,58660,41550,15760,7260,4160,4770,8630
1935,17100,28890,45270,62400,106100,146400,176100,133700,92540,60580,52600,57490
1936,64440,84960,127400,178800,213500,257900,280900,230500,187500,159800,157500,164800
1937,176500,188200,220800,210300,202800,253000,265800,215800,168800,138100,128700,136000
1938,186700,215800,225300,220400,231600,271800,283000,263300,223700,196200,207200,207600
1939,208500,230000,239100,256600,251900,228700,182900,138700,103500,93480,110700,122800
1940,142200,189500,228800,263700,272400,292800,280800,236400,189800,171700,173700,175200
1941,172800,175600,195200,230300,231100,289500,291900,257400,222100,195800,204500,220600
1942,235700,256400,242100,229000,256600,289300,295500,266000,219000,188400,188400,214300
1943,234000,269500,250100,248600,255200,271800,286100,249300,198100,163400,164400,179200
1944,204900,232000,256900,265600,259900,262100,250000,191600,142600,110700,115000,138500
1945,163200,187100,236400,270100,274300,291300,294100,251000,200800,164300,164100,192300
1946,217900,237900,229700,249000,271400,291200,267800,212100,158200,131500,142300,170600
1947,186500,193900,218700,245600,225800,223400,193600,136200,97300,71410,76110,95100
1948,123900,154100,178500,188900,179000,209900,240300,190800,145700,112700,114400,123100
1949,146700,158900,174000,196400,211800,268800,234300,169000,117800,76480,67450,70250
1950,89500,125400,162200,189700,219300,261900,290100,236800,182600,163800,154400,235800
1951,252900,233400,250200,238700,236600,263800,267600,204200,154000,114000,107300,125400
1952,151600,176400,179000,150400,125800,175100,262800,272500,235200,199300,183400,191800
1953,213600,243100,267600,277200,276600,282100,292000,264400,207400,169500,161200,170800
1954,189200,215000,242200,274500,282700,288300,251000,184500,127200,91040,75390,83720
1955,112900,140700,165700,190800,180700,184000,184000,131400,82960,57100,53870,63220
1956,165700,212700,192900,201400,234400,280200,291500,265900,213200,175000,165700,170900
1957,181400,198800,227700,255900,254800,280700,280500,220600,163400,133800,136900,149200
1958,167600,183200,207100,238000,210700,254900,296000,259900,206500,170300,159200,165100
1959,173700,205500,241100,258000,230000,205800,154700,98650,48500,28710,26890,39890
1960,66630,93430,130000,161900,159600,148800,118400,73770,38060,17950,24070,36810
1961,61250,75860,95410,110400,111800,101100,96180,54940,32870,17310,10890,14520
1962,25870,35240,75000,105500,168900,223900,245700,197200,147200,115600,122300,140300
1963,169900,189500,238200,261400,284200,296500,292800,246200,192300,164800,156200,179700
1964,198700,213600,225400,220800,220000,249500,245900,182600,127900,97390,82290,92180
