#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108060: El Vado Reservoir, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# El Vado Reservoir (08108060) 
# New Mexico  RESERVOIR Site - 6900 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:56:11 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values,Reservoir Storage Volume (ac_ft) Start of Month Values
1952,,,,,,,,,,8400,8600,9000
1953,12900,15800,10500,0,17400,53400,14600,11700,0,0,0,400
1954,4800,7900,6100,4400,53300,49600,34300,13800,15200,0,1400,4800
1955,0,0,500,500,10000,42900,45400,32600,22200,100,100,300
1956,300,300,500,900,9500,34000,28500,17700,9000,300,500,500
1957,500,600,700,800,2700,50700,166700,100500,56900,18400,16600,400
1958,8200,13000,23900,38200,81600,192200,170600,158300,128100,112300,112100,42100
1959,2400,2200,2700,2700,3600,37400,37400,21100,20200,11900,11900,2300
1960,2100,1000,2200,14200,68200,78800,45600,37700,21200,7500,7500,1600
1961,1900,2400,2600,8600,61600,87600,82300,70600,62000,66400,68500,25000
1962,2400,2400,2400,5700,70400,130800,133000,132800,120200,112800,112800,62800
1963,11800,2400,2400,4600,16300,33100,28000,20600,18000,18000,18000,2400
1964,2400,2400,2400,3400,3500,28000,26300,23000,23000,18000,18000,2400
1965,2600,2400,2500,4200,27100,124000,130000,80700,15200,5300,0,0
1966,0,0,0,2000,19200,27300,0,0,0,0,0,0
1967,0,0,0,200,19700,20100,21100,21200,22800,22800,22800,0
1968,100,0,100,300,6900,19900,20100,20600,20100,20200,20100,0
1969,0,0,0,2900,2600,20100,20100,19700,20100,20200,20000,12600
1970,0,0,0,0,11300,20100,20300,20000,20100,20100,20200,0
1971,0,0,0,1800,22400,22300,20700,18100,18200,18200,18200,100
1972,0,0,200,300,8700,9700,7500,5100,3100,3000,3000,3000
1973,20600,20700,22500,39000,95600,152300,174800,176700,157700,131100,124400,124900
1974,126500,126200,126400,126700,143400,165800,127500,96800,67600,62600,61300,61500
1975,84920,86400,87800,96200,129000,141700,176400,176400,163300,162700,154400,131300
1976,124790,121900,125600,130000,155400,179000,182900,149900,115300,78800,72100,71800
1977,108120,108500,108500,110300,121100,103200,52900,35200,25100,21500,18600,18600
1978,24950,26500,27800,46200,82600,82900,83400,65600,37200,22200,22100,22100
1979,51070,51400,51300,51200,51200,132300,176400,176200,175600,146700,122400,122700
1980,121720,122100,122372,121952,121927,121952,121213,120308,109388,93800,84025,84084
1981,106379,106291,106269,106269,122595,122446,90850,78110,78003,77487,77718,77878
1982,97459,97747,97767,97520,97602,102730,104647,104539,104474,104626,104366,104539
1983,125520,125596,125621,126203,125874,128295,132421,151516,146712,123763,120283,120161
1984,128141,128090,128115,137497,137282,144281,138576,135569,128141,123364,123738,123763
1985,123963,123769,123844,131430,132293,136639,167909,174725,175010,175993,175866,175200
1986,171514,171170,173399,186996,188019,185616,187920,186338,185256,187986,186930,178227
1987,174946,165980,165858,165766,165186,163120,170286,167112,159151,137163,127922,126358
1988,120840,116992,117331,118696,169266,176662,178147,162999,157664,150212,148206,159599
1989,163241,163939,164182,173053,166133,172055,155214,121786,107422,105983,102996,97557
1990,91614,86113,86997,114473,148892,177388,162122,141941,127537,110024,109404,109840
1991,103017,98694,100033,123039,170534,170008,160678,153195,145007,139005,128774,124881
1992,115787,105202,97536,112653,169389,177704,176630,138814,108307,104359,96388,88627
1993,81021,70246,59996,116581,122011,173646,178560,158317,135713,126205,117744,110209
1994,101906,100397,105224,132083,137028,167972,179449,140454,106117,93044,85198,81204
1995,77952,71167,70163,113808,131480,139250,168157,165461,141251,136705,124679,116364
